"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
29,-14006.2231092501,0.00762858764138258,20260850,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/029",234,NA,NA,72.25263431,71.9361578,0.31647651,20.08565516,20.08565516,FALSE,111.18258368,372620.34300054,2025,20260850,134,12.3,TRUE,"",TRUE,FALSE,"D"
30,-14006.2231092491,0.00198294609017758,20260851,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/030",234,NA,NA,72.25264169,71.93616515,0.31647654,20.08565186,20.08565186,FALSE,111.1825908,372620.42719722,2025,20260851,134,13.4,TRUE,"",TRUE,FALSE,"D"
31,-14006.3892011005,0.0013582575475969,20260852,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/031",234,NA,NA,75.20721382,74.88232145,0.32489237,20.12753445,20.12753445,FALSE,113.53014952,363602.38569415,2025,20260852,134,12.9,TRUE,"",TRUE,FALSE,"C"
32,-14006.2231092497,0.00380307773614126,20260853,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/032",234,NA,NA,72.25263316,71.93615665,0.31647651,20.0856539,20.0856539,FALSE,111.1825827,372620.36960452,2025,20260853,134,12.7,TRUE,"",TRUE,FALSE,"D"
33,-14011.6003294069,0.0091483901101654,20260854,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/033",234,NA,NA,71.00553924,70.69328975,0.31224949,20.61303927,20.61303927,FALSE,109.90745302,366212.3744776,2025,20260854,134,12.7,TRUE,"",TRUE,FALSE,"B"
34,-14011.7954407066,0.033063831495845,20260855,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/034",234,NA,NA,74.02938281,73.70849414,0.32088867,20.64123,20.64123,FALSE,112.32796739,357501.60066527,2025,20260855,134,13.3,TRUE,"",FALSE,FALSE,NA
35,-14006.2231092509,0.00424007743708871,20260856,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/035",234,NA,NA,72.25262973,71.93615323,0.3164765,20.08565613,20.08565613,FALSE,111.18257976,372620.41517587,2025,20260856,134,12.3,TRUE,"",TRUE,FALSE,"D"
36,-14007.3924041164,0.195024248488817,20260857,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/036",234,NA,NA,72.69606733,72.37566381,0.32040352,18.67417193,18.67417193,FALSE,109.85989983,367603.13446325,2025,20260857,134,13.9,TRUE,"",FALSE,FALSE,NA
37,-14006.2231092492,0.000541703911951534,20260858,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/037",234,NA,NA,72.25263397,71.93615746,0.31647651,20.0856532,20.0856532,FALSE,111.18258349,372620.36879688,2025,20260858,134,13.7,TRUE,"",TRUE,TRUE,"D"
38,-14006.3892011004,0.00295926145832602,20260859,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/038",234,NA,NA,75.20721629,74.8823239,0.32489239,20.1275336,20.1275336,FALSE,113.53015083,363602.3577555,2025,20260859,134,13.2,TRUE,"",TRUE,FALSE,"C"
39,-14007.3923680663,0.233495213745888,20260860,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/039",234,NA,NA,72.6960685,72.37566498,0.32040352,18.67416263,18.67416263,FALSE,109.85989045,367603.17071654,2025,20260860,134,13.1,TRUE,"",FALSE,FALSE,NA
40,-14011.6003294072,0.00183841681052455,20260861,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/040",234,NA,NA,71.0055277,70.69327826,0.31224944,20.61303751,20.61303751,FALSE,109.90744397,366212.2694964,2025,20260861,134,13.9,TRUE,"",TRUE,FALSE,"B"
41,-14006.2231092514,0.0102980738638553,20260862,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/041",234,NA,NA,72.25263483,71.93615832,0.31647651,20.0856555,20.0856555,FALSE,111.18258831,372620.36539747,2025,20260862,134,12.8,TRUE,"",FALSE,FALSE,NA
42,-14006.2231092496,0.00243278143240346,20260863,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/042",234,NA,NA,72.25263596,71.93615942,0.31647654,20.08565071,20.08565071,FALSE,111.18258142,372620.40752649,2025,20260863,134,13,TRUE,"",TRUE,FALSE,"D"
43,-14011.7954407055,0.000974011289223639,20260864,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/043",234,NA,NA,74.02938944,73.70850073,0.32088871,20.64122322,20.64122322,FALSE,112.32796724,357501.61841994,2025,20260864,134,12.9,TRUE,"",TRUE,TRUE,"A"
44,-14006.2231092488,0.00793734721119927,20260865,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/044",234,NA,NA,72.25263509,71.9361586,0.31647649,20.08565374,20.08565374,FALSE,111.18258401,372620.36940731,2025,20260865,134,14,TRUE,"",TRUE,FALSE,"D"
45,-14006.30931189,0.00134599136622051,20260866,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/045",234,NA,NA,75.07225798,74.7477948,0.32446318,20.21327394,20.21327394,FALSE,113.4289365,363257.2707736,2025,20260866,134,13.1,TRUE,"",TRUE,FALSE,"minor"
46,-14006.3892010998,0.00267622278041913,20260867,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/046",234,NA,NA,75.20721022,74.88231785,0.32489237,20.12753495,20.12753495,FALSE,113.53014346,363602.36217973,2025,20260867,134,12.7,TRUE,"",TRUE,FALSE,"C"
47,-14011.6003294085,0.00190751005140772,20260868,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/047",234,NA,NA,71.00552815,70.69327873,0.31224942,20.6130388,20.6130388,FALSE,109.90744986,366212.3169389,2025,20260868,134,12.6,TRUE,"",TRUE,FALSE,"B"
48,-14011.7954407054,0.00208626826302949,20260869,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/048",234,NA,NA,74.0293925,73.70850377,0.32088873,20.64122168,20.64122168,FALSE,112.3279695,357501.61318303,2025,20260869,134,12.5,TRUE,"",TRUE,FALSE,"A"
49,-14011.6003294072,0.00264255740370214,20260870,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/049",234,NA,NA,71.00553463,70.69328517,0.31224946,20.61303517,20.61303517,FALSE,109.90745392,366212.32233203,2025,20260870,134,12.9,TRUE,"",TRUE,FALSE,"B"
50,-14011.6003294038,0.0219875660350964,20260871,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/050",234,NA,NA,71.00551668,70.69326728,0.3122494,20.6130643,20.6130643,FALSE,109.90744711,366212.35057104,2025,20260871,134,15.1,TRUE,"",FALSE,FALSE,NA
51,-14006.3892010997,0.00509452723949766,20260872,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/051",234,NA,NA,75.20721547,74.88232309,0.32489238,20.12753416,20.12753416,FALSE,113.53014868,363602.36651514,2025,20260872,134,13.5,TRUE,"",TRUE,FALSE,"C"
52,-14006.2231092496,0.00212546941427985,20260873,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/052",234,NA,NA,72.2526303,71.93615381,0.31647649,20.08565547,20.08565547,FALSE,111.18258202,372620.38153948,2025,20260873,134,12.7,TRUE,"",TRUE,FALSE,"D"
53,-14008.7214490153,0.013770813928003,20260874,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/053",234,NA,NA,74.69518295,74.37193812,0.32324483,20.42075138,20.42075138,FALSE,113.02483907,362233.26782009,2025,20260874,134,12.8,TRUE,"",FALSE,FALSE,NA
54,-14006.223109248,0.00617070744296902,20260875,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/054",234,NA,NA,72.25261281,71.93613637,0.31647644,20.08565334,20.08565334,FALSE,111.1825709,372620.30953741,2025,20260875,134,14.8,TRUE,"",TRUE,FALSE,"D"
