"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"787",2018,"SNOW","EBS","ALL",47.5,0.0988308370934057,0.0115336840543234,-2.21686721146224,0.127919777263504,2907.72626080879,26513.5186291912,29421.24489,"N"
"788",2018,"SNOW","EBS","ALL",52.5,0.211002502356422,0.0153777738630851,-1.32137119496827,0.0926733410466518,8885.79789897136,33226.4889210286,42112.28682,"N"
"789",2018,"SNOW","EBS","ALL",57.5,0.319548194335993,0.0186280150329737,-0.757176333823257,0.0858084820246888,11054.1313385433,23538.8707014567,34593.00204,"N"
"790",2018,"SNOW","EBS","ALL",62.5,0.40399658971835,0.0192672877269665,-0.389452932791683,0.0800990587119696,9301.53826602398,13722.265653976,23023.80392,"N"
"791",2018,"SNOW","EBS","ALL",67.5,0.468134361253584,0.0210502031790137,-0.127851855043326,0.0846543986265162,6417.07923455141,7290.69307544859,13707.77231,"N"
"792",2018,"SNOW","EBS","ALL",72.5,0.54983638558393,0.022329626469374,0.20042300911715,0.0904400705986603,4750.47254431661,3889.32043568339,8639.79298,"N"
"793",2018,"SNOW","EBS","ALL",77.5,0.60878617511856,0.021122655963052,0.443075129058005,0.0889168415529757,3930.27400963435,2525.64462036565,6455.91863,"N"
"794",2018,"SNOW","EBS","ALL",82.5,0.614500720171351,0.0221328912412004,0.467280028206699,0.0937193125465763,2934.8060582605,1841.1135817395,4775.91964,"N"
"795",2018,"SNOW","EBS","ALL",87.5,0.571560346176873,0.0344602989637025,0.28975900225843,0.142212782873003,1484.82619346007,1113.02056653993,2597.84676,"N"
"796",2018,"SNOW","EBS","ALL",92.5,0.573123194744697,0.0472268711327649,0.297704431945458,0.196557533409004,1121.50572718141,835.326132818592,1956.83186,"N"
"797",2018,"SNOW","EBS","ALL",97.5,0.695582519733988,0.0473144545021862,0.836566507208473,0.228119702207632,878.089259542861,384.290450457139,1262.37971,"N"
"798",2018,"SNOW","EBS","ALL",102.5,0.844952481757437,0.0327498755611688,1.71674428442794,0.248508875711719,801.094952807023,146.999727192977,948.09468,"N"
"799",2018,"SNOW","EBS","ALL",107.5,0.929368269010245,0.0231890554005289,2.62530730951607,0.331707568235631,451.610813295465,34.3222967045352,485.93311,"N"
"800",2018,"SNOW","EBS","ALL",112.5,0.960448627014837,0.0130527911936724,3.23811718992706,0.318774392289102,212.780036278654,8.76230372134577,221.54234,"N"
"801",2018,"SNOW","EBS","ALL",117.5,0.97983554141801,0.00617592449152504,3.9277224218482,0.301801985709697,87.9365458622753,1.80968413772473,89.74623,"N"
"802",2018,"SNOW","EBS","ALL",122.5,0.990513757476505,0.00378167376462474,4.72348841256905,0.39200583470169,47.2782121581111,0.452787841888934,47.731,"N"
"803",2018,"SNOW","EBS","ALL",127.5,0.992892073617895,0.0033573049694188,5.03799815771291,0.441185542235262,24.2781274816596,0.173802518340381,24.45193,"N"
"804",2018,"SNOW","EBS","ALL",132.5,0.996359090145624,0.00185760706855943,5.86110453412322,0.71084691051658,7.97087272116499,0.0291272788350119,8,"N"
"805",2018,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,3,0,3,"N"
"806",2019,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,9.15917,9.15917,"N"
"807",2019,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,2,2,"N"
"808",2019,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,6.1297,6.1297,"N"
"809",2019,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,23.53469,23.53469,"N"
"810",2019,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,19.1297,19.1297,"N"
"811",2019,"SNOW","EBS","ALL",37.5,0.161839828964477,0.0292112801730486,-1.66131107326203,0.224471759668558,4.25063733264264,22.0138326673574,26.26447,"N"
"812",2019,"SNOW","EBS","ALL",42.5,0.0998317393848528,0.0127245626131789,-2.2070739799149,0.141424328528682,41.3700871140477,373.028052885952,414.39814,"N"
"813",2019,"SNOW","EBS","ALL",47.5,0.117045446524986,0.013009250518987,-2.02644525076596,0.121670589657663,304.53203342758,2297.29522657242,2601.82726,"N"
"814",2019,"SNOW","EBS","ALL",52.5,0.226476606979673,0.0173531953439038,-1.23096592832525,0.0986090355931961,1227.85280817943,4193.69083182057,5421.54364,"N"
"815",2019,"SNOW","EBS","ALL",57.5,0.321481994532055,0.0174937368153893,-0.748104444764581,0.0800260266162909,2145.89829628138,4529.12031371862,6675.01861,"N"
"816",2019,"SNOW","EBS","ALL",62.5,0.347623222103564,0.0161102451033241,-0.630269369282131,0.071041993524871,3391.88421327306,6365.47374672694,9757.35796,"N"
"817",2019,"SNOW","EBS","ALL",67.5,0.379636943099822,0.0154682140454295,-0.491610865344549,0.0657773368926692,3930.57637113389,6422.93753886611,10353.51391,"N"
"818",2019,"SNOW","EBS","ALL",72.5,0.467642996025882,0.0171386959832278,-0.129764403718397,0.0689461902739434,4967.57732997026,5655.00736002974,10622.58469,"N"
"819",2019,"SNOW","EBS","ALL",77.5,0.533013044152378,0.0184213937942224,0.132431195882434,0.0741381901365335,5125.43150441263,4490.52735558737,9615.95886,"N"
"820",2019,"SNOW","EBS","ALL",82.5,0.601736258950292,0.018734232589454,0.413333329214993,0.0783632830335152,4168.65743353844,2759.05777646156,6927.71521,"N"
"821",2019,"SNOW","EBS","ALL",87.5,0.648535299582108,0.0180907370798946,0.613542650864804,0.0794443695875349,2900.26777876151,1571.75985123849,4472.02763,"N"
"822",2019,"SNOW","EBS","ALL",92.5,0.677328434522152,0.0171662365119073,0.742621160611736,0.0787258254652902,2107.66310795635,1004.06674204365,3111.72985,"N"
"823",2019,"SNOW","EBS","ALL",97.5,0.775193662693329,0.0144483813843411,1.2397653288374,0.0829585039630835,1440.04889509734,417.614504902658,1857.6634,"N"
"824",2019,"SNOW","EBS","ALL",102.5,0.890588486830408,0.00903642225639693,2.10012282714985,0.0927428954935005,1022.16353114518,125.57590885482,1147.73944,"N"
"825",2019,"SNOW","EBS","ALL",107.5,0.91641393574071,0.0116887873958432,2.40434499447645,0.153506532786418,538.570953222922,49.1230267770778,587.69398,"N"
"826",2019,"SNOW","EBS","ALL",112.5,0.932343205024344,0.0130691045118739,2.64164784681671,0.206612020970901,295.032958715324,21.4094812846764,316.44244,"N"
"827",2019,"SNOW","EBS","ALL",117.5,0.938558933406959,0.0137075291209308,2.75035721803627,0.234292815615653,139.224368029652,9.11407197034785,148.33844,"N"
"828",2019,"SNOW","EBS","ALL",122.5,0.969000692388513,0.00896522248745143,3.48201173238727,0.290055295297978,55.635872433985,1.77984756601499,57.41572,"N"
"829",2019,"SNOW","EBS","ALL",127.5,0.957791340560485,0.0159032277258547,3.18918690147313,0.383532301834168,43.4890809150398,1.91650908496023,45.40559,"N"
"830",2019,"SNOW","EBS","ALL",132.5,0.998435656349269,0.000798134515679191,6.80137248576879,0.828952285350794,3.99374262539708,0.00625737460292486,4,"N"
"831",2019,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,1,0,1,"N"
"832",2021,"SNOW","EBS","ALL",7.5,0,0,-13.8155095579638,0,0,3,3,"N"
"833",2021,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,121.96426,121.96426,"N"
"834",2021,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,29.10714,29.10714,"N"
"835",2021,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,7,7,"N"
"836",2021,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,81,81,"N"
"837",2021,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,75,75,"N"
"838",2021,"SNOW","EBS","ALL",37.5,0.0174917764437305,0.00904984414293877,-4.13303614439348,0.454337358999539,1.31352046355492,73.7800795364451,75.0936,"N"
"839",2021,"SNOW","EBS","ALL",42.5,0.0594562302228492,0.0177755641453502,-2.80185732302474,0.301693859328532,2.80370669570493,44.3521033042951,47.15581,"N"
"840",2021,"SNOW","EBS","ALL",47.5,0.0903882244698755,0.0282488930195993,-2.35162114477517,0.319270932425099,7.18570566596228,72.3125443340377,79.49825,"N"
"841",2021,"SNOW","EBS","ALL",52.5,0.276968270463911,0.0320110669522083,-0.965226764972284,0.160029532475781,25.906938986297,67.630631013703,93.53757,"N"
"842",2021,"SNOW","EBS","ALL",57.5,0.358966130313168,0.0355647590149988,-0.583063186083983,0.153890025707753,46.4449619983762,82.9403980016238,129.38536,"N"
"843",2021,"SNOW","EBS","ALL",62.5,0.400999852398945,0.0284133712640381,-0.402688785305121,0.118693774261714,76.0558735951588,113.609716404841,189.66559,"N"
"844",2021,"SNOW","EBS","ALL",67.5,0.414680056895302,0.0224631613679039,-0.345390028047473,0.09282332322998,100.299303968554,141.572236031446,241.87154,"N"
"845",2021,"SNOW","EBS","ALL",72.5,0.412995736755825,0.0264217571520711,-0.352638412937232,0.109354547578813,184.472244062523,262.196395937477,446.66864,"N"
"846",2021,"SNOW","EBS","ALL",77.5,0.41922253842122,0.0298659161676327,-0.327213626100631,0.123303754092422,310.293653115949,429.870876884051,740.16453,"N"
"847",2021,"SNOW","EBS","ALL",82.5,0.426453886452714,0.0286612114752091,-0.297384939760279,0.117833978964155,423.793679902638,569.968350097362,993.76203,"N"
"848",2021,"SNOW","EBS","ALL",87.5,0.500641915263004,0.0246186763288053,0.00256284126814199,0.0987137098849755,515.57150775387,514.249392246129,1029.8209,"N"
"849",2021,"SNOW","EBS","ALL",92.5,0.612129182322866,0.0229839468601917,0.457326638445469,0.097027591589589,516.376158786869,327.197671213131,843.57383,"N"
"850",2021,"SNOW","EBS","ALL",97.5,0.798982794463287,0.0155179450172011,1.38274635511523,0.0968151529366383,502.24813498703,126.36131501297,628.60945,"N"
"851",2021,"SNOW","EBS","ALL",102.5,0.915981341912257,0.00837941176501865,2.39382345846639,0.108048026173753,384.099344605969,35.2316253940314,419.33097,"N"
"852",2021,"SNOW","EBS","ALL",107.5,0.965390810330041,0.00472979508853331,3.33760079802647,0.140419547476305,189.759544270326,6.80286572967432,196.56241,"N"
"853",2021,"SNOW","EBS","ALL",112.5,0.985715849866715,0.00211138986820075,4.244901403471,0.14816255841408,128.636115550776,1.8640844492237,130.5002,"N"
"854",2021,"SNOW","EBS","ALL",117.5,0.981717382583047,0.00410709041725545,4.00644399177908,0.21579424952333,32.3966736252405,0.603326374759455,33,"N"
"855",2021,"SNOW","EBS","ALL",122.5,0.992126579415841,0.00234445088686241,4.87771657268874,0.288200543788949,7.93701263532672,0.0629873646732753,8,"N"
"856",2021,"SNOW","EBS","ALL",127.5,0.996865451796303,0.00159925928760049,5.88962374096376,0.506623572437212,1.99373090359261,0.00626909640739393,2,"N"
"857",2021,"SNOW","EBS","ALL",132.5,0.998665808535143,0.00068070993104939,6.91893774615805,0.799861887965052,0.998665808535143,0.0013341914648568,1,"N"
"858",2022,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,99,99,"N"
"859",2022,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,44.9209,44.9209,"N"
"860",2022,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,598.75612,598.75612,"N"
"861",2022,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,1132.19876,1132.19876,"N"
"862",2022,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,2340.22005,2340.22005,"N"
"863",2022,"SNOW","EBS","ALL",37.5,0.0159687186130269,0.00637694627593344,-4.20389045522259,0.4217065407649,28.7198608296672,1769.78767917033,1798.50754,"N"
"864",2022,"SNOW","EBS","ALL",42.5,0.026824928831165,0.00647066128370642,-3.61932538585565,0.243574836604563,108.419266873644,3933.31622312636,4041.73549,"N"
"865",2022,"SNOW","EBS","ALL",47.5,0.0429246732039639,0.00937953087785963,-3.12708235264677,0.221427162974873,181.074960118539,4037.36041988146,4218.43538,"N"
"866",2022,"SNOW","EBS","ALL",52.5,0.084410676781594,0.0156332108369353,-2.40083454702033,0.202534730856926,209.372548255716,2271.03107174428,2480.40362,"N"
"867",2022,"SNOW","EBS","ALL",57.5,0.148525672671447,0.0220143057334053,-1.75672497472614,0.173109307616439,207.531286515345,1189.74423348465,1397.27552,"N"
"868",2022,"SNOW","EBS","ALL",62.5,0.206783838849656,0.0299774419252227,-1.35380046353778,0.179276624492506,177.006506995183,678.991273004817,855.99778,"N"
"869",2022,"SNOW","EBS","ALL",67.5,0.295776540171958,0.0331694394142231,-0.87260564117144,0.159066699351513,142.305440565987,338.819399434013,481.12484,"N"
"870",2022,"SNOW","EBS","ALL",72.5,0.350571133158725,0.0383413227433405,-0.620688601572559,0.168508119233792,142.216107451428,263.453652548572,405.66976,"N"
"871",2022,"SNOW","EBS","ALL",77.5,0.42166605780247,0.0392070920931209,-0.317954876744996,0.161560006925611,155.916464364609,213.846435635391,369.7629,"N"
"872",2022,"SNOW","EBS","ALL",82.5,0.441708820783297,0.0401540880923189,-0.235765186490823,0.163799013115495,123.837984125773,156.523145874227,280.36113,"N"
"873",2022,"SNOW","EBS","ALL",87.5,0.473015223239699,0.0412278585068209,-0.108832768875641,0.16653193952172,120.275241096592,133.998268903408,254.27351,"N"
"874",2022,"SNOW","EBS","ALL",92.5,0.568090699486758,0.0337016834109922,0.275388250926294,0.13812226588035,113.171569479392,86.042340520608,199.21391,"N"
"875",2022,"SNOW","EBS","ALL",97.5,0.715024021111397,0.0365435579985069,0.927021318661963,0.181833298153912,142.460613740292,56.7783062597081,199.23892,"N"
"876",2022,"SNOW","EBS","ALL",102.5,0.86592651906393,0.0217507632821521,1.87808315047298,0.186350659142726,176.181842532007,27.2786574679933,203.4605,"N"
"877",2022,"SNOW","EBS","ALL",107.5,0.926578539002965,0.0180353593887619,2.56311682913143,0.253742628202526,172.675675471359,13.6827045286406,186.35838,"N"
"878",2022,"SNOW","EBS","ALL",112.5,0.960664456932518,0.0101422097140973,3.22643199086621,0.25719265385612,140.060804603464,5.73495539653629,145.79576,"N"
"879",2022,"SNOW","EBS","ALL",117.5,0.97138847499559,0.00749091059644271,3.55828963201096,0.266518086246631,67.3570871002082,1.9839528997918,69.34104,"N"
"880",2022,"SNOW","EBS","ALL",122.5,0.98356569348551,0.00493930769219305,4.13823847085461,0.315232967613977,26.8860239585067,0.44923604149329,27.33526,"N"
"881",2022,"SNOW","EBS","ALL",127.5,0.987383268413957,0.00643710795206289,4.4874403463626,0.524651306724049,4.93691634206978,0.0630836579302159,5,"N"
"882",2022,"SNOW","EBS","ALL",132.5,0.998234303144235,0.000900865742737244,6.69593254161807,0.843651338089134,0.998234303144235,0.001765696855765,1,"N"
"883",2022,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,2,0,2,"N"
"884",2023,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,8.16069,8.16069,"N"
"885",2023,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,163.7888,163.7888,"N"
"886",2023,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,1002.52082,1002.52082,"N"
"887",2023,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,1959.95808,1959.95808,"N"
"888",2023,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,4803.35067,4803.35067,"N"
"889",2023,"SNOW","EBS","ALL",37.5,0.00799226803443603,0.00371008195683149,-4.89973268055633,0.387618231309072,67.4432216759592,8371.11531832404,8438.55854,"N"
"890",2023,"SNOW","EBS","ALL",42.5,0.0334109881039106,0.00544637083367369,-3.37806458009212,0.168103401065145,127.316152496096,3683.2910675039,3810.60722,"N"
"891",2023,"SNOW","EBS","ALL",47.5,0.105849271110274,0.0139811230639354,-2.14267293766743,0.150373397119593,315.629549330199,2666.2478506698,2981.8774,"N"
"892",2023,"SNOW","EBS","ALL",52.5,0.18202364519066,0.0192848858331118,-1.5081351526827,0.131065453711958,544.786644080264,2448.15772591974,2992.94437,"N"
"893",2023,"SNOW","EBS","ALL",57.5,0.253385907091359,0.0225431773589944,-1.08417442245334,0.119878441433744,568.383697186818,1674.77064281318,2243.15434,"N"
"894",2023,"SNOW","EBS","ALL",62.5,0.306625769144098,0.0250618583764382,-0.818637629868965,0.118186304578918,489.248762621758,1106.34042737824,1595.58919,"N"
"895",2023,"SNOW","EBS","ALL",67.5,0.327186613519614,0.0265543713498256,-0.723433043174929,0.120625836882342,200.336226039682,411.963353960318,612.29958,"N"
"896",2023,"SNOW","EBS","ALL",72.5,0.360157229836771,0.0317021815200293,-0.577240673898311,0.13712888385833,113.18566900886,201.08171099114,314.26738,"N"
"897",2023,"SNOW","EBS","ALL",77.5,0.412105942986824,0.0350295000129789,-0.35706866539626,0.144942935131347,76.4252408166996,109.0252291833,185.45047,"N"
"898",2023,"SNOW","EBS","ALL",82.5,0.410548148394343,0.0319975714066799,-0.363245511369192,0.132512041040913,54.0477933740406,77.6000866259594,131.64788,"N"
"899",2023,"SNOW","EBS","ALL",87.5,0.433338039505364,0.0308688686948342,-0.269308247166632,0.126199988294282,46.689157723948,61.053882276052,107.74304,"N"
"900",2023,"SNOW","EBS","ALL",92.5,0.505024874382437,0.031521615934173,0.020190002435726,0.126600113930375,72.3806094183804,70.9402705816196,143.32088,"N"
"901",2023,"SNOW","EBS","ALL",97.5,0.653206678592452,0.0299629022101459,0.63584634621796,0.132626133216124,92.1607343206055,48.9289656793945,141.0897,"N"
"902",2023,"SNOW","EBS","ALL",102.5,0.838363992724805,0.020118625018201,1.65345804329467,0.147451524042487,114.507392626082,22.0769473739177,136.58434,"N"
"903",2023,"SNOW","EBS","ALL",107.5,0.931765572563715,0.0117514573958248,2.62840431556896,0.180976044644406,151.374709459947,11.085370540053,162.46008,"N"
"904",2023,"SNOW","EBS","ALL",112.5,0.960257127894918,0.00771171312513002,3.20303387777918,0.198474682715134,137.758564388375,5.70151561162479,143.46008,"N"
"905",2023,"SNOW","EBS","ALL",117.5,0.968219914300792,0.00624311693553914,3.43541771500371,0.19985186697187,78.1644324102995,2.56560758970052,80.73004,"N"
"906",2023,"SNOW","EBS","ALL",122.5,0.983762920262282,0.00432550877103662,4.13729617173975,0.260569880012091,47.9388064548978,0.791233545102209,48.73004,"N"
"907",2023,"SNOW","EBS","ALL",127.5,0.989480721666247,0.00399824470353319,4.61388323862297,0.380696308640989,15.6981314388494,0.166888561150554,15.86502,"N"
"908",2023,"SNOW","EBS","ALL",132.5,0.995368600398246,0.00236295898048654,5.52654477573774,0.562872802884303,3.98147440159299,0.0185255984070145,4,"N"
"909",2023,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,1,0,1,"N"
"910",2024,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,2,2,"N"
"911",2024,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,28.98066,28.98066,"N"
"912",2024,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,132.23576,132.23576,"N"
"913",2024,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,1253.26439,1253.26439,"N"
"914",2024,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,6814.54887,6814.54887,"N"
"915",2024,"SNOW","EBS","ALL",37.5,0.00583847704092531,0.00194409232594619,-5.18864828533495,0.319673093381954,52.2434847267646,8895.89219527323,8948.13568,"N"
"916",2024,"SNOW","EBS","ALL",42.5,0.0204409793083321,0.00362843760286948,-3.88495475613879,0.178837280248511,209.779764672872,10052.9264153271,10262.70618,"N"
"917",2024,"SNOW","EBS","ALL",47.5,0.0645012628312567,0.00803439403320323,-2.68206724553321,0.132722580765035,844.838229437288,12253.1724505627,13098.01068,"N"
"918",2024,"SNOW","EBS","ALL",52.5,0.13877070871893,0.013047989846564,-1.82986806642246,0.109674124059702,1656.47803624981,10280.3208137502,11936.79885,"N"
"919",2024,"SNOW","EBS","ALL",57.5,0.217616725146546,0.0162616232757962,-1.282207579213,0.0959949588093233,1551.241789119,5577.078830881,7128.32062,"N"
"920",2024,"SNOW","EBS","ALL",62.5,0.275578907857688,0.0180363054398964,-0.968347248804461,0.090732665784466,1698.80453228264,4465.68949771736,6164.49403,"N"
"921",2024,"SNOW","EBS","ALL",67.5,0.296507624409303,0.0189755428962774,-0.86567646124268,0.09121027607659,1089.52777708727,2585.00767291273,3674.53545,"N"
"922",2024,"SNOW","EBS","ALL",72.5,0.320952673613226,0.0196870110547276,-0.750853213399992,0.0903546535341084,690.172880610652,1460.21543938935,2150.38832,"N"
"923",2024,"SNOW","EBS","ALL",77.5,0.354770055542868,0.0216964431609877,-0.599439926972217,0.0949150567513674,595.386647881947,1082.84588211805,1678.23253,"N"
"924",2024,"SNOW","EBS","ALL",82.5,0.389974419494225,0.0236113864953455,-0.448498254999349,0.0994036815348153,409.596037007496,640.719102992504,1050.31514,"N"
"925",2024,"SNOW","EBS","ALL",87.5,0.387155073893799,0.0233478403980683,-0.460393850678536,0.0988090433163702,211.854709857946,335.354210142054,547.20892,"N"
"926",2024,"SNOW","EBS","ALL",92.5,0.459148636274893,0.025543073851471,-0.1642025527682,0.103131263089465,146.33930237517,172.37949762483,318.7188,"N"
"927",2024,"SNOW","EBS","ALL",97.5,0.593791606904809,0.0227678391371964,0.380516644590135,0.0947828461526287,116.465763241695,79.6733567583049,196.13912,"N"
"928",2024,"SNOW","EBS","ALL",102.5,0.784972637130356,0.0177137867498614,1.29806455245391,0.105742862944387,107.663345930838,29.4921940691619,137.15554,"N"
"929",2024,"SNOW","EBS","ALL",107.5,0.87477698580501,0.0129809517772219,1.94918199590108,0.119272436929406,92.726360495331,13.273639504669,106,"N"
"930",2024,"SNOW","EBS","ALL",112.5,0.932839606496064,0.00944972630527475,2.64097465289903,0.150865847660881,126.866186483465,9.13381351653531,136,"N"
"931",2024,"SNOW","EBS","ALL",117.5,0.938570400505335,0.0110755827952739,2.7424229820111,0.190925601584288,107.143010897703,7.01252910229724,114.15554,"N"
"932",2024,"SNOW","EBS","ALL",122.5,0.960505472760063,0.00854334080233831,3.21502757862562,0.228818955951602,45.1437572197229,1.85624278027705,47,"N"
"933",2024,"SNOW","EBS","ALL",127.5,0.976012610933236,0.00925489002739292,3.77130943018148,0.365241968607506,14.6401891639985,0.359810836001461,15,"N"
"934",2024,"SNOW","EBS","ALL",132.5,0.997859227413017,0.00109223091172601,6.31648520857174,0.576565489332569,2.99357768223905,0.00642231776094881,3,"N"
"935",2025,"SNOW","EBS","ALL",7.5,0,0,-13.8155095579638,0,0,4.55808,4.55808,"N"
"936",2025,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,4.55808,4.55808,"N"
"937",2025,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,1,1,"N"
"938",2025,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,627.38353,627.38353,"N"
"939",2025,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,1413.9258,1413.9258,"N"
"940",2025,"SNOW","EBS","ALL",37.5,0.00686418543102569,0.00233759968600852,-5.02538839747331,0.31455517580122,21.6570838916434,3133.42724610836,3155.08433,"N"
"941",2025,"SNOW","EBS","ALL",42.5,0.0257101982073858,0.00405349721818725,-3.64693207785858,0.159184597818703,220.132909617341,8341.95237038266,8562.08528,"N"
"942",2025,"SNOW","EBS","ALL",47.5,0.0732847771592464,0.00830716605027275,-2.54352088363765,0.120406181548598,933.006262244349,11798.2361377556,12731.2424,"N"
"943",2025,"SNOW","EBS","ALL",52.5,0.171191762732971,0.0135336106805414,-1.5801895039777,0.0953576303115353,1905.88270328279,9227.14538671721,11133.02809,"N"
"944",2025,"SNOW","EBS","ALL",57.5,0.267289518037701,0.0146761342573459,-1.00973304970788,0.0751754744660446,3043.51271317681,8343.06441682319,11386.57713,"N"
"945",2025,"SNOW","EBS","ALL",62.5,0.340604993845518,0.0151842025530116,-0.66133204674257,0.0677545096857912,3818.20635470162,7391.86520529838,11210.07156,"N"
"946",2025,"SNOW","EBS","ALL",67.5,0.384969438054826,0.0158301899894633,-0.469020728194372,0.0668863905471797,3918.71803799968,6260.57842200032,10179.29646,"N"
"947",2025,"SNOW","EBS","ALL",72.5,0.462166197761476,0.018527461312765,-0.151831639939138,0.0746016333009246,2246.04502110135,2613.77603889865,4859.82106,"N"
"948",2025,"SNOW","EBS","ALL",77.5,0.514476003854404,0.0181050746794574,0.0580015055566391,0.0725876229572594,1491.17428901685,1407.25883098315,2898.43312,"N"
"949",2025,"SNOW","EBS","ALL",82.5,0.518860485768336,0.0172732881916279,0.0755708646541675,0.0692841722344476,1520.01219621108,1409.50785378892,2929.52005,"N"
"950",2025,"SNOW","EBS","ALL",87.5,0.539750384738957,0.0183143895402974,0.159552527611563,0.0738077457017631,806.236927037975,687.484892962025,1493.72182,"N"
"951",2025,"SNOW","EBS","ALL",92.5,0.604472796191961,0.0221376611602063,0.425021866553816,0.092592336156207,485.04139962512,317.37916037488,802.42056,"N"
"952",2025,"SNOW","EBS","ALL",97.5,0.699078989105409,0.0193776594496084,0.844587968871043,0.0918969161844912,353.145476803518,152.012713196482,505.15819,"N"
"953",2025,"SNOW","EBS","ALL",102.5,0.800579606545422,0.0136607095675632,1.39214128693877,0.0860275976689364,294.892465323314,73.4562446766863,368.34871,"N"
"954",2025,"SNOW","EBS","ALL",107.5,0.911713443685335,0.0103120825162793,2.34150228190406,0.128412741339677,229.8999138919,22.2625561081,252.16247,"N"
"955",2025,"SNOW","EBS","ALL",112.5,0.932584888908919,0.00848192116788073,2.63504890916398,0.136122443607018,141.737263665569,10.2459663344313,151.98323,"N"
"956",2025,"SNOW","EBS","ALL",117.5,0.961529840882601,0.00593755036427345,3.23081042721499,0.163597294261015,72.4649464648414,2.89927353515864,75.36422,"N"
"957",2025,"SNOW","EBS","ALL",122.5,0.965484578150274,0.0094612605803552,3.37060215471356,0.295853328395832,33.0023000536363,1.17980994636375,34.18211,"N"
"958",2025,"SNOW","EBS","ALL",127.5,0.981207035876828,0.00946942174104276,4.07754577611643,0.510109282924921,7.84965628701462,0.15034371298538,8,"N"
"959",2025,"SNOW","EBS","ALL",132.5,0.929996877529519,0.0357158788114701,2.79491837582829,0.711922282463994,2.78999063258856,0.210009367411444,3,"N"
"960",2025,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,1,0,1,"N"
"961",2025,"SNOW","EBS","ALL",147.5,1,0,13.815509557935,0,3,0,3,"N"
"962",2026,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,25.28706,25.28706,"N"
"963",2026,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,24.79284,24.79284,"N"
"964",2026,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,96.33566,96.33566,"N"
"965",2026,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,126.75694,126.75694,"N"
"966",2026,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,612.92172,612.92172,"N"
"967",2026,"SNOW","EBS","ALL",37.5,0.0100991946936126,0.00362272171633997,-4.64714827027754,0.358625138094051,20.6436174348904,2023.44188256511,2044.0855,"N"
"968",2026,"SNOW","EBS","ALL",42.5,0.0215307143777946,0.00502540536809973,-3.84242651427543,0.231412057026648,53.6159649403562,2436.59239505964,2490.20836,"N"
"969",2026,"SNOW","EBS","ALL",47.5,0.0607810649062308,0.00941295872359304,-2.7493723856357,0.16196999196212,194.309177554237,3002.56106244576,3196.87024,"N"
