"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
63,-23535.7032698827,0.010005568482652,20260884,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/063",411,NA,NA,85.88416577,85.6691504,0.21501537,66.88933933,66.88933933,FALSE,146.22680726,1065898.66229982,2025,20260884,134,46.7,TRUE,"",FALSE,FALSE,NA
64,-23533.6886160434,0.00464570757372635,20260885,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/064",411,NA,NA,84.04860803,83.84652943,0.2020786,76.12456297,76.12456297,FALSE,145.90323937,1137507.02140131,2025,20260885,134,48.3,TRUE,"",TRUE,FALSE,"minor"
65,-23538.7600673637,0.0167193534445699,20260886,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/065",411,NA,NA,85.56111506,85.35917894,0.20193612,75.27850239,75.27850239,FALSE,148.13599782,1157131.37468304,2025,20260886,134,50.5,TRUE,"",FALSE,FALSE,NA
66,-23535.9069321684,0.0135740576310768,20260887,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/066",411,NA,NA,87.16835433,86.9481091,0.22024523,63.39916454,63.39916454,FALSE,146.9081303,1042841.28570825,2025,20260887,134,45.3,TRUE,"",FALSE,FALSE,NA
67,-23535.3676641708,0.00393222062116208,20260888,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/067",411,NA,NA,87.33454521,87.12488425,0.20966096,70.7091821,70.7091821,FALSE,149.36386939,1125262.04936561,2025,20260888,134,44.9,TRUE,"",TRUE,FALSE,"I"
68,-23535.977271664,0.00407291610144015,20260889,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/068",411,NA,NA,87.10678391,86.88544409,0.22133982,62.61780571,62.61780571,FALSE,146.60480477,1035153.73982757,2025,20260889,134,47.8,TRUE,"",TRUE,FALSE,"H"
69,-23534.9994917974,0.0014493873315354,20260890,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/069",411,NA,NA,86.18573236,85.97379156,0.2119408,69.42912337,69.42912337,FALSE,147.32280442,1094379.34637637,2025,20260890,134,44.5,TRUE,"",TRUE,FALSE,"minor"
70,-23544.6452720225,0.00430353725413316,20260891,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/070",411,NA,NA,86.18881531,85.96851845,0.22029686,61.62692823,61.62692823,FALSE,145.91903827,990674.39298684,2025,20260891,134,64,TRUE,"",TRUE,FALSE,"minor"
71,-23538.7532290285,0.00699610212474386,20260892,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/071",411,NA,NA,85.49613425,85.29322931,0.20290494,74.38175874,74.38175874,FALSE,147.82971699,1149323.09851741,2025,20260892,134,47.1,TRUE,"",TRUE,FALSE,"C"
72,-23541.5766615382,0.00260505923281617,20260893,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/072",411,NA,NA,85.10851571,84.89887371,0.209642,68.99259425,68.99259425,FALSE,145.64276252,1063283.41343263,2025,20260893,134,46.3,TRUE,"",TRUE,FALSE,"minor"
73,-23538.7600673634,0.00654917591465208,20260894,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/073",411,NA,NA,85.56115186,85.35921576,0.2019361,75.27853874,75.27853874,FALSE,148.13604347,1157131.98745444,2025,20260894,134,44.8,TRUE,"",TRUE,FALSE,"C"
74,-23541.1560410824,0.00189264274211314,20260895,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/074",411,NA,NA,85.74471679,85.53028269,0.2144341,65.6779634,65.6779634,FALSE,146.59943048,1036869.29286717,2025,20260895,134,48.2,TRUE,"",TRUE,FALSE,"minor"
75,-23540.7471763971,0.038605689120068,20260896,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/075",411,NA,NA,83.6652222,83.44624999,0.21897221,62.69698176,62.69698176,FALSE,141.8388819,1006147.59631399,2025,20260896,134,48,TRUE,"",FALSE,FALSE,NA
76,-23542.1218456994,0.00565205108659534,20260897,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/076",411,NA,NA,85.32186934,85.1135577,0.20831164,69.92945825,69.92945825,FALSE,146.17681172,1073599.95437734,2025,20260897,134,49.9,TRUE,"",TRUE,FALSE,"A"
77,-23537.4710033141,0.00857483251442625,20260898,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/077",411,NA,NA,85.4012021,85.19101838,0.21018372,69.02056543,69.02056543,FALSE,146.06377767,1093333.69813813,2025,20260898,134,46.6,TRUE,"",TRUE,FALSE,"F"
78,-23540.2318875906,0.00249830299235353,20260899,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/078",411,NA,NA,85.05076612,84.83723999,0.21352613,66.25954039,66.25954039,FALSE,144.84455961,1061993.87532477,2025,20260899,134,48.6,TRUE,"",TRUE,FALSE,"B"
79,-23539.8303579972,0.00289138609777704,20260900,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/079",411,NA,NA,85.00308089,84.78965905,0.21342184,66.29933259,66.29933259,FALSE,144.77762398,1059278.52239175,2025,20260900,134,45.7,TRUE,"",TRUE,FALSE,"minor"
80,-23535.2863035642,0.00432888483531,20260901,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/080",411,NA,NA,87.59729058,87.38973405,0.20755653,72.56521222,72.56521222,FALSE,150.2146377,1147306.47717208,2025,20260901,134,49.5,TRUE,"",TRUE,FALSE,"J"
