#========================================================================================================																													
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																					
#	GEAR_INDEX	DESCRIPTION																											
#	1	:	Pot	fishery	retained	catch.																							
#	1	:	Pot	fishery	with	discarded	catch.																						
#	2	:	Trawl	bycatch																									
#	3	:	Trawl	survey																									
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																	
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																					
#========================================================================================================																													
1982	# Start	year																											
2019	# End	year																											
3	# Number of seasons																												
4	# Number of fleets (fishing fleets and surveys)																												
2	# Number of sexes																												
1	# Number of shell condition types																												
2	# Number of maturity types																												
22	# Number of size-classes in the	model																											
3	# Season recruitment occurs																												
3	# Season molting and growth occurs																												
3	# Season to calculate SSB																												
1	# Season for N output																												
# maximum size-class (males then females)																													
22 22																													
#	size_breaks (a	vector	giving	the	break	points	between	size	"intervals,"	dim=nclass+1)																			
25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135							
#	Natural	mortality	per	season	input	type	(1	=	vector	by	"season,"	2	=	matrix	by	season/year)													
1																													
#	Proportion of the total	natural	mortality to be	applied	each	season																							
#0.625 0.00 0.375																													
0.62 0.01 0.37																													
# Fishing fleet	names (delimited with spaces; no spaces in names)																												
Pot_Fishery Trawl_Bycatch																													
# Survey names (delimited with spaces; no spaces in names)																													
NMFS_Trawl_1982 NMFS_Trawl_1989																													
# Are the seasons instantaneous (0) or continuous (1)																													
1 1 1																													
# Input catch data format (0: old; 1:new)																													
0																													
# Number of catch data frames																													
4																													
# Number of rows in each data frame																													
38	38	38	38
##		##																											
##	CATCH	DATA																											
##	Type of	"catch: 1 = retained, 2"	"= discard, 0 ="	total																									
##	Units of catch:	"1 = biomass, 2 = numbers"																											
##	for snow Units	are in 1000 mt	for landed & discards.																										
##		##																											
##	Male	retained	pot	fishery	(tonnes)																								
#year	seas	fleet	sex	obs	cv	type	units	mult	effort	discard_mortality																			
2016	1	4	2	2	0	2	100	0.0267555380540037	0.133121526077207	0.230452405559965	0.303859700483745	0.215592257452039	0.0726134908393088	0.0165959307931036	0.000994154239300324	1.49965013268465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	1	4	2	2	0	2	100	0.0164316598955645	0.124160051330353	0.124680251464454	0.447239276145925	0.224009036782613	0.0476789039105322	0.014353038471033	0.00125616327032188	0.000101445209578408	7.89018296720954e-05	1.12716899531565e-05	0	0	0	0	0	0	0	0	0	0	0
2018	1	4	2	2	0	2	100	0.00894548919124745	0.00775752537068695	0.0426175152372397	0.409860191452946	0.409056684899041	0.0994868409030143	0.0208914698880631	0.0012798726161692	1.79759271708346e-05	0	8.64345144223337e-05	0	0	0	0	0	0	0	0	0	0	0
2019	1	4	2	2	0	2	100	0.00564068171960664	0.00479269135056001	0.0106810010297106	0.0554751346949578	0.26481087444406	0.49855222977102	0.156546073198769	0.0032345864673358	0	0.00026672732397932	0	0	0	0	0	0	0	0	0	0	0	0
# Survey immature males				
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	1	2	0	2	100	0.00112064598573711	0.00115047896274192	0.00237841599535392	0.0126406671418942	0.0546497299583762	0.117752487025468	0.150608149021295	0.133737256278053	0.117306175664852	0.112395038104791	0.102040830613978	0.074882666713969	0.0538552402569669	0.0352201070262495	0.0198319211137242	0.00784899800790879	0.00169754185405056	0.000632105801483475	0.00015905938370828	6.83313732046021e-05	1.68108725799684e-05	7.34284361432553e-06
1983	1	3	1	2	0	2	100	0.0558586347338935	0.0818692549362275	0.010978947278682	0.0166977432073622	0.0495090023203652	0.0834710468734132	0.122971366815265	0.133699286114962	0.108892870956719	0.0726365154124125	0.0581536886000743	0.0571162877741516	0.0602850077047078	0.0506859085447658	0.02446459022517	0.00859892070546307	0.0028637625127557	0.000884273979611577	0.000253430464456661	8.95239701715669e-05	1.62348742236458e-05	3.70199514538162e-06
1984	1	3	1	2	0	2	100	0.0610827822541329	0.10140612212862	0.0998714587184238	0.143509712330331	0.190789072348132	0.0631487498036291	0.0394699879286011	0.0380317373651603	0.0398873629314064	0.0356720219562647	0.0375843122643716	0.0363142263787146	0.0346859008777808	0.0352699697406039	0.0232254900646562	0.0102460729198608	0.00524926923075102	0.00271973332248657	0.00129704802132085	0.000441586196721057	7.96722104875554e-05	1.7711007543139e-05
1985	1	3	1	2	0	2	100	0.0435950348860078	0.100471242013432	0.105063406326109	0.17003601630974	0.122142900717641	0.0789934294097674	0.0730848084145245	0.058894635869192	0.0333274662798285	0.030985282698057	0.0362174190115911	0.0385797359236183	0.0362030055336382	0.029306134489499	0.0203963701954062	0.0110756551388698	0.00562303776908037	0.00335015376752227	0.00188233210941053	0.000653718695813381	9.81879611375726e-05	2.00264801137265e-05
1986	1	3	1	2	0	2	100	0.0514815655750974	0.176849620400202	0.113888172088337	0.12879489474242	0.106438548974758	0.110910991298113	0.0986328152295348	0.0678455143756166	0.0395679372822085	0.0311681761847452	0.0234499356343002	0.0177910845554588	0.010993799409232	0.00816833721476994	0.0063346607936755	0.00394529646904759	0.00187676532018187	0.00109229499568618	0.00052536415593722	0.000204101164117317	3.43245483462005e-05	5.7995882134914e-06
1987	1	3	1	2	0	2	100	0.0033806879364374	0.0306618450176239	0.16576758688477	0.23417266588508	0.163949792362491	0.102584376358972	0.105216637344975	0.0683165688670861	0.0387447422850387	0.0244861362946984	0.0199194090946126	0.0137194486277178	0.00979210462884867	0.00890244193967076	0.00563029560356913	0.00283522212811896	0.00109353596732747	0.000476241330168298	0.000244226796718238	8.30948669933447e-05	1.96813788239632e-05	3.25840025820837e-06
1988	1	3	1	2	0	2	100	0.00321909961306568	0.047503471016638	0.0819607437305157	0.127458501101568	0.144040028261455	0.156825083097785	0.131619104883696	0.0989479080794096	0.0554861419898921	0.0473147238246485	0.0341135855437049	0.0276172683776091	0.0165217532144283	0.0126403695199572	0.00769692497481178	0.00401313288847602	0.00148610805449935	0.000762606821875748	0.000466824680608693	0.00022052140097133	7.3753699527439e-05	1.23452248568818e-05
1989	1	4	1	2	0	2	100	0.000510909365045323	0.00469831678788503	0.0336574183907953	0.117599730897338	0.122758692034239	0.110286713223965	0.0978064650164343	0.0920277264381856	0.107730069634794	0.0974856889138245	0.0690210903367909	0.0528907416975538	0.0384972588635588	0.0276265785523008	0.0160927984475607	0.00730358108205694	0.00239249719433476	0.00087615678463183	0.000488486428844629	0.000207221874839958	3.47008035153576e-05	7.15723150593533e-06
1990	1	4	1	2	0	2	100	0.00329927682619216	0.0279982578298237	0.0546869831177005	0.0534799078116126	0.0865929334645448	0.115227900213954	0.111419915397401	0.0856098032170059	0.0680804564486807	0.0506477977251467	0.0444737974538876	0.0477107758253137	0.0535935425455562	0.0727998176999109	0.0618992580074144	0.0353836108943431	0.0141427166604065	0.00661003318316493	0.00419445612302175	0.0015920439453634	0.000380440471606187	0.000176275137949317
1991	1	4	1	2	0	2	100	0.0532817661711578	0.0645117591299195	0.0809138632109353	0.131132402160711	0.139489454208016	0.0962027306787737	0.110782170342878	0.0912635754887788	0.0517474023107738	0.0268685455001498	0.0240007420086831	0.0233958634817918	0.0279591636869981	0.0360476555127823	0.0211682720129967	0.00884269240210961	0.00395173465477987	0.00375513477959526	0.00269933577365087	0.00144561230373656	0.00041325875114716	0.000126865429634578
1992	1	4	1	2	0	2	100	0.0333334756564085	0.0886673803423029	0.117266238890049	0.231888765312806	0.240554954689871	0.0883496191288111	0.0484858564298087	0.0414040021751233	0.0297818287237471	0.0169541071659855	0.0183684769426146	0.0141872420181234	0.0105271336196899	0.00829440836407516	0.0052067380832166	0.00317868784864543	0.00151348283111846	0.000986205336751929	0.00062607833840225	0.000322876713904838	7.77949259919161e-05	2.46464625517195e-05
1993	1	4	1	2	0	2	100	0.0392587273042391	0.114427795657225	0.141054965920401	0.211133992827077	0.176380832627284	0.139024577217637	0.0830563781451825	0.0469496044909543	0.018049436281787	0.0098172849295278	0.00686339998885861	0.00522915646436235	0.00300403668251411	0.00250219280652428	0.00157662076870175	0.000907233513975357	0.000351825730354503	0.000203796838691889	0.000133984934433545	5.57025551359759e-05	1.5751603304052e-05	2.70271182792317e-06
1994	1	4	1	2	0	2	100	0.0258048751335095	0.0890254550422212	0.119498594033105	0.153819010019971	0.132709802886867	0.128175452064158	0.116054428011008	0.0884413066597071	0.0581011594711293	0.0387848773651294	0.0233925949536819	0.0135013362035158	0.00536495209942749	0.00396929139342044	0.00164691939401161	0.00101357889656624	0.000324196071986599	0.000160214311106522	0.000120167343860462	6.54417521245689e-05	2.13852302881228e-05	4.96166320399661e-06
1995	1	4	1	2	0	2	100	0.00600150518569129	0.0234391058409068	0.0393614590465432	0.0678685130320281	0.137799654198616	0.161971693589576	0.15009789496955	0.134516454117267	0.0975217982374477	0.0715682950359159	0.0405821568394713	0.0290294519901977	0.0194699967034998	0.0119858733035047	0.00599171614298306	0.00213991236949253	0.00044870486493525	0.000123723799315009	5.5508003088159e-05	2.24665863309167e-05	3.39371927285138e-06	7.2242436703042e-07
1996	1	4	1	2	0	2	100	0.00125171464132012	0.00344192364072832	0.0161326881588724	0.035096020719832	0.0489297760345724	0.0801025174798623	0.109460045210158	0.120812683980178	0.11894293557694	0.101422538968158	0.0869886004286391	0.0831545163229233	0.0719130654482302	0.0608973559168188	0.0351807284167268	0.0169763922265076	0.005720794084421	0.00232966430262918	0.00101159625321625	0.00017505501478631	4.42784284712223e-05	1.51087460089358e-05
1997	1	4	1	2	0	2	100	0.000841937599113897	0.0023091969121664	0.00798631153346745	0.0241547322155484	0.047806209460381	0.0644356122648567	0.0715132818811437	0.0836013538123259	0.081573899624046	0.0948762812185038	0.0911088519508103	0.095142709330534	0.0913423823976914	0.0918348820439222	0.0682062459532745	0.0410290817862434	0.0209523940876705	0.0127185123031535	0.00597096837613154	0.0020989447767086	0.00039862026230491	9.7590210002027e-05
1998	1	4	1	2	0	2	100	0.0128673485490642	0.0129754438320962	0.0255597039023328	0.0858898810839092	0.193587323446179	0.122527731407913	0.107589132008407	0.0874489774132537	0.0614193621188129	0.0405709555308453	0.0363481128188401	0.0365078120464809	0.0432075281780149	0.0499476292568161	0.0400157358395073	0.0231849724640084	0.0100836827115214	0.005955478286987	0.00298471543056901	0.00104035113094227	0.000235218510566084	5.29040329339367e-05
1999	1	4	1	2	0	2	100	0.0544613303009613	0.121327027165393	0.084692099887072	0.0750026722367269	0.117090662500013	0.12152735311799	0.126820834657938	0.112576247306951	0.0626174401120698	0.0307299821857368	0.0186326207655601	0.0148596874163137	0.0136961037296806	0.0152308354401918	0.012894132684237	0.00771393552018944	0.00329437788377624	0.00307258118745315	0.00202938098724286	0.0011651809218181	0.00045694895613521	0.000108565036550182
2000	1	4	1	2	0	2	100	0.0201326999443329	0.0555784082898862	0.0931853094232733	0.156192068752321	0.142671326067047	0.171875493181429	0.165048624154351	0.0899872467004315	0.0398557256254439	0.0227493906704198	0.0165566470513004	0.0120211623187265	0.00668322188847676	0.00405766999215179	0.00197415444610214	0.000843572148165392	0.000209797027129043	0.000177122892756735	0.000125150598546106	6.14029328452901e-05	9.87818888619421e-06	3.92770597862047e-06
2001	1	4	1	2	0	2	100	0.0047283095584777	0.00780947298527349	0.0753829105451175	0.13377906122107	0.0500798015171344	0.0833849716292362	0.133765202008759	0.138944884978557	0.132086156914956	0.0993406977607958	0.0643250480784929	0.0371691647646681	0.0198524657840896	0.0104162136225869	0.00548657166875446	0.00247024858061263	0.000614711238623436	0.00021098322956866	0.000105713494944675	3.76500901280672e-05	9.37908454583354e-06	3.81243607527347e-07
2002	1	4	1	2	0	2	100	0.00755470548584127	0.0237235071659684	0.0352958566706171	0.0784366281640011	0.0768347526735899	0.11496811714946	0.0980040793636741	0.104530973113284	0.0811914884858744	0.0844161819065565	0.0647782368109883	0.0608720666240975	0.069337441140177	0.0541367148395438	0.0288033896088018	0.0117601910219577	0.00361160892650627	0.0012887805913002	0.000322718323307514	0.000102136438620434	2.74131697827531e-05	3.01232604960561e-06
2003	1	4	1	2	0	2	100	0.0226795222422806	0.0784484267603408	0.121192808048184	0.121009555280107	0.213845887145116	0.122231550867788	0.0892048430133387	0.0564785343650642	0.0467993286005111	0.0313835334614385	0.025518401225815	0.0196927221903195	0.0164022651777502	0.0153902979460136	0.0115367710566345	0.00429395885701085	0.00200933041339808	0.00108543561883273	0.000538302184235589	0.000226909695670004	2.75045641518108e-05	4.11128599946513e-06
2004	1	4	1	2	0	2	100	0.0174869013251817	0.122019912050002	0.250864095583517	0.132274375784225	0.120203410687104	0.0996116484343779	0.0800107552083879	0.0903641019649662	0.04333968982055	0.0138527750173869	0.0100747912529916	0.0067868498534556	0.00337274563442523	0.00390556656897196	0.00262786023926665	0.00137065320204554	0.000718058695801637	0.000500265061876746	0.000374898806987826	0.000182157151539554	4.46701588839037e-05	1.38174980551829e-05
2005	1	4	1	2	0	2	100	0.0066029579165746	0.026501404432981	0.0379751417984653	0.137661496930044	0.145731120780517	0.128750499983215	0.124535281845619	0.156373980132244	0.105231106374614	0.0405232278522287	0.0266629300090504	0.0285640963050755	0.020939686831742	0.00969803355631615	0.00276511039751756	0.000856776286779787	0.000252359401907849	0.00016695217243745	0.000119405220887163	5.67149032356268e-05	2.63978006189104e-05	5.31906792805206e-06
2006	1	4	1	2	0	2	100	0.0149013865753548	0.0314282547730824	0.105884660940825	0.190017989244483	0.092814203223047	0.0644998891238546	0.0919113243277674	0.106288814605684	0.0845777166299816	0.0611593996021461	0.0423130586364614	0.047669534485515	0.029375522443099	0.0150710329579014	0.0104920234371297	0.00705116665622131	0.0029825378500652	0.00111911734182517	0.000368360108690514	4.45679176004032e-05	1.79676145133239e-05	1.14715047512935e-05
2007	1	4	1	2	0	2	100	0.00188777574698041	0.0107492784341408	0.050722797693195	0.0827113955391441	0.143257229933156	0.197075212939243	0.140505999405542	0.0952048636784453	0.0491726703068555	0.0444798299097644	0.0388492216356776	0.0426882477959493	0.0377725387900351	0.0328414380367339	0.0171045318602933	0.00876050391877932	0.00400572726973419	0.00142942692097471	0.000595535824946515	0.000159440975304759	2.48891022647185e-05	1.4442828401096e-06
2008	1	4	1	2	0	2	100	0.0389441576122675	0.0676527330763702	0.0372151791063887	0.0474740719012458	0.0492469116466703	0.0900680328307539	0.112672360977759	0.124730478794624	0.129251273475969	0.112971010604143	0.0636245065057761	0.0419046844305203	0.0300573276891746	0.0239005821709536	0.0147928039499019	0.00847251626714826	0.00355993551026091	0.00214715210397806	0.000842391772686002	0.000334875993664218	9.99645912291693e-05	3.70489885166726e-05
2009	1	4	1	2	0	2	100	0.0489160370950067	0.0846578678474741	0.148989093713808	0.117813619813656	0.148179029924204	0.0915984229420382	0.0647926373085133	0.0527999313488639	0.0365686866833982	0.0387945522528374	0.0350944551161674	0.0310828295294571	0.031738793266097	0.0299118683159834	0.0213154701165485	0.00924192228707959	0.00375590727253239	0.00202025844409369	0.00145000177660825	0.000961445709324326	0.000243113614315926	7.40556219923952e-05
2010	1	4	1	2	0	2	100	0.0407028622927729	0.0696076911119176	0.0747540280155397	0.194578560281721	0.301243650189374	0.159645175531044	0.0667085851882468	0.0388386392864806	0.0165517308375358	0.00710096454371301	0.00540154167149603	0.00420390552703099	0.00437900975058471	0.00543534656892003	0.00461219145652671	0.00254132841724992	0.00120657108752176	0.00103720407982803	0.000841906519004363	0.000445787870018685	0.000128843708190553	3.44760652829407e-05
2011	1	4	1	2	0	2	100	0.0547137036096118	0.0594269055321128	0.0739367262505	0.12155059115033	0.130741261056182	0.139244873025257	0.141543459377065	0.116097711488254	0.0617364282485269	0.0312427303342974	0.0276518737248318	0.0167256963354115	0.00898839468534077	0.00557991123007449	0.00421074958373988	0.00215111539685904	0.00148670591931456	0.00105663835804323	0.00101837405720445	0.000648767507332086	0.000178323170660817	6.90599590499826e-05
2012	1	4	1	2	0	2	100	0.0207589817621519	0.0730075997243137	0.161064492597195	0.133173910888905	0.0862971345042121	0.0888818484888951	0.110803261896876	0.1121984589366	0.0746603805578799	0.0458171640119562	0.0313331219819732	0.0268981830379898	0.015630847477495	0.00760168869044759	0.00652660611563616	0.00324540662311786	0.00115399596728175	0.00051440244078301	0.000250588224494751	0.000111721178304534	5.12110535015063e-05	1.89938399905554e-05
2013	1	4	1	2	0	2	100	0.0198342420620777	0.086600662417339	0.112123984053499	0.101471654227356	0.143006093200653	0.122324689711335	0.103649684083588	0.069744778335986	0.0449861051328388	0.0436763720048517	0.0445707586580193	0.0425940907912284	0.0289949104980051	0.0130529269529318	0.0108370552763416	0.00638480428366883	0.00312594913744977	0.00160254557011849	0.000899496813305993	0.000397391348784072	9.75063696510502e-05	2.42990709730926e-05
2014	1	4	1	2	0	2	100	0.0194805414521371	0.0921557645704507	0.038231688076382	0.1051030336241	0.210749233329969	0.105395706530892	0.100711751744676	0.109301135670372	0.070262104613158	0.0439677816030978	0.0294198952040428	0.0202689447263217	0.0149403115064413	0.0131473299573389	0.0123012733096055	0.00802237836183509	0.00395738789044522	0.0014183814342842	0.000787198283966917	0.000285762568884696	7.48987986357025e-05	1.74967429625951e-05
2015	1	4	1	2	0	2	100	0.0619039693908008	0.187151596344493	0.24716114528913	0.168310076996775	0.0869003974972637	0.0630978768077548	0.0563592015008362	0.0438667874135382	0.0287261340171668	0.0168621225926701	0.0120756413071292	0.0113700745108701	0.00614897481355268	0.00433474046829231	0.00282712472321037	0.00119322413793284	0.000564240524711696	0.00028744108432341	0.000367312129338731	0.000305550845141954	0.000136381859481689	4.99857455858586e-05
2016	1	4	1	2	0	2	100	0.0168876485843322	0.17129244731749	0.231534142718717	0.229221688650252	0.176947149401606	0.0839950136245675	0.0360188413940913	0.0215898586437149	0.00957099830377658	0.00585382049003233	0.0058848994580901	0.00472263582651198	0.00321064936952765	0.00162112591655425	0.000821982419433356	0.000464407999803282	0.000192749116898271	8.95145538749093e-05	4.68770107967131e-05	1.69645204791266e-05	9.48682977778718e-06	7.09784967287933e-06
2017	1	4	1	2	0	2	100	0.0183517282820891	0.0764700625901575	0.127039520847014	0.2935834837172	0.193485035894701	0.103121255103169	0.0801594675551778	0.0505339554695961	0.0230434372995332	0.014383725842314	0.0102231389269369	0.00509440914454524	0.00235927323079817	0.000843446543451486	0.000762398649601941	0.000358040209531477	0.000125164544478821	4.4415505847099e-05	1.27626965796778e-05	4.31133019929862e-06	8.47734351530737e-07	1.18882725936473e-07
2018	1	4	1	2	0	2	100	0.00390441294672794	0.00340696279019266	0.0401583199925729	0.14346450780938	0.193023962078812	0.237076179195205	0.164829714247149	0.0935954088426476	0.0489024183385007	0.0258956997196153	0.0170097988145407	0.0123552983996193	0.00736596170436252	0.0053962743115439	0.00242217129868609	0.000910758013400996	0.000211721044967052	5.34299232620009e-05	1.23405631441224e-05	3.11698472640117e-06	1.24504448635944e-06	2.97936456890051e-07
2019	1	4	1	2	0	2	100	0.000609418292320767	0.000472830995168649	0.000556012624559624	0.00992979373413196	0.0644548320832385	0.114142922035141	0.118737421739887	0.154418578120692	0.151324988648375	0.135785843983294	0.106010378334312	0.0661623925574195	0.0380837518892471	0.0246196850964934	0.00973304200775195	0.0030279157429462	0.0011652112691989	0.000478899917511003	0.000206684801031981	4.14112441559839e-05	3.77906085248937e-05	1.94274598245992e-07
# Survey mature females																													
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	2	2	0	1	100	0	0	0.00116291318419819	0.012860966668421	0.131686932922605	0.393267640373164	0.266256871006817	0.123635084393457	0.0577852724544935	0.0114852620824418	0.00173893856381014	9.28691235912887e-05	2.72492270016404e-05	0	0	0	0	0	0	0	0	0
1983	1	3	2	2	0	1	100	0	0	0.000682847642516629	0.0206935338326935	0.205637299323064	0.427395681525676	0.227199220519099	0.0841919551204413	0.0270783706212201	0.00669716102023776	0.000364693607183982	5.92367878681401e-05	0	0	0	0	0	0	0	0	0	0
1984	1	3	2	2	0	1	100	0	0	0.00124253631353352	0.0237519904390688	0.189063685135719	0.359248628789527	0.251559862568739	0.117863832431748	0.0497838680838925	0.00490625694711842	0.00127763341263841	0.00121496748540861	8.67383926069051e-05	0	0	0	0	0	0	0	0	0
1985	1	3	2	2	0	1	100	0	0	0.00135080074859585	0.0175149102661476	0.141355072011232	0.458273652674089	0.284933801934324	0.0722999868832019	0.0200496946556187	0.00245872217848897	0.000667925454248611	0.0010954331940535	0	0	0	0	0	0	0	0	0	0
1986	1	3	2	2	0	1	100	0	0	0.000625198320968957	0.010214240359298	0.132911787779667	0.47519247000804	0.292513381089831	0.0669042309438457	0.020153120996321	0.000410848227574596	0.00107472227445398	0	0	0	0	0	0	0	0	0	0	0
1987	1	3	2	2	0	1	100	0	0	0.00113240750553577	0.0340658125382058	0.173311041909388	0.378923734889463	0.247832080957724	0.105029448173351	0.0514583673980913	0.00769324807269367	0.000363800531891331	0.000176060567758969	1.39974558972879e-05	0	0	0	0	0	0	0	0	0
1988	1	3	2	2	0	1	100	0	1.08121874747549e-05	0.00193594993054207	0.035983381592679	0.172358248623877	0.396960640502403	0.210770710747382	0.103940411570229	0.0519760346085744	0.0231857472254575	0.00235315413094071	0.000471428461155663	3.74462378447256e-05	9.70723922778756e-06	6.32694221266601e-06	0	0	0	0	0	0	0
1989	1	4	2	2	0	1	100	0	8.00866688216461e-05	0.000574438653984058	0.0547934971991959	0.248569572166239	0.371313825648588	0.177928298250569	0.0849481988521451	0.0454043283898766	0.0144443171560292	0.00168317683765729	0.000188373272636266	7.1886904258196e-05	0	0	0	0	0	0	0	0	0
1990	1	4	2	2	0	1	100	0	0	0.00156841203814671	0.0359996482712757	0.197227907390904	0.381332059803248	0.204663137397389	0.101613388164062	0.0580746177084446	0.0154239664365267	0.00347711739788595	0.000532513795147979	7.10870864396053e-05	1.61445105294443e-05	0	0	0	0	0	0	0	0
1991	1	4	2	2	0	1	100	0	0	0.00198694324312545	0.0288235840107283	0.236591900623843	0.397685926071845	0.191043745454249	0.0809978234387605	0.0470102474949111	0.0132912847835095	0.00228122847280587	0.000248667304173267	3.86491020487141e-05	0	0	0	0	0	0	0	0	0
1992	1	4	2	2	0	1	100	0	6.69174312068681e-05	0.0041665458237253	0.0590441357338745	0.197557266481291	0.304588781563904	0.221431542492367	0.115484656257824	0.0667487987156909	0.0242747456557627	0.00602165636792002	0.00050182278682038	9.05663312798869e-05	2.25643583331872e-05	0	0	0	0	0	0	0	0
1993	1	4	2	2	0	1	100	0	0.000145545174688859	0.00528276421104545	0.0804304618652822	0.299538454044647	0.355747649981737	0.142111493595937	0.0517339945466128	0.0418761289775071	0.0185175087061778	0.00432244327790687	0.000201082539632312	6.20458476666473e-05	3.04272311593511e-05	0	0	0	0	0	0	0	0
1994	1	4	2	2	0	1	100	0	0	0.00263299247691281	0.0924497496920511	0.257911058781882	0.274874033032105	0.20084032461921	0.117800274808358	0.0415431026056606	0.0100036995464631	0.00157891389393785	0.000243914115194683	7.81758902118714e-05	3.65404317020691e-05	7.22010631069533e-06	0	0	0	0	0	0	0
1995	1	4	2	2	0	1	100	0	0	0.00233399098464411	0.0648873076373007	0.281764064182078	0.368830598509777	0.186628290166426	0.0549269407641125	0.031527122511263	0.0085287084286995	0.000439335605148088	9.0546466243607e-05	3.43914738023341e-05	8.70327050515239e-06	0	0	0	0	0	0	0	0
1996	1	4	2	2	0	1	100	0	0	0.00474229711405402	0.107523189085689	0.332051377943871	0.330587831539414	0.152441001052562	0.05107114590928	0.0167967636324763	0.00412182197879673	0.000395503909065797	0.000228851943380029	4.02158914117498e-05	0	0	0	0	0	0	0	0	0
1997	1	4	2	2	0	1	100	0	0	0.00906436802205539	0.0802932856616561	0.29244286541747	0.356261212736929	0.199262851357197	0.0465324019451652	0.0139583544300876	0.00133101481804094	0.00023127903663679	0.000609015962024903	1.33506127373763e-05	0	0	0	0	0	0	0	0	0
1998	1	4	2	2	0	1	100	0	0	0.00462729087734866	0.0803933460717937	0.293075198880727	0.364671269695139	0.187359546814674	0.0559799088914075	0.0102558164767521	0.00323123737337716	0.000336284815152497	7.0100103628724e-05	0	0	0	0	0	0	0	0	0	0
1999	1	4	2	2	0	1	100	0	0	0.00053739375355546	0.039821187180503	0.250507526315537	0.382940304802296	0.215444018349234	0.0765377934133413	0.0222944644948576	0.0104025900494786	0.00123774337515183	0.000276978266045633	0	0	0	0	0	0	0	0	0	0
2000	1	4	2	2	0	1	100	0	0	0.00141800425388002	0.0335433689698327	0.17383764977181	0.383561493449666	0.298764670278769	0.0752995984266528	0.0214259442377484	0.0116469182922443	0.00036787053938298	0.000117432000333427	1.70497796806579e-05	0	0	0	0	0	0	0	0	0
2001	1	4	2	2	0	1	100	0	0	0.0013020520976813	0.0133206752748608	0.108030790121928	0.38417175263424	0.34285977158368	0.104029755866026	0.036714430032551	0.00899168811524852	0.000500342120037138	7.87421537476673e-05	0	0	0	0	0	0	0	0	0	0
2002	1	4	2	2	0	1	100	0	0	6.56360604373538e-05	0.0106654754122857	0.168847892527978	0.42656915554318	0.233325834071205	0.107329228870948	0.0451579396596363	0.00674432602743231	0.000583033947248125	0.000404294274786217	0.00010027954079587	0	5.17260160168001e-05	5.17260160168001e-05	0.0001034520320336	0	0	0	0	0
2003	1	4	2	2	0	1	100	0	8.77402954166095e-05	2.50808983336641e-05	0.0131282640174966	0.214580136128139	0.370636805946261	0.278015669547374	0.0801118853541346	0.0392191445782216	0.00343434025299172	0.000540366980306853	0.000180661419058616	3.99045822661901e-05	0	0	0	0	0	0	0	0	0
2004	1	4	2	2	0	1	100	0	0.00116691538918378	0.0408671634597869	0.0828070840179948	0.219135512589865	0.358686377996396	0.202941549223543	0.0675877794503095	0.0227905054666629	0.00272848926252938	0.000979904096910806	0.000234872000347776	5.61044345319477e-05	0	1.77426119388758e-05	0	0	0	0	0	0	0
2005	1	4	2	2	0	1	100	0	0	0.00197836644717506	0.0444536372179513	0.162448046047935	0.401983350431416	0.276423620699747	0.0794671645752745	0.0195570196895617	0.0114535471794366	0.00198174771052652	0.000213045652802053	4.04543481740349e-05	0	0	0	0	0	0	0	0	0
2006	1	4	2	2	0	1	100	0	0	0.000249789396311007	0.00602502990159047	0.0811675008620295	0.27064673487079	0.311338504492015	0.218773850306611	0.0835184000317664	0.0233725941680174	0.00342424582444312	0.0014833501464265	0	0	0	0	0	0	0	0	0	0
2007	1	4	2	2	0	1	100	0	0	0.000444779670975038	0.0396439944569438	0.137404231133322	0.320777197667344	0.240403315880011	0.111144180137402	0.0858599924943678	0.0545129923074303	0.00853274155635056	0.000973365449378512	0.000303209246474223	0	0	0	0	0	0	0	0	0
2008	1	4	2	2	0	1	100	0	0	0.000207653940969982	0.0529422527457547	0.110360481541705	0.282417934061639	0.209603187454733	0.183200999836051	0.120264141424059	0.0369646639705088	0.00348670892191359	0.000410203469052678	7.71410200234991e-05	0	4.06369476982422e-05	0	2.39946658919034e-05	0	0	0	0	0
2009	1	4	2	2	0	1	100	0	0	0.000214423357876979	0.0155568020412133	0.107695193807355	0.319233835910759	0.249832109647117	0.159214059603433	0.103083881732436	0.0371397408806063	0.007093290611544	0.000475320119083255	0.000388307645490943	3.60864367513748e-05	3.69482063350002e-05	0	0	0	0	0	0	0
2010	1	4	2	2	0	1	100	0	0	0.00492012662145627	0.143108997149853	0.177947004607589	0.354639745777485	0.206765178174192	0.07183259390391	0.0335739518776386	0.00655944873775996	0.000522253510726689	0.000105352246109523	2.53473932797915e-05	0	0	0	0	0	0	0	0	0
