crab_year,fishery,size,shell,total,target_stock
2001,QO02,78,new,5,BSSC
2001,QO02,79,new,11,BSSC
2001,QO02,79,old,1,BSSC
2001,QO02,80,new,6,BSSC
2001,QO02,80,old,1,BSSC
2001,QO02,81,new,9,BSSC
2001,QO02,81,old,1,BSSC
2001,QO02,82,new,11,BSSC
2001,QO02,82,old,2,BSSC
2001,QO02,83,new,9,BSSC
2001,QO02,84,new,13,BSSC
2001,QO02,85,new,19,BSSC
2001,QO02,85,old,2,BSSC
2001,QO02,86,new,10,BSSC
2001,QO02,86,old,4,BSSC
2001,QO02,87,new,22,BSSC
2001,QO02,87,old,5,BSSC
2001,QO02,88,new,18,BSSC
2001,QO02,88,old,3,BSSC
2001,QO02,89,new,28,BSSC
2001,QO02,89,old,5,BSSC
2001,QO02,90,new,28,BSSC
2001,QO02,90,old,4,BSSC
2001,QO02,91,new,48,BSSC
2001,QO02,91,old,4,BSSC
2001,QO02,92,new,67,BSSC
2001,QO02,92,old,6,BSSC
2001,QO02,93,new,81,BSSC
2001,QO02,93,old,11,BSSC
2001,QO02,94,new,104,BSSC
2001,QO02,94,old,17,BSSC
2001,QO02,95,new,129,BSSC
2001,QO02,95,old,23,BSSC
2001,QO02,96,new,158,BSSC
2001,QO02,96,old,18,BSSC
2001,QO02,97,new,245,BSSC
2001,QO02,97,old,51,BSSC
2001,QO02,98,new,354,BSSC
2001,QO02,98,old,47,BSSC
2001,QO02,99,new,405,BSSC
2001,QO02,99,old,75,BSSC
2001,QO02,100,new,569,BSSC
2001,QO02,100,old,131,BSSC
2001,QO02,101,new,621,BSSC
2001,QO02,101,old,138,BSSC
2001,QO02,102,new,1047,BSSC
2001,QO02,102,old,230,BSSC
2001,QO02,103,new,944,BSSC
2001,QO02,103,old,257,BSSC
2001,QO02,104,new,1013,BSSC
2001,QO02,104,old,299,BSSC
2001,QO02,105,new,1036,BSSC
2001,QO02,105,old,329,BSSC
2001,QO02,106,new,988,BSSC
2001,QO02,106,old,373,BSSC
2001,QO02,107,new,935,BSSC
2001,QO02,107,old,374,BSSC
2001,QO02,108,new,893,BSSC
2001,QO02,108,old,422,BSSC
2001,QO02,109,new,832,BSSC
2001,QO02,109,old,367,BSSC
2001,QO02,110,new,935,BSSC
2001,QO02,110,old,491,BSSC
2001,QO02,111,new,805,BSSC
2001,QO02,111,old,432,BSSC
2001,QO02,112,new,884,BSSC
2001,QO02,112,old,502,BSSC
2001,QO02,113,new,678,BSSC
2001,QO02,113,old,422,BSSC
2001,QO02,114,new,706,BSSC
2001,QO02,114,old,417,BSSC
2001,QO02,115,new,750,BSSC
2001,QO02,115,old,451,BSSC
2001,QO02,116,new,615,BSSC
2001,QO02,116,old,400,BSSC
2001,QO02,117,new,604,BSSC
2001,QO02,117,old,408,BSSC
2001,QO02,118,new,587,BSSC
2001,QO02,118,old,330,BSSC
2001,QO02,119,new,477,BSSC
2001,QO02,119,old,327,BSSC
2001,QO02,120,new,475,BSSC
2001,QO02,120,old,320,BSSC
2001,QO02,121,new,402,BSSC
2001,QO02,121,old,214,BSSC
2001,QO02,122,new,364,BSSC
2001,QO02,122,old,240,BSSC
2001,QO02,123,new,277,BSSC
2001,QO02,123,old,182,BSSC
2001,QO02,124,new,243,BSSC
2001,QO02,124,old,137,BSSC
2001,QO02,125,new,201,BSSC
2001,QO02,125,old,91,BSSC
2001,QO02,126,new,161,BSSC
2001,QO02,126,old,117,BSSC
2001,QO02,127,new,135,BSSC
2001,QO02,127,old,80,BSSC
2001,QO02,128,new,100,BSSC
2001,QO02,128,old,45,BSSC
2001,QO02,129,new,71,BSSC
2001,QO02,129,old,28,BSSC
2001,QO02,130,new,57,BSSC
2001,QO02,130,old,25,BSSC
2001,QO02,131,new,28,BSSC
2001,QO02,131,old,29,BSSC
2001,QO02,132,new,19,BSSC
2001,QO02,132,old,10,BSSC
2001,QO02,133,new,16,BSSC
2001,QO02,133,old,6,BSSC
2001,QO02,134,new,16,BSSC
2001,QO02,134,old,4,BSSC
2001,QO02,135,new,5,BSSC
2001,QO02,135,old,3,BSSC
2001,QO02,136,new,8,BSSC
2001,QO02,136,old,3,BSSC
2001,QO02,137,new,6,BSSC
2001,QO02,137,old,1,BSSC
2001,QO02,138,new,4,BSSC
2001,QO02,138,old,1,BSSC
2001,QO02,139,new,1,BSSC
2001,QO02,139,old,1,BSSC
2001,QO02,140,old,1,BSSC
2001,QO02,141,new,1,BSSC
2001,QO02,141,old,1,BSSC
2001,QO02,142,new,2,BSSC
2001,QO02,144,new,1,BSSC
2002,QO03,71,new,1,BSSC
2002,QO03,72,new,1,BSSC
2002,QO03,74,old,1,BSSC
2002,QO03,75,new,3,BSSC
2002,QO03,76,new,5,BSSC
2002,QO03,76,old,1,BSSC
2002,QO03,77,new,4,BSSC
2002,QO03,78,new,2,BSSC
2002,QO03,79,new,7,BSSC
2002,QO03,80,new,7,BSSC
2002,QO03,80,old,2,BSSC
2002,QO03,81,new,14,BSSC
2002,QO03,81,old,1,BSSC
2002,QO03,82,new,7,BSSC
2002,QO03,83,new,18,BSSC
2002,QO03,83,old,3,BSSC
2002,QO03,84,new,16,BSSC
2002,QO03,84,old,1,BSSC
2002,QO03,85,new,30,BSSC
2002,QO03,85,old,4,BSSC
2002,QO03,86,new,30,BSSC
2002,QO03,86,old,5,BSSC
2002,QO03,87,new,27,BSSC
2002,QO03,87,old,8,BSSC
2002,QO03,88,new,33,BSSC
2002,QO03,88,old,5,BSSC
2002,QO03,89,new,48,BSSC
2002,QO03,89,old,8,BSSC
2002,QO03,90,new,83,BSSC
2002,QO03,90,old,5,BSSC
2002,QO03,91,new,70,BSSC
2002,QO03,91,old,16,BSSC
2002,QO03,92,new,130,BSSC
2002,QO03,92,old,17,BSSC
2002,QO03,93,new,136,BSSC
2002,QO03,93,old,21,BSSC
2002,QO03,94,new,190,BSSC
2002,QO03,94,old,36,BSSC
2002,QO03,95,new,313,BSSC
2002,QO03,95,old,36,BSSC
2002,QO03,96,new,337,BSSC
2002,QO03,96,old,56,BSSC
2002,QO03,97,new,471,BSSC
2002,QO03,97,old,51,BSSC
2002,QO03,98,new,636,BSSC
2002,QO03,98,old,84,BSSC
2002,QO03,99,new,720,BSSC
2002,QO03,99,old,71,BSSC
2002,QO03,100,new,1082,BSSC
2002,QO03,100,old,117,BSSC
2002,QO03,101,new,999,BSSC
2002,QO03,101,old,113,BSSC
2002,QO03,102,new,1478,BSSC
2002,QO03,102,old,183,BSSC
2002,QO03,103,new,1470,BSSC
2002,QO03,103,old,192,BSSC
2002,QO03,104,new,1401,BSSC
2002,QO03,104,old,162,BSSC
2002,QO03,105,new,1512,BSSC
2002,QO03,105,old,214,BSSC
2002,QO03,106,new,1368,BSSC
2002,QO03,106,old,168,BSSC
2002,QO03,107,new,1323,BSSC
2002,QO03,107,old,198,BSSC
2002,QO03,108,new,1352,BSSC
2002,QO03,108,old,176,BSSC
2002,QO03,109,new,1120,BSSC
2002,QO03,109,old,155,BSSC
2002,QO03,110,new,1163,BSSC
2002,QO03,110,old,197,BSSC
2002,QO03,111,new,922,BSSC
2002,QO03,111,old,131,BSSC
2002,QO03,112,new,1043,BSSC
2002,QO03,112,old,145,BSSC
2002,QO03,113,new,809,BSSC
2002,QO03,113,old,161,BSSC
2002,QO03,114,new,687,BSSC
2002,QO03,114,old,133,BSSC
2002,QO03,115,new,686,BSSC
2002,QO03,115,old,160,BSSC
2002,QO03,116,new,589,BSSC
2002,QO03,116,old,128,BSSC
2002,QO03,117,new,506,BSSC
2002,QO03,117,old,117,BSSC
2002,QO03,118,new,483,BSSC
2002,QO03,118,old,108,BSSC
2002,QO03,119,new,344,BSSC
2002,QO03,119,old,76,BSSC
2002,QO03,120,new,322,BSSC
2002,QO03,120,old,69,BSSC
2002,QO03,121,new,224,BSSC
2002,QO03,121,old,51,BSSC
2002,QO03,122,new,219,BSSC
2002,QO03,122,old,57,BSSC
2002,QO03,123,new,147,BSSC
2002,QO03,123,old,32,BSSC
2002,QO03,124,new,120,BSSC
2002,QO03,124,old,32,BSSC
2002,QO03,125,new,83,BSSC
2002,QO03,125,old,26,BSSC
2002,QO03,126,new,74,BSSC
2002,QO03,126,old,20,BSSC
2002,QO03,127,new,47,BSSC
2002,QO03,127,old,21,BSSC
2002,QO03,128,new,26,BSSC
2002,QO03,128,old,13,BSSC
2002,QO03,129,new,25,BSSC
2002,QO03,129,old,10,BSSC
2002,QO03,130,new,16,BSSC
2002,QO03,130,old,6,BSSC
2002,QO03,131,new,12,BSSC
2002,QO03,131,old,3,BSSC
2002,QO03,132,new,8,BSSC
2002,QO03,132,old,3,BSSC
2002,QO03,133,new,4,BSSC
2002,QO03,133,old,6,BSSC
2002,QO03,134,new,5,BSSC
2002,QO03,134,old,2,BSSC
2002,QO03,135,new,2,BSSC
2002,QO03,135,old,1,BSSC
2002,QO03,136,new,3,BSSC
2002,QO03,139,new,1,BSSC
2002,QO03,140,new,1,BSSC
2002,QO03,141,new,1,BSSC
2003,QO04,61,new,1,BSSC
2003,QO04,65,new,2,BSSC
2003,QO04,69,new,1,BSSC
2003,QO04,70,new,1,BSSC
2003,QO04,71,new,1,BSSC
2003,QO04,72,new,1,BSSC
2003,QO04,73,new,1,BSSC
2003,QO04,74,old,1,BSSC
2003,QO04,76,new,4,BSSC
2003,QO04,77,old,1,BSSC
2003,QO04,78,new,1,BSSC
2003,QO04,78,old,1,BSSC
2003,QO04,79,new,1,BSSC
2003,QO04,80,new,3,BSSC
2003,QO04,81,new,1,BSSC
2003,QO04,82,new,2,BSSC
2003,QO04,82,old,3,BSSC
2003,QO04,84,new,2,BSSC
2003,QO04,84,old,1,BSSC
2003,QO04,85,new,4,BSSC
2003,QO04,85,old,2,BSSC
2003,QO04,86,new,5,BSSC
2003,QO04,87,new,7,BSSC
2003,QO04,87,old,2,BSSC
2003,QO04,88,new,9,BSSC
2003,QO04,88,old,1,BSSC
2003,QO04,89,new,7,BSSC
2003,QO04,89,old,3,BSSC
2003,QO04,90,new,19,BSSC
2003,QO04,90,old,5,BSSC
2003,QO04,91,new,18,BSSC
2003,QO04,91,old,3,BSSC
2003,QO04,92,new,28,BSSC
2003,QO04,92,old,7,BSSC
2003,QO04,93,new,23,BSSC
2003,QO04,93,old,17,BSSC
2003,QO04,94,new,45,BSSC
2003,QO04,94,old,19,BSSC
2003,QO04,95,new,80,BSSC
2003,QO04,95,old,19,BSSC
2003,QO04,96,new,102,BSSC
2003,QO04,96,old,36,BSSC
2003,QO04,97,new,140,BSSC
2003,QO04,97,old,36,BSSC
2003,QO04,98,new,225,BSSC
2003,QO04,98,old,80,BSSC
2003,QO04,99,new,280,BSSC
2003,QO04,99,old,86,BSSC
2003,QO04,100,new,485,BSSC
2003,QO04,100,old,92,BSSC
2003,QO04,101,new,533,BSSC
2003,QO04,101,old,128,BSSC
2003,QO04,102,new,740,BSSC
2003,QO04,102,old,153,BSSC
2003,QO04,103,new,850,BSSC
2003,QO04,103,old,166,BSSC
2003,QO04,104,new,949,BSSC
2003,QO04,104,old,170,BSSC
2003,QO04,105,new,1087,BSSC
2003,QO04,105,old,167,BSSC
2003,QO04,106,new,1049,BSSC
2003,QO04,106,old,184,BSSC
2003,QO04,107,new,1249,BSSC
2003,QO04,107,old,195,BSSC
2003,QO04,108,new,1205,BSSC
2003,QO04,108,old,172,BSSC
2003,QO04,109,new,1269,BSSC
2003,QO04,109,old,191,BSSC
2003,QO04,110,new,1407,BSSC
2003,QO04,110,old,169,BSSC
2003,QO04,111,new,1205,BSSC
2003,QO04,111,old,155,BSSC
2003,QO04,112,new,1267,BSSC
2003,QO04,112,old,168,BSSC
2003,QO04,113,new,1171,BSSC
2003,QO04,113,old,159,BSSC
2003,QO04,114,new,1090,BSSC
2003,QO04,114,old,128,BSSC
2003,QO04,115,new,1090,BSSC
2003,QO04,115,old,147,BSSC
2003,QO04,116,new,987,BSSC
2003,QO04,116,old,119,BSSC
2003,QO04,117,new,888,BSSC
2003,QO04,117,old,116,BSSC
2003,QO04,118,new,859,BSSC
2003,QO04,118,old,115,BSSC
2003,QO04,119,new,652,BSSC
2003,QO04,119,old,89,BSSC
2003,QO04,120,new,618,BSSC
2003,QO04,120,old,95,BSSC
2003,QO04,121,new,456,BSSC
2003,QO04,121,old,57,BSSC
2003,QO04,122,new,423,BSSC
2003,QO04,122,old,57,BSSC
2003,QO04,123,new,337,BSSC
2003,QO04,123,old,49,BSSC
2003,QO04,124,new,265,BSSC
2003,QO04,124,old,45,BSSC
2003,QO04,125,new,221,BSSC
2003,QO04,125,old,26,BSSC
2003,QO04,126,new,145,BSSC
2003,QO04,126,old,23,BSSC
2003,QO04,127,new,120,BSSC
2003,QO04,127,old,17,BSSC
2003,QO04,128,new,90,BSSC
2003,QO04,128,old,12,BSSC
2003,QO04,129,new,60,BSSC
2003,QO04,129,old,16,BSSC
2003,QO04,130,new,41,BSSC
2003,QO04,130,old,9,BSSC
2003,QO04,131,new,26,BSSC
2003,QO04,131,old,3,BSSC
2003,QO04,132,new,23,BSSC
2003,QO04,132,old,2,BSSC
2003,QO04,133,new,12,BSSC
2003,QO04,133,old,5,BSSC
2003,QO04,134,new,8,BSSC
2003,QO04,134,old,1,BSSC
2003,QO04,135,new,5,BSSC
2003,QO04,135,old,1,BSSC
2003,QO04,136,new,3,BSSC
2003,QO04,137,new,2,BSSC
2003,QO04,137,old,1,BSSC
2003,QO04,138,new,3,BSSC
2003,QO04,139,new,3,BSSC
2003,QO04,141,new,1,BSSC
2003,QO04,144,new,1,BSSC
2004,QO05o,61,new,1,BSSC
2004,QO05o,67,new,1,BSSC
2004,QO05o,70,new,2,BSSC
2004,QO05o,72,new,3,BSSC
2004,QO05o,74,new,1,BSSC
2004,QO05o,74,old,1,BSSC
2004,QO05o,75,new,2,BSSC
2004,QO05o,76,new,1,BSSC
2004,QO05o,78,new,3,BSSC
2004,QO05o,78,old,1,BSSC
2004,QO05o,79,new,3,BSSC
2004,QO05o,80,new,2,BSSC
2004,QO05o,80,old,1,BSSC
2004,QO05o,81,new,3,BSSC
2004,QO05o,81,old,1,BSSC
2004,QO05o,82,new,1,BSSC
2004,QO05o,82,old,1,BSSC
2004,QO05o,83,new,7,BSSC
2004,QO05o,83,old,1,BSSC
2004,QO05o,84,new,3,BSSC
2004,QO05o,85,new,8,BSSC
2004,QO05o,86,new,9,BSSC
2004,QO05o,86,old,3,BSSC
2004,QO05o,87,new,14,BSSC
2004,QO05o,87,old,1,BSSC
2004,QO05o,88,new,10,BSSC
2004,QO05o,88,old,1,BSSC
2004,QO05o,89,new,9,BSSC
2004,QO05o,90,new,25,BSSC
2004,QO05o,90,old,2,BSSC
2004,QO05o,91,new,24,BSSC
2004,QO05o,92,new,51,BSSC
2004,QO05o,92,old,4,BSSC
2004,QO05o,93,new,29,BSSC
2004,QO05o,93,old,2,BSSC
2004,QO05o,94,new,39,BSSC
2004,QO05o,94,old,9,BSSC
2004,QO05o,95,new,62,BSSC
2004,QO05o,95,old,17,BSSC
2004,QO05o,96,new,76,BSSC
2004,QO05o,96,old,14,BSSC
2004,QO05o,97,new,109,BSSC
2004,QO05o,97,old,19,BSSC
2004,QO05o,98,new,154,BSSC
2004,QO05o,98,old,32,BSSC
2004,QO05o,99,new,156,BSSC
2004,QO05o,99,old,36,BSSC
2004,QO05o,100,new,278,BSSC
2004,QO05o,100,old,43,BSSC
2004,QO05o,101,new,237,BSSC
2004,QO05o,101,old,56,BSSC
2004,QO05o,102,new,402,BSSC
2004,QO05o,102,old,68,BSSC
2004,QO05o,103,new,410,BSSC
2004,QO05o,103,old,93,BSSC
2004,QO05o,104,new,479,BSSC
2004,QO05o,104,old,83,BSSC
2004,QO05o,105,new,619,BSSC
2004,QO05o,105,old,124,BSSC
2004,QO05o,106,new,548,BSSC
2004,QO05o,106,old,108,BSSC
2004,QO05o,107,new,628,BSSC
2004,QO05o,107,old,125,BSSC
2004,QO05o,108,new,815,BSSC
2004,QO05o,108,old,131,BSSC
2004,QO05o,109,new,685,BSSC
2004,QO05o,109,old,112,BSSC
2004,QO05o,110,new,984,BSSC
2004,QO05o,110,old,142,BSSC
2004,QO05o,111,new,754,BSSC
2004,QO05o,111,old,113,BSSC
2004,QO05o,112,new,1013,BSSC
2004,QO05o,112,old,122,BSSC
2004,QO05o,113,new,872,BSSC
2004,QO05o,113,old,95,BSSC
2004,QO05o,114,new,920,BSSC
2004,QO05o,114,old,106,BSSC
2004,QO05o,115,new,1105,BSSC
2004,QO05o,115,old,108,BSSC
2004,QO05o,116,new,889,BSSC
2004,QO05o,116,old,88,BSSC
2004,QO05o,117,new,923,BSSC
2004,QO05o,117,old,91,BSSC
2004,QO05o,118,new,1001,BSSC
2004,QO05o,118,old,89,BSSC
2004,QO05o,119,new,694,BSSC
2004,QO05o,119,old,57,BSSC
2004,QO05o,120,new,859,BSSC
2004,QO05o,120,old,70,BSSC
2004,QO05o,121,new,624,BSSC
2004,QO05o,121,old,51,BSSC
2004,QO05o,122,new,658,BSSC
2004,QO05o,122,old,47,BSSC
2004,QO05o,123,new,535,BSSC
2004,QO05o,123,old,28,BSSC
2004,QO05o,124,new,465,BSSC
2004,QO05o,124,old,30,BSSC
2004,QO05o,125,new,451,BSSC
2004,QO05o,125,old,22,BSSC
2004,QO05o,126,new,276,BSSC
2004,QO05o,126,old,19,BSSC
2004,QO05o,127,new,289,BSSC
2004,QO05o,127,old,15,BSSC
2004,QO05o,128,new,199,BSSC
2004,QO05o,128,old,12,BSSC
2004,QO05o,129,new,157,BSSC
2004,QO05o,129,old,7,BSSC
2004,QO05o,130,new,127,BSSC
2004,QO05o,130,old,7,BSSC
2004,QO05o,131,new,70,BSSC
2004,QO05o,131,old,2,BSSC
2004,QO05o,132,new,75,BSSC
2004,QO05o,132,old,1,BSSC
2004,QO05o,133,new,45,BSSC
2004,QO05o,134,new,30,BSSC
2004,QO05o,135,new,19,BSSC
2004,QO05o,136,new,11,BSSC
2004,QO05o,136,old,1,BSSC
2004,QO05o,137,new,9,BSSC
2004,QO05o,138,new,7,BSSC
2004,QO05o,139,new,1,BSSC
2004,QO05o,144,new,1,BSSC
2005,QO05r,65,new,1,BSSC
2005,QO05r,73,old,1,BSSC
2005,QO05r,75,new,2,BSSC
2005,QO05r,76,new,2,BSSC
2005,QO05r,77,new,4,BSSC
2005,QO05r,78,new,1,BSSC
2005,QO05r,79,new,1,BSSC
2005,QO05r,80,new,7,BSSC
2005,QO05r,81,new,2,BSSC
2005,QO05r,82,new,5,BSSC
2005,QO05r,83,new,2,BSSC
2005,QO05r,84,new,3,BSSC
2005,QO05r,85,new,5,BSSC
2005,QO05r,85,old,1,BSSC
2005,QO05r,86,new,4,BSSC
2005,QO05r,86,old,1,BSSC
2005,QO05r,87,new,7,BSSC
2005,QO05r,88,new,7,BSSC
2005,QO05r,88,old,1,BSSC
2005,QO05r,89,new,6,BSSC
2005,QO05r,89,old,1,BSSC
2005,QO05r,90,new,6,BSSC
2005,QO05r,90,old,2,BSSC
2005,QO05r,91,new,10,BSSC
2005,QO05r,91,old,3,BSSC
2005,QO05r,92,new,12,BSSC
2005,QO05r,92,old,1,BSSC
2005,QO05r,93,new,12,BSSC
2005,QO05r,94,new,19,BSSC
2005,QO05r,94,old,3,BSSC
2005,QO05r,95,new,17,BSSC
2005,QO05r,95,old,2,BSSC
2005,QO05r,96,new,30,BSSC
2005,QO05r,96,old,3,BSSC
2005,QO05r,97,new,41,BSSC
2005,QO05r,97,old,4,BSSC
2005,QO05r,98,new,66,BSSC
2005,QO05r,98,old,14,BSSC
2005,QO05r,99,new,73,BSSC
2005,QO05r,99,old,19,BSSC
2005,QO05r,100,new,156,BSSC
2005,QO05r,100,old,27,BSSC
2005,QO05r,101,new,153,BSSC
2005,QO05r,101,old,45,BSSC
2005,QO05r,102,new,313,BSSC
2005,QO05r,102,old,65,BSSC
2005,QO05r,103,new,411,BSSC
2005,QO05r,103,old,79,BSSC
2005,QO05r,104,new,482,BSSC
2005,QO05r,104,old,92,BSSC
2005,QO05r,105,new,575,BSSC
2005,QO05r,105,old,123,BSSC
2005,QO05r,106,new,645,BSSC
2005,QO05r,106,old,140,BSSC
2005,QO05r,107,new,768,BSSC
2005,QO05r,107,old,200,BSSC
2005,QO05r,108,new,916,BSSC
2005,QO05r,108,old,191,BSSC
2005,QO05r,109,new,943,BSSC
2005,QO05r,109,old,212,BSSC
2005,QO05r,110,new,1178,BSSC
2005,QO05r,110,old,309,BSSC
2005,QO05r,111,new,1214,BSSC
2005,QO05r,111,old,292,BSSC
2005,QO05r,112,new,1461,BSSC
2005,QO05r,112,old,331,BSSC
2005,QO05r,113,new,1457,BSSC
2005,QO05r,113,old,361,BSSC
2005,QO05r,114,new,1462,BSSC
2005,QO05r,114,old,379,BSSC
2005,QO05r,115,new,1730,BSSC
2005,QO05r,115,old,386,BSSC
2005,QO05r,116,new,1568,BSSC
2005,QO05r,116,old,395,BSSC
2005,QO05r,117,new,1810,BSSC
2005,QO05r,117,old,443,BSSC
2005,QO05r,118,new,1679,BSSC
2005,QO05r,118,old,402,BSSC
2005,QO05r,119,new,1576,BSSC
2005,QO05r,119,old,380,BSSC
2005,QO05r,120,new,1771,BSSC
2005,QO05r,120,old,366,BSSC
2005,QO05r,121,new,1526,BSSC
2005,QO05r,121,old,324,BSSC
2005,QO05r,122,new,1457,BSSC
2005,QO05r,122,old,365,BSSC
2005,QO05r,123,new,1243,BSSC
2005,QO05r,123,old,322,BSSC
2005,QO05r,124,new,1176,BSSC
2005,QO05r,124,old,229,BSSC
2005,QO05r,125,new,1024,BSSC
2005,QO05r,125,old,243,BSSC
2005,QO05r,126,new,846,BSSC
2005,QO05r,126,old,156,BSSC
2005,QO05r,127,new,747,BSSC
2005,QO05r,127,old,151,BSSC
2005,QO05r,128,new,560,BSSC
2005,QO05r,128,old,122,BSSC
2005,QO05r,129,new,422,BSSC
2005,QO05r,129,old,93,BSSC
2005,QO05r,130,new,389,BSSC
2005,QO05r,130,old,69,BSSC
2005,QO05r,131,new,266,BSSC
2005,QO05r,131,old,49,BSSC
2005,QO05r,132,new,219,BSSC
2005,QO05r,132,old,35,BSSC
2005,QO05r,133,new,121,BSSC
2005,QO05r,133,old,25,BSSC
2005,QO05r,134,new,107,BSSC
2005,QO05r,134,old,17,BSSC
2005,QO05r,135,new,64,BSSC
2005,QO05r,135,old,19,BSSC
2005,QO05r,136,new,49,BSSC
2005,QO05r,136,old,6,BSSC
2005,QO05r,137,new,33,BSSC
2005,QO05r,137,old,1,BSSC
2005,QO05r,138,new,20,BSSC
2005,QO05r,138,old,1,BSSC
2005,QO05r,139,new,9,BSSC
2005,QO05r,139,old,1,BSSC
2005,QO05r,140,new,6,BSSC
2005,QO05r,140,old,2,BSSC
2005,QO05r,141,new,4,BSSC
2005,QO05r,142,new,4,BSSC
2005,QO05r,142,old,1,BSSC
2005,QO05r,143,new,2,BSSC
2005,QO05r,145,new,2,BSSC
2005,QO05r,146,new,1,BSSC
2005,QO05r,148,new,1,BSSC
2005,QT05,107,new,1,WBT
2005,QT05,109,old,1,WBT
2005,QT05,110,old,1,WBT
2005,QT05,111,new,2,WBT
2005,QT05,113,new,1,WBT
2005,QT05,114,new,4,WBT
2005,QT05,115,new,3,WBT
2005,QT05,116,new,2,WBT
2005,QT05,117,new,1,WBT
2005,QT05,117,old,1,WBT
2005,QT05,118,new,5,WBT
2005,QT05,118,old,1,WBT
2005,QT05,119,new,2,WBT
2005,QT05,119,old,1,WBT
2005,QT05,120,new,2,WBT
2005,QT05,122,new,4,WBT
2005,QT05,122,old,1,WBT
2005,QT05,123,new,2,WBT
2005,QT05,123,old,1,WBT
2005,QT05,124,new,7,WBT
2005,QT05,125,new,5,WBT
2005,QT05,126,new,3,WBT
2005,QT05,126,old,1,WBT
2005,QT05,127,new,3,WBT
2005,QT05,128,new,5,WBT
2005,QT05,129,new,3,WBT
2005,QT05,130,new,1,WBT
2005,QT05,130,old,1,WBT
2005,QT05,132,new,4,WBT
2005,QT05,132,old,1,WBT
2005,QT05,133,new,2,WBT
2005,QT05,141,new,1,WBT
2005,TR05,78,new,1,BBRKC
2006,QO06,69,new,1,BSSC
2006,QO06,71,new,1,BSSC
2006,QO06,78,new,1,BSSC
2006,QO06,78,old,1,BSSC
2006,QO06,80,new,3,BSSC
2006,QO06,81,new,3,BSSC
2006,QO06,81,old,1,BSSC
2006,QO06,82,new,3,BSSC
2006,QO06,82,old,1,BSSC
2006,QO06,83,new,6,BSSC
2006,QO06,83,old,3,BSSC
2006,QO06,84,new,6,BSSC
2006,QO06,85,new,11,BSSC
2006,QO06,85,old,1,BSSC
2006,QO06,86,new,9,BSSC
2006,QO06,86,old,1,BSSC
2006,QO06,87,new,11,BSSC
2006,QO06,87,old,1,BSSC
2006,QO06,88,new,7,BSSC
2006,QO06,89,new,11,BSSC
2006,QO06,89,old,1,BSSC
2006,QO06,90,new,19,BSSC
2006,QO06,91,new,17,BSSC
2006,QO06,91,old,2,BSSC
2006,QO06,92,new,37,BSSC
2006,QO06,92,old,3,BSSC
2006,QO06,93,new,22,BSSC
2006,QO06,93,old,2,BSSC
2006,QO06,94,new,62,BSSC
2006,QO06,94,old,2,BSSC
2006,QO06,95,new,79,BSSC
2006,QO06,95,old,5,BSSC
2006,QO06,96,new,129,BSSC
2006,QO06,96,old,8,BSSC
2006,QO06,97,new,220,BSSC
2006,QO06,97,old,8,BSSC
2006,QO06,98,new,351,BSSC
2006,QO06,98,old,10,BSSC
2006,QO06,99,new,404,BSSC
2006,QO06,99,old,18,BSSC
2006,QO06,100,new,770,BSSC
2006,QO06,100,old,30,BSSC
2006,QO06,101,new,867,BSSC
2006,QO06,101,old,35,BSSC
2006,QO06,102,new,1491,BSSC
2006,QO06,102,old,60,BSSC
2006,QO06,103,new,1647,BSSC
2006,QO06,103,old,76,BSSC
2006,QO06,104,new,2136,BSSC
2006,QO06,104,old,85,BSSC
2006,QO06,105,new,2165,BSSC
2006,QO06,105,old,90,BSSC
2006,QO06,106,new,2104,BSSC
2006,QO06,106,old,109,BSSC
2006,QO06,107,new,2237,BSSC
2006,QO06,107,old,128,BSSC
2006,QO06,108,new,2371,BSSC
2006,QO06,108,old,140,BSSC
2006,QO06,109,new,2021,BSSC
2006,QO06,109,old,143,BSSC
2006,QO06,110,new,2140,BSSC
2006,QO06,110,old,124,BSSC
2006,QO06,111,new,1538,BSSC
2006,QO06,111,old,152,BSSC
2006,QO06,112,new,1560,BSSC
2006,QO06,112,old,180,BSSC
2006,QO06,113,new,1216,BSSC
2006,QO06,113,old,145,BSSC
2006,QO06,114,new,1055,BSSC
2006,QO06,114,old,156,BSSC
2006,QO06,115,new,858,BSSC
2006,QO06,115,old,172,BSSC
2006,QO06,116,new,563,BSSC
2006,QO06,116,old,186,BSSC
2006,QO06,117,new,453,BSSC
2006,QO06,117,old,181,BSSC
2006,QO06,118,new,429,BSSC
2006,QO06,118,old,181,BSSC
2006,QO06,119,new,238,BSSC
2006,QO06,119,old,134,BSSC
2006,QO06,120,new,240,BSSC
2006,QO06,120,old,192,BSSC
2006,QO06,121,new,165,BSSC
2006,QO06,121,old,173,BSSC
2006,QO06,122,new,139,BSSC
2006,QO06,122,old,150,BSSC
2006,QO06,123,new,123,BSSC
2006,QO06,123,old,150,BSSC
2006,QO06,124,new,99,BSSC
2006,QO06,124,old,144,BSSC
2006,QO06,125,new,75,BSSC
2006,QO06,125,old,112,BSSC
2006,QO06,126,new,79,BSSC
2006,QO06,126,old,106,BSSC
2006,QO06,127,new,64,BSSC
2006,QO06,127,old,69,BSSC
2006,QO06,128,new,44,BSSC
2006,QO06,128,old,57,BSSC
2006,QO06,129,new,42,BSSC
2006,QO06,129,old,53,BSSC
