crab_year,fishery,size,sex,shell,total,target_stock
1996,QP96,76,1,old,5,SMBKC_PIBKC
1996,QP96,77,1,new,37,SMBKC_PIBKC
1996,QP96,77,1,old,4,SMBKC_PIBKC
1996,QP96,78,1,new,36,SMBKC_PIBKC
1996,QP96,78,1,old,8,SMBKC_PIBKC
1996,QP96,79,1,new,24,SMBKC_PIBKC
1996,QP96,79,1,old,5,SMBKC_PIBKC
1996,QP96,80,1,new,22,SMBKC_PIBKC
1996,QP96,80,1,old,4,SMBKC_PIBKC
1996,QP96,81,1,new,26,SMBKC_PIBKC
1996,QP96,81,1,old,7,SMBKC_PIBKC
1996,QP96,82,1,new,26,SMBKC_PIBKC
1996,QP96,82,1,old,7,SMBKC_PIBKC
1996,QP96,83,1,new,9,SMBKC_PIBKC
1996,QP96,83,1,old,4,SMBKC_PIBKC
1996,QP96,84,1,new,14,SMBKC_PIBKC
1996,QP96,84,1,old,3,SMBKC_PIBKC
1996,QP96,85,1,new,11,SMBKC_PIBKC
1996,QP96,85,1,old,1,SMBKC_PIBKC
1996,QP96,86,1,new,7,SMBKC_PIBKC
1996,QP96,86,1,old,3,SMBKC_PIBKC
1996,QP96,87,1,new,6,SMBKC_PIBKC
1996,QP96,87,1,old,3,SMBKC_PIBKC
1996,QP96,88,1,new,8,SMBKC_PIBKC
1996,QP96,88,1,old,1,SMBKC_PIBKC
1996,QP96,89,1,new,10,SMBKC_PIBKC
1996,QP96,89,1,old,1,SMBKC_PIBKC
1996,QP96,90,1,new,4,SMBKC_PIBKC
1996,QP96,90,1,old,2,SMBKC_PIBKC
1996,QP96,91,1,new,5,SMBKC_PIBKC
1996,QP96,91,1,old,4,SMBKC_PIBKC
1996,QP96,92,1,new,7,SMBKC_PIBKC
1996,QP96,92,1,old,1,SMBKC_PIBKC
1996,QP96,94,1,new,1,SMBKC_PIBKC
1996,QP96,94,1,old,1,SMBKC_PIBKC
1996,QP96,95,1,new,1,SMBKC_PIBKC
1996,QP96,95,1,old,1,SMBKC_PIBKC
1996,QP96,96,1,new,1,SMBKC_PIBKC
1996,QP96,96,1,old,1,SMBKC_PIBKC
1996,QP96,97,1,new,2,SMBKC_PIBKC
1996,QP96,97,1,old,1,SMBKC_PIBKC
1996,QP96,98,1,old,2,SMBKC_PIBKC
1996,QP96,99,1,old,1,SMBKC_PIBKC
1996,QP96,100,1,new,1,SMBKC_PIBKC
1996,QP96,101,1,new,1,SMBKC_PIBKC
1996,QP96,101,1,old,1,SMBKC_PIBKC
1996,QP96,102,1,new,1,SMBKC_PIBKC
1996,QP96,103,1,new,1,SMBKC_PIBKC
1996,QP96,105,1,new,1,SMBKC_PIBKC
1996,QP96,106,1,old,1,SMBKC_PIBKC
1996,QP96,107,1,new,1,SMBKC_PIBKC
1996,QP96,111,1,new,1,SMBKC_PIBKC
1996,QP96,112,1,new,1,SMBKC_PIBKC
1996,QP96,113,1,new,2,SMBKC_PIBKC
1996,QT96,66,1,old,1,WBT
1996,QT96,68,1,old,3,WBT
1996,QT96,71,1,new,1,WBT
1996,QT96,71,1,old,1,WBT
1996,QT96,72,1,new,1,WBT
1996,QT96,72,1,old,1,WBT
1996,QT96,75,1,old,1,WBT
1996,QT96,76,1,old,1,WBT
1996,QT96,78,1,old,2,WBT
1996,QT96,79,1,new,1,WBT
1996,QT96,80,1,new,2,WBT
1996,QT96,80,1,old,4,WBT
1996,QT96,82,1,new,2,WBT
1996,QT96,82,1,old,1,WBT
1996,QT96,83,1,new,3,WBT
1996,QT96,84,1,old,1,WBT
1996,QT96,85,1,new,1,WBT
1996,QT96,85,1,old,1,WBT
1996,QT96,86,1,new,1,WBT
1996,QT96,86,1,old,1,WBT
1996,QT96,87,1,new,1,WBT
1996,QT96,88,1,new,2,WBT
1996,QT96,88,1,old,2,WBT
1996,QT96,89,1,new,4,WBT
1996,QT96,90,1,new,1,WBT
1996,QT96,90,1,old,1,WBT
1996,QT96,91,1,new,2,WBT
1996,QT96,92,1,new,8,WBT
1996,QT96,93,1,new,4,WBT
1996,QT96,94,1,new,6,WBT
1996,QT96,95,1,new,5,WBT
1996,QT96,96,1,new,9,WBT
1996,QT96,97,1,new,7,WBT
1996,QT96,97,1,old,2,WBT
1996,QT96,98,1,new,10,WBT
1996,QT96,99,1,new,11,WBT
1996,QT96,99,1,old,1,WBT
1996,QT96,100,1,new,20,WBT
1996,QT96,101,1,new,14,WBT
1996,QT96,102,1,new,22,WBT
1996,QT96,102,1,old,1,WBT
1996,QT96,103,1,new,17,WBT
1996,QT96,103,1,old,4,WBT
1996,QT96,104,1,new,26,WBT
1996,QT96,104,1,old,1,WBT
1996,QT96,105,1,new,29,WBT
1996,QT96,105,1,old,1,WBT
1996,QT96,106,1,new,26,WBT
1996,QT96,107,1,new,36,WBT
1996,QT96,108,1,new,16,WBT
1996,QT96,108,1,old,2,WBT
1996,QT96,109,1,new,18,WBT
1996,QT96,110,1,new,31,WBT
1996,QT96,111,1,new,26,WBT
1996,QT96,111,1,old,1,WBT
1996,QT96,112,1,new,32,WBT
1996,QT96,112,1,old,3,WBT
1996,QT96,113,1,new,19,WBT
1996,QT96,113,1,old,3,WBT
1996,QT96,114,1,new,22,WBT
1996,QT96,114,1,old,2,WBT
1996,QT96,115,1,new,17,WBT
1996,QT96,116,1,new,11,WBT
1996,QT96,117,1,new,9,WBT
1996,QT96,117,1,old,1,WBT
1996,QT96,118,1,new,11,WBT
1996,QT96,119,1,new,9,WBT
1996,QT96,119,1,old,1,WBT
1996,QT96,120,1,new,6,WBT
1996,QT96,121,1,new,10,WBT
1996,QT96,122,1,new,9,WBT
1996,QT96,122,1,old,1,WBT
1996,QT96,123,1,new,6,WBT
1996,QT96,123,1,old,1,WBT
1996,QT96,124,1,new,3,WBT
1996,QT96,125,1,new,2,WBT
1996,QT96,126,1,new,3,WBT
1996,QT96,127,1,new,2,WBT
1996,QT96,129,1,new,1,WBT
1996,TR96,79,1,old,1,BBRKC
1996,TT96,61,1,old,2,EBT
1996,TT96,62,1,old,2,EBT
1996,TT96,63,1,old,2,EBT
1996,TT96,64,1,old,1,EBT
1996,TT96,65,1,old,2,EBT
1996,TT96,67,1,new,1,EBT
1996,TT96,67,1,old,1,EBT
1996,TT96,67,2,old,1,EBT
1996,TT96,68,1,old,5,EBT
1996,TT96,69,1,new,1,EBT
1996,TT96,69,1,old,3,EBT
1996,TT96,70,1,old,2,EBT
1996,TT96,72,1,old,1,EBT
1996,TT96,73,1,old,3,EBT
1996,TT96,74,1,old,8,EBT
1996,TT96,75,1,new,1,EBT
1996,TT96,75,1,old,5,EBT
1996,TT96,76,1,old,3,EBT
1996,TT96,77,1,old,2,EBT
1996,TT96,78,1,old,6,EBT
1996,TT96,79,1,old,4,EBT
1996,TT96,80,1,old,4,EBT
1996,TT96,81,1,new,1,EBT
1996,TT96,81,1,old,6,EBT
1996,TT96,83,1,old,1,EBT
1996,TT96,84,1,old,3,EBT
1996,TT96,85,1,old,2,EBT
1996,TT96,87,1,new,1,EBT
1996,TT96,87,1,old,3,EBT
1996,TT96,88,1,old,3,EBT
1996,TT96,89,1,old,1,EBT
1996,TT96,90,1,old,1,EBT
1996,TT96,91,1,old,1,EBT
1996,TT96,92,1,new,2,EBT
1996,TT96,92,1,old,1,EBT
1996,TT96,93,1,new,1,EBT
1996,TT96,93,1,old,1,EBT
1996,TT96,96,1,new,3,EBT
1996,TT96,96,1,old,3,EBT
1996,TT96,97,1,new,1,EBT
1996,TT96,97,1,old,1,EBT
1996,TT96,98,1,new,2,EBT
1996,TT96,98,1,old,2,EBT
1996,TT96,99,1,new,5,EBT
1996,TT96,100,1,new,4,EBT
1996,TT96,100,1,old,2,EBT
1996,TT96,101,1,new,2,EBT
1996,TT96,101,1,old,2,EBT
1996,TT96,102,1,new,4,EBT
1996,TT96,103,1,new,6,EBT
1996,TT96,104,1,new,8,EBT
1996,TT96,104,1,old,1,EBT
1996,TT96,105,1,new,7,EBT
1996,TT96,106,1,new,7,EBT
1996,TT96,106,1,old,1,EBT
1996,TT96,107,1,new,6,EBT
1996,TT96,108,1,new,4,EBT
1996,TT96,108,1,old,2,EBT
1996,TT96,109,1,new,10,EBT
1996,TT96,109,1,old,1,EBT
1996,TT96,110,1,new,12,EBT
1996,TT96,110,1,old,1,EBT
1996,TT96,111,1,new,11,EBT
1996,TT96,111,1,old,2,EBT
1996,TT96,112,1,new,14,EBT
1996,TT96,112,1,old,4,EBT
1996,TT96,113,1,new,11,EBT
1996,TT96,113,1,old,3,EBT
1996,TT96,114,1,new,10,EBT
1996,TT96,114,1,old,2,EBT
1996,TT96,115,1,new,18,EBT
1996,TT96,115,1,old,3,EBT
1996,TT96,116,1,new,16,EBT
1996,TT96,117,1,new,13,EBT
1996,TT96,118,1,new,20,EBT
1996,TT96,119,1,new,18,EBT
1996,TT96,119,1,old,3,EBT
1996,TT96,120,1,new,9,EBT
1996,TT96,120,1,old,1,EBT
1996,TT96,121,1,new,9,EBT
1996,TT96,122,1,new,13,EBT
1996,TT96,122,1,old,1,EBT
1996,TT96,123,1,new,2,EBT
1996,TT96,124,1,new,10,EBT
1996,TT96,124,1,old,2,EBT
1996,TT96,125,1,new,5,EBT
1996,TT96,125,1,old,1,EBT
1996,TT96,126,1,new,4,EBT
1996,TT96,127,1,new,7,EBT
1996,TT96,128,1,new,3,EBT
1996,TT96,129,1,new,2,EBT
1996,TT96,129,1,old,1,EBT
1996,TT96,130,1,old,1,EBT
1996,TT96,132,1,new,2,EBT
1996,TT96,133,1,new,1,EBT
1997,QP97,51,1,new,1,SMBKC_PIBKC
1997,QP97,52,1,new,2,SMBKC_PIBKC
1997,QP97,53,1,new,1,SMBKC_PIBKC
1997,QP97,56,2,new,1,SMBKC_PIBKC
1997,QP97,58,1,new,1,SMBKC_PIBKC
1997,QP97,60,1,old,1,SMBKC_PIBKC
1997,QP97,62,1,new,2,SMBKC_PIBKC
1997,QP97,62,2,new,1,SMBKC_PIBKC
1997,QP97,63,1,new,3,SMBKC_PIBKC
1997,QP97,64,1,old,1,SMBKC_PIBKC
1997,QP97,65,1,new,1,SMBKC_PIBKC
1997,QP97,66,1,old,1,SMBKC_PIBKC
1997,QP97,67,1,new,2,SMBKC_PIBKC
1997,QP97,67,1,old,1,SMBKC_PIBKC
1997,QP97,68,1,new,1,SMBKC_PIBKC
1997,QP97,68,1,old,4,SMBKC_PIBKC
1997,QP97,69,1,new,5,SMBKC_PIBKC
1997,QP97,69,1,old,1,SMBKC_PIBKC
1997,QP97,70,1,new,5,SMBKC_PIBKC
1997,QP97,71,1,new,8,SMBKC_PIBKC
1997,QP97,71,1,old,3,SMBKC_PIBKC
1997,QP97,72,1,new,8,SMBKC_PIBKC
1997,QP97,72,1,old,2,SMBKC_PIBKC
1997,QP97,73,1,new,3,SMBKC_PIBKC
1997,QP97,73,1,old,4,SMBKC_PIBKC
1997,QP97,74,1,new,5,SMBKC_PIBKC
1997,QP97,74,1,old,2,SMBKC_PIBKC
1997,QP97,75,1,new,10,SMBKC_PIBKC
1997,QP97,75,1,old,7,SMBKC_PIBKC
1997,QP97,76,1,new,16,SMBKC_PIBKC
1997,QP97,76,1,old,5,SMBKC_PIBKC
1997,QP97,77,1,new,10,SMBKC_PIBKC
1997,QP97,77,1,old,5,SMBKC_PIBKC
1997,QP97,78,1,new,18,SMBKC_PIBKC
1997,QP97,78,1,old,6,SMBKC_PIBKC
1997,QP97,79,1,new,15,SMBKC_PIBKC
1997,QP97,79,1,old,7,SMBKC_PIBKC
1997,QP97,80,1,new,24,SMBKC_PIBKC
1997,QP97,80,1,old,5,SMBKC_PIBKC
1997,QP97,81,1,new,19,SMBKC_PIBKC
1997,QP97,81,1,old,3,SMBKC_PIBKC
1997,QP97,82,1,new,41,SMBKC_PIBKC
1997,QP97,82,1,old,8,SMBKC_PIBKC
1997,QP97,83,1,new,20,SMBKC_PIBKC
1997,QP97,83,1,old,8,SMBKC_PIBKC
1997,QP97,84,1,new,26,SMBKC_PIBKC
1997,QP97,84,1,old,4,SMBKC_PIBKC
1997,QP97,85,1,new,21,SMBKC_PIBKC
1997,QP97,85,1,old,6,SMBKC_PIBKC
1997,QP97,86,1,new,9,SMBKC_PIBKC
1997,QP97,86,1,old,8,SMBKC_PIBKC
1997,QP97,87,1,new,27,SMBKC_PIBKC
1997,QP97,87,1,old,1,SMBKC_PIBKC
1997,QP97,88,1,new,25,SMBKC_PIBKC
1997,QP97,88,1,old,7,SMBKC_PIBKC
1997,QP97,89,1,new,17,SMBKC_PIBKC
1997,QP97,89,1,old,6,SMBKC_PIBKC
1997,QP97,90,1,new,17,SMBKC_PIBKC
1997,QP97,90,1,old,2,SMBKC_PIBKC
1997,QP97,91,1,new,18,SMBKC_PIBKC
1997,QP97,91,1,old,1,SMBKC_PIBKC
1997,QP97,92,1,new,25,SMBKC_PIBKC
1997,QP97,93,1,new,16,SMBKC_PIBKC
1997,QP97,93,1,old,2,SMBKC_PIBKC
1997,QP97,94,1,new,8,SMBKC_PIBKC
1997,QP97,94,1,old,1,SMBKC_PIBKC
1997,QP97,95,1,new,15,SMBKC_PIBKC
1997,QP97,95,1,old,2,SMBKC_PIBKC
1997,QP97,96,1,new,20,SMBKC_PIBKC
1997,QP97,96,1,old,1,SMBKC_PIBKC
1997,QP97,97,1,new,4,SMBKC_PIBKC
1997,QP97,97,1,old,1,SMBKC_PIBKC
1997,QP97,98,1,new,14,SMBKC_PIBKC
1997,QP97,98,1,old,1,SMBKC_PIBKC
1997,QP97,99,1,new,9,SMBKC_PIBKC
1997,QP97,100,1,new,8,SMBKC_PIBKC
1997,QP97,100,1,old,1,SMBKC_PIBKC
1997,QP97,101,1,new,12,SMBKC_PIBKC
1997,QP97,102,1,new,7,SMBKC_PIBKC
1997,QP97,102,1,old,1,SMBKC_PIBKC
1997,QP97,103,1,new,3,SMBKC_PIBKC
1997,QP97,104,1,new,4,SMBKC_PIBKC
1997,QP97,104,1,old,2,SMBKC_PIBKC
1997,QP97,105,1,new,6,SMBKC_PIBKC
1997,QP97,105,1,old,1,SMBKC_PIBKC
1997,QP97,106,1,new,9,SMBKC_PIBKC
1997,QP97,106,1,old,1,SMBKC_PIBKC
1997,QP97,107,1,new,2,SMBKC_PIBKC
1997,QP97,108,1,new,4,SMBKC_PIBKC
1997,QP97,109,1,new,3,SMBKC_PIBKC
1997,QP97,110,1,new,2,SMBKC_PIBKC
1997,QP97,111,1,new,3,SMBKC_PIBKC
1997,QP97,112,1,new,1,SMBKC_PIBKC
1997,QP97,113,1,new,2,SMBKC_PIBKC
1997,QP97,114,1,new,5,SMBKC_PIBKC
1997,QP97,114,1,old,1,SMBKC_PIBKC
1997,QP97,115,1,new,2,SMBKC_PIBKC
1997,QP97,117,1,new,1,SMBKC_PIBKC
1997,QP97,118,1,new,1,SMBKC_PIBKC
1997,QP97,119,1,new,2,SMBKC_PIBKC
1997,QP97,120,1,new,1,SMBKC_PIBKC
1997,QP97,121,1,new,1,SMBKC_PIBKC
1997,QP97,121,1,old,1,SMBKC_PIBKC
1997,QP97,122,1,new,2,SMBKC_PIBKC
1997,QP97,127,1,new,2,SMBKC_PIBKC
1997,QP97,130,1,new,1,SMBKC_PIBKC
1997,TR97,54,1,old,1,BBRKC
1997,TR97,58,1,old,1,BBRKC
1997,TR97,62,1,old,2,BBRKC
1997,TR97,63,1,old,1,BBRKC
1997,TR97,64,1,new,1,BBRKC
1997,TR97,65,1,old,1,BBRKC
1997,TR97,66,2,old,1,BBRKC
1997,TR97,68,1,old,4,BBRKC
1997,TR97,70,1,new,1,BBRKC
1997,TR97,70,1,old,1,BBRKC
1997,TR97,71,1,old,2,BBRKC
1997,TR97,73,1,old,2,BBRKC
1997,TR97,74,1,old,4,BBRKC
1997,TR97,75,1,new,2,BBRKC
1997,TR97,75,1,old,3,BBRKC
1997,TR97,76,1,new,1,BBRKC
1997,TR97,76,1,old,2,BBRKC
1997,TR97,78,1,old,2,BBRKC
1997,TR97,79,1,old,4,BBRKC
1997,TR97,81,1,old,2,BBRKC
1997,TR97,82,1,new,4,BBRKC
1997,TR97,82,1,old,3,BBRKC
1997,TR97,84,1,old,2,BBRKC
1997,TR97,85,1,old,1,BBRKC
1997,TR97,86,1,old,1,BBRKC
1997,TR97,87,1,new,2,BBRKC
1997,TR97,87,1,old,2,BBRKC
1997,TR97,88,1,old,4,BBRKC
1997,TR97,89,1,new,2,BBRKC
1997,TR97,89,1,old,1,BBRKC
1997,TR97,90,1,old,2,BBRKC
1997,TR97,91,1,old,3,BBRKC
1997,TR97,92,1,new,1,BBRKC
1997,TR97,93,1,old,1,BBRKC
1997,TR97,94,1,new,1,BBRKC
1997,TR97,96,1,new,1,BBRKC
1997,TR97,96,1,old,1,BBRKC
1997,TR97,97,1,new,2,BBRKC
1997,TR97,97,1,old,3,BBRKC
1997,TR97,101,1,old,1,BBRKC
1997,TR97,102,1,new,1,BBRKC
1997,TR97,102,1,old,1,BBRKC
1997,TR97,104,1,old,1,BBRKC
1997,TR97,104,2,new,1,BBRKC
1997,TR97,105,1,old,1,BBRKC
1997,TR97,106,1,new,1,BBRKC
1997,TR97,106,1,old,1,BBRKC
1997,TR97,107,1,old,2,BBRKC
1997,TR97,108,1,new,1,BBRKC
1997,TR97,108,1,old,3,BBRKC
1997,TR97,109,1,old,1,BBRKC
1997,TR97,110,1,new,2,BBRKC
1997,TR97,111,1,old,1,BBRKC
1997,TR97,112,1,old,2,BBRKC
1997,TR97,113,1,old,1,BBRKC
1997,TR97,117,1,new,1,BBRKC
1997,TR97,120,1,new,1,BBRKC
1997,TR97,120,1,old,1,BBRKC
1997,TR97,122,1,old,1,BBRKC
1997,TR97,123,1,new,1,BBRKC
1997,TR97,125,1,new,1,BBRKC
1997,TR97,126,1,new,1,BBRKC
1997,TR97,129,1,new,1,BBRKC
1997,TR97,130,1,new,1,BBRKC
1997,TR97,135,1,new,1,BBRKC
1997,TR97,135,1,old,1,BBRKC
1997,TR97,138,1,old,1,BBRKC
1997,TR97,159,1,old,1,BBRKC
1998,QP98,52,1,new,1,SMBKC_PIBKC
1998,QP98,54,1,new,1,SMBKC_PIBKC
1998,QP98,61,1,new,1,SMBKC_PIBKC
1998,QP98,62,1,old,4,SMBKC_PIBKC
1998,QP98,64,1,old,1,SMBKC_PIBKC
1998,QP98,65,1,old,1,SMBKC_PIBKC
1998,QP98,66,1,new,1,SMBKC_PIBKC
1998,QP98,67,1,new,4,SMBKC_PIBKC
1998,QP98,68,1,old,1,SMBKC_PIBKC
1998,QP98,69,1,new,3,SMBKC_PIBKC
1998,QP98,69,1,old,1,SMBKC_PIBKC
1998,QP98,70,1,new,1,SMBKC_PIBKC
1998,QP98,70,1,old,4,SMBKC_PIBKC
1998,QP98,70,2,new,1,SMBKC_PIBKC
1998,QP98,71,1,new,1,SMBKC_PIBKC
1998,QP98,71,1,old,6,SMBKC_PIBKC
1998,QP98,72,1,new,9,SMBKC_PIBKC
1998,QP98,72,1,old,5,SMBKC_PIBKC
1998,QP98,73,1,new,5,SMBKC_PIBKC
1998,QP98,73,1,old,7,SMBKC_PIBKC
1998,QP98,74,1,new,7,SMBKC_PIBKC
1998,QP98,74,1,old,8,SMBKC_PIBKC
1998,QP98,75,1,new,8,SMBKC_PIBKC
1998,QP98,75,1,old,8,SMBKC_PIBKC
1998,QP98,76,1,new,10,SMBKC_PIBKC
1998,QP98,76,1,old,11,SMBKC_PIBKC
1998,QP98,77,1,new,9,SMBKC_PIBKC
1998,QP98,77,1,old,10,SMBKC_PIBKC
1998,QP98,78,1,new,15,SMBKC_PIBKC
1998,QP98,78,1,old,8,SMBKC_PIBKC
1998,QP98,79,1,new,6,SMBKC_PIBKC
1998,QP98,79,1,old,12,SMBKC_PIBKC
1998,QP98,80,1,new,8,SMBKC_PIBKC
1998,QP98,80,1,old,17,SMBKC_PIBKC
1998,QP98,81,1,new,9,SMBKC_PIBKC
1998,QP98,81,1,old,14,SMBKC_PIBKC
1998,QP98,82,1,new,16,SMBKC_PIBKC
1998,QP98,82,1,old,22,SMBKC_PIBKC
1998,QP98,83,1,new,16,SMBKC_PIBKC
1998,QP98,83,1,old,14,SMBKC_PIBKC
1998,QP98,84,1,new,14,SMBKC_PIBKC
1998,QP98,84,1,old,25,SMBKC_PIBKC
1998,QP98,85,1,new,19,SMBKC_PIBKC
1998,QP98,85,1,old,13,SMBKC_PIBKC
1998,QP98,86,1,new,11,SMBKC_PIBKC
1998,QP98,86,1,old,14,SMBKC_PIBKC
1998,QP98,87,1,new,19,SMBKC_PIBKC
1998,QP98,87,1,old,14,SMBKC_PIBKC
1998,QP98,88,1,new,17,SMBKC_PIBKC
1998,QP98,88,1,old,11,SMBKC_PIBKC
1998,QP98,89,1,new,14,SMBKC_PIBKC
1998,QP98,89,1,old,10,SMBKC_PIBKC
1998,QP98,90,1,new,14,SMBKC_PIBKC
1998,QP98,90,1,old,13,SMBKC_PIBKC
1998,QP98,91,1,new,11,SMBKC_PIBKC
1998,QP98,91,1,old,6,SMBKC_PIBKC
1998,QP98,92,1,new,15,SMBKC_PIBKC
1998,QP98,92,1,old,12,SMBKC_PIBKC
1998,QP98,93,1,new,8,SMBKC_PIBKC
1998,QP98,93,1,old,4,SMBKC_PIBKC
1998,QP98,94,1,new,8,SMBKC_PIBKC
1998,QP98,94,1,old,3,SMBKC_PIBKC
1998,QP98,95,1,new,2,SMBKC_PIBKC
1998,QP98,95,1,old,7,SMBKC_PIBKC
1998,QP98,96,1,new,8,SMBKC_PIBKC
1998,QP98,96,1,old,10,SMBKC_PIBKC
1998,QP98,97,1,new,12,SMBKC_PIBKC
1998,QP98,97,1,old,5,SMBKC_PIBKC
1998,QP98,98,1,new,12,SMBKC_PIBKC
1998,QP98,98,1,old,5,SMBKC_PIBKC
1998,QP98,99,1,new,12,SMBKC_PIBKC
1998,QP98,99,1,old,2,SMBKC_PIBKC
1998,QP98,100,1,new,10,SMBKC_PIBKC
1998,QP98,100,1,old,2,SMBKC_PIBKC
1998,QP98,101,1,new,9,SMBKC_PIBKC
1998,QP98,101,1,old,4,SMBKC_PIBKC
1998,QP98,102,1,new,13,SMBKC_PIBKC
1998,QP98,102,1,old,3,SMBKC_PIBKC
1998,QP98,103,1,new,15,SMBKC_PIBKC
1998,QP98,104,1,new,11,SMBKC_PIBKC
1998,QP98,104,1,old,3,SMBKC_PIBKC
1998,QP98,105,1,new,16,SMBKC_PIBKC
1998,QP98,105,1,old,1,SMBKC_PIBKC
1998,QP98,106,1,new,20,SMBKC_PIBKC
1998,QP98,107,1,new,19,SMBKC_PIBKC
1998,QP98,107,1,old,1,SMBKC_PIBKC
1998,QP98,108,1,new,28,SMBKC_PIBKC
1998,QP98,108,1,old,5,SMBKC_PIBKC
1998,QP98,109,1,new,20,SMBKC_PIBKC
1998,QP98,109,1,old,2,SMBKC_PIBKC
1998,QP98,110,1,new,37,SMBKC_PIBKC
1998,QP98,110,1,old,4,SMBKC_PIBKC
1998,QP98,111,1,new,27,SMBKC_PIBKC
1998,QP98,111,1,old,2,SMBKC_PIBKC
1998,QP98,112,1,new,42,SMBKC_PIBKC
1998,QP98,113,1,new,39,SMBKC_PIBKC
1998,QP98,113,1,old,3,SMBKC_PIBKC
1998,QP98,114,1,new,33,SMBKC_PIBKC
1998,QP98,114,1,old,5,SMBKC_PIBKC
1998,QP98,115,1,new,45,SMBKC_PIBKC
1998,QP98,115,1,old,2,SMBKC_PIBKC
1998,QP98,116,1,new,41,SMBKC_PIBKC
1998,QP98,116,1,old,5,SMBKC_PIBKC
1998,QP98,117,1,new,35,SMBKC_PIBKC
1998,QP98,117,1,old,1,SMBKC_PIBKC
1998,QP98,118,1,new,31,SMBKC_PIBKC
1998,QP98,119,1,new,22,SMBKC_PIBKC
1998,QP98,119,1,old,2,SMBKC_PIBKC
1998,QP98,120,1,new,22,SMBKC_PIBKC
1998,QP98,120,1,old,3,SMBKC_PIBKC
1998,QP98,121,1,new,27,SMBKC_PIBKC
1998,QP98,121,1,old,2,SMBKC_PIBKC
1998,QP98,122,1,new,13,SMBKC_PIBKC
1998,QP98,122,1,old,1,SMBKC_PIBKC
1998,QP98,123,1,new,13,SMBKC_PIBKC
1998,QP98,124,1,new,11,SMBKC_PIBKC
1998,QP98,125,1,new,7,SMBKC_PIBKC
1998,QP98,126,1,new,10,SMBKC_PIBKC
1998,QP98,126,1,old,1,SMBKC_PIBKC
1998,QP98,127,1,new,3,SMBKC_PIBKC
1998,QP98,128,1,new,2,SMBKC_PIBKC
1998,QP98,130,1,new,1,SMBKC_PIBKC
1998,QP98,130,1,old,1,SMBKC_PIBKC
1998,QP98,134,1,new,1,SMBKC_PIBKC
1998,QP98,138,1,old,1,SMBKC_PIBKC
1998,TR98,63,1,old,1,BBRKC
1998,TR98,71,1,new,1,BBRKC
1998,TR98,74,1,old,2,BBRKC
1998,TR98,75,1,old,1,BBRKC
1998,TR98,78,1,new,1,BBRKC
1998,TR98,78,1,old,1,BBRKC
1998,TR98,79,1,old,1,BBRKC
1998,TR98,80,1,new,2,BBRKC
1998,TR98,80,1,old,2,BBRKC
1998,TR98,81,1,old,2,BBRKC
1998,TR98,82,1,old,3,BBRKC
1998,TR98,85,1,new,1,BBRKC
1998,TR98,85,1,old,1,BBRKC
1998,TR98,86,1,old,1,BBRKC
1998,TR98,87,1,new,1,BBRKC
1998,TR98,87,1,old,2,BBRKC
1998,TR98,88,1,old,1,BBRKC
1998,TR98,91,1,new,1,BBRKC
1998,TR98,91,1,old,2,BBRKC
1998,TR98,92,1,new,1,BBRKC
1998,TR98,93,1,old,2,BBRKC
1998,TR98,94,1,old,2,BBRKC
1998,TR98,95,1,old,1,BBRKC
1998,TR98,98,1,old,1,BBRKC
1998,TR98,99,1,old,1,BBRKC
1998,TR98,100,1,new,1,BBRKC
1998,TR98,100,1,old,1,BBRKC
1998,TR98,102,1,old,2,BBRKC
1998,TR98,103,1,new,1,BBRKC
1998,TR98,105,1,old,2,BBRKC
1998,TR98,110,1,old,1,BBRKC
1998,TR98,111,1,old,1,BBRKC
1998,TR98,113,1,old,1,BBRKC
1998,TR98,114,1,old,1,BBRKC
1998,TR98,118,1,new,1,BBRKC
1998,TR98,120,1,new,1,BBRKC
1998,TR98,121,1,new,1,BBRKC
1998,TR98,124,1,old,1,BBRKC
1998,TR98,130,1,new,1,BBRKC
1998,TR98,131,1,new,1,BBRKC
1998,TR98,134,1,old,1,BBRKC
1998,TR98,141,1,new,1,BBRKC
1998,TR98,144,1,new,1,BBRKC
1999,TR99,32,1,old,1,BBRKC
1999,TR99,60,1,old,1,BBRKC
1999,TR99,62,1,old,1,BBRKC
1999,TR99,66,1,old,2,BBRKC
1999,TR99,67,1,old,1,BBRKC
1999,TR99,68,1,old,1,BBRKC
1999,TR99,70,1,new,2,BBRKC
1999,TR99,71,1,old,1,BBRKC
1999,TR99,72,1,new,1,BBRKC
1999,TR99,72,1,old,1,BBRKC
1999,TR99,73,1,new,1,BBRKC
1999,TR99,73,1,old,2,BBRKC
1999,TR99,74,1,old,2,BBRKC
1999,TR99,75,1,new,1,BBRKC
1999,TR99,75,1,old,2,BBRKC
1999,TR99,76,1,old,1,BBRKC
1999,TR99,77,1,old,3,BBRKC
1999,TR99,78,1,old,4,BBRKC
1999,TR99,79,1,old,1,BBRKC
1999,TR99,80,1,old,5,BBRKC
1999,TR99,81,1,old,1,BBRKC
1999,TR99,82,1,old,5,BBRKC
1999,TR99,83,1,old,2,BBRKC
1999,TR99,84,1,new,1,BBRKC
1999,TR99,84,1,old,4,BBRKC
1999,TR99,85,1,old,2,BBRKC
1999,TR99,86,1,old,1,BBRKC
1999,TR99,87,1,old,1,BBRKC
1999,TR99,88,1,new,1,BBRKC
