crab_year,fishery,sex,total_catch_n,total_catch_wt,retained_n,retained_wt,discard_n,discard_wt,discard_mortality_n,discard_mortality_wt,total_mortality_n,total_mortality_wt,target_stock
2013,QT13,1,487138.10355987056,275.0129817127409,3390,2.364121504,483748.10355987056,272.64886020874087,145124.43106796115,81.79465806262226,148514.43106796115,84.15877956662226,WBT
2013,QT13,2,14702.957928802589,1.9785911591392071,0,0,14702.957928802589,1.9785911591392071,4410.887378640777,0.5935773477417621,4410.887378640777,0.5935773477417621,WBT
2013,TR13,1,876.493487698987,0.5570725784341901,0,0,876.493487698987,0.5570725784341901,262.9480463096961,0.16712177353025703,262.9480463096961,0.16712177353025703,BBRKC
2013,TR13,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2013,TT13,1,6025.539622641509,4.139007384709065,0,0,6025.539622641509,4.139007384709065,1807.6618867924526,1.2417022154127195,1807.6618867924526,1.2417022154127195,EBT
2013,TT13,2,0,0,0,0,0,0,0,0,0,0,EBT
2014,QO14,1,89235743.28896992,42436.50393470558,55027927,30816.701646776,34207816.28896992,11619.802287929579,10262344.886690976,3485.9406863788736,65290271.886690974,34302.64233315487,BSSC
2014,QO14,2,2496486.4525979944,298.9418044090401,0,0,2496486.4525979944,298.9418044090401,748945.9357793983,89.68254132271203,748945.9357793983,89.68254132271203,BSSC
2014,QP14,1,5876.00782122905,1.3250865994969074,0,0,5876.00782122905,1.3250865994969074,1762.802346368715,0.39752597984907223,1762.802346368715,0.39752597984907223,SMBKC_PIBKC
2014,QP14,2,317.0100558659218,0.02208467207627632,0,0,317.0100558659218,0.02208467207627632,95.10301675977654,0.006625401622882897,95.10301675977654,0.006625401622882897,SMBKC_PIBKC
2014,QT14,1,3121220.989702517,1781.6755387796613,1891,1.058683728,3119329.989702517,1780.6168550516613,935798.9969107552,534.1850565154983,937689.9969107552,535.2437402434983,WBT
2014,QT14,2,37884.42791762014,5.381431462118371,0,0,37884.42791762014,5.381431462118371,11365.32837528604,1.6144294386355114,11365.32837528604,1.6144294386355114,WBT
2014,TR14,1,926.9032258064516,0.8044256420788328,0,0,926.9032258064516,0.8044256420788328,278.0709677419355,0.24132769262364984,278.0709677419355,0.24132769262364984,BBRKC
2014,TR14,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2014,TT14,1,61041.246531483455,44.83113969474366,0,0,61041.246531483455,44.83113969474366,18312.373959445034,13.449341908423099,18312.373959445034,13.449341908423099,EBT
2014,TT14,2,0,0,0,0,0,0,0,0,0,0,EBT
2015,QO15,1,57205738.387931034,29323.05156286196,29603375,18413.344526328,27602363.387931034,10909.70703653396,8280709.01637931,3272.912110960188,37884084.01637931,21686.25663728819,BSSC
2015,QO15,2,1020268.3728448275,114.99730995694813,0,0,1020268.3728448275,114.99730995694813,306080.51185344823,34.499192987084434,306080.51185344823,34.499192987084434,BSSC
2015,QP15,1,1293.615751789976,0.30861296729846166,0,0,1293.615751789976,0.30861296729846166,388.0847255369928,0.0925838901895385,388.0847255369928,0.0925838901895385,SMBKC_PIBKC
2015,QP15,2,13.066825775656325,5.731522084372862e-4,0,0,13.066825775656325,5.731522084372862e-4,3.920047732696897,1.7194566253118585e-4,3.920047732696897,1.7194566253118585e-4,SMBKC_PIBKC
2015,QT15,1,5053226.564189188,3201.0840360752336,11154,7.682487704,5042072.564189188,3193.4015483712337,1512621.7692567564,958.02046451137,1523775.7692567564,965.70295221537,WBT
2015,QT15,2,168526.9662162162,19.821963329347685,0,0,168526.9662162162,19.821963329347685,50558.089864864865,5.946588998804305,50558.089864864865,5.946588998804305,WBT
2015,TR15,1,2148.149779735683,1.1374129364664645,0,0,2148.149779735683,1.1374129364664645,644.4449339207048,0.34122388093993933,644.4449339207048,0.34122388093993933,BBRKC
2015,TR15,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2015,TT15,1,2593981.6657458562,1870.2394486408411,0,0,2593981.6657458562,1870.2394486408411,778194.4997237568,561.0718345922523,778194.4997237568,561.0718345922523,EBT
2015,TT15,2,25826.43232044199,3.8417426865330517,0,0,25826.43232044199,3.8417426865330517,7747.929696132596,1.1525228059599155,7747.929696132596,1.1525228059599155,EBT
2016,QB17,1,0,0,0,0,0,0,0,0,0,0,PIGKC
2016,QB17,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2016,QO16,1,27802571.152221415,14299.322070851626,16412386,9784.39447668,11390185.152221415,4514.927594171626,3417055.5456664246,1354.4782782514878,19829441.545666426,11138.872754931488,BSSC
2016,QO16,2,280008.1310997815,33.232091350243635,0,0,280008.1310997815,33.232091350243635,84002.43932993444,9.96962740507309,84002.43932993444,9.96962740507309,BSSC
2016,TR16,1,4377.200883002207,3.0923054372625995,0,0,4377.200883002207,3.0923054372625995,1313.160264900662,0.9276916311787798,1313.160264900662,0.9276916311787798,BBRKC
2016,TR16,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2017,QB18,1,0,0,0,0,0,0,0,0,0,0,PIGKC
2017,QB18,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2017,QO17,1,32881090.066911086,14484.008824581826,15637993,8567.496498304,17243097.066911086,5916.512326277825,5172929.120073326,1774.9536978833476,20810922.120073326,10342.450196187348,BSSC
2017,QO17,2,269076.8835930339,28.01130381155864,0,0,269076.8835930339,28.01130381155864,80723.06507791016,8.403391143467593,80723.06507791016,8.403391143467593,BSSC
2017,QT17,1,594687.987804878,234.57543682722144,57014,34.183146712,537673.987804878,200.39229011522144,161302.1963414634,60.11768703456643,218316.1963414634,94.30083374656644,WBT
2017,QT17,2,13345.939024390244,1.4343266665146097,0,0,13345.939024390244,1.4343266665146097,4003.7817073170727,0.4302979999543829,4003.7817073170727,0.4302979999543829,WBT
2017,TR17,1,8002.916861826699,5.792232973160711,0,0,8002.916861826699,5.792232973160711,2400.8750585480093,1.7376698919482134,2400.8750585480093,1.7376698919482134,BBRKC
2017,TR17,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2017,TT17,1,22,0.016464452774072637,0,0,22,0.016464452774072637,6.6,0.004939335832221791,6.6,0.004939335832221791,EBT
2017,TT17,2,0,0,0,0,0,0,0,0,0,0,EBT
2018,QB19,1,209.2776699029126,0.060451860304030755,0,0,209.2776699029126,0.060451860304030755,62.78330097087378,0.018135558091209227,62.78330097087378,0.018135558091209227,PIGKC
2018,QB19,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2018,QO18,1,50928343.75344452,21134.310871364334,22408836,12474.58739376,28519507.753444523,8659.723477604333,8555852.326033356,2597.9170432813,30964688.326033354,15072.504437041302,BSSC
2018,QO18,2,285496.5772298767,22.189315756792837,0,0,285496.5772298767,22.189315756792837,85648.97316896301,6.656794727037851,85648.97316896301,6.656794727037851,BSSC
2018,QT18,1,1701239.007259528,729.7304579913248,62048,34.683458688,1639191.007259528,695.0469993033248,491757.30217785836,208.51409979099745,553805.3021778583,243.19755847899745,WBT
2018,QT18,2,20141.33575317604,1.9218129617333033,0,0,20141.33575317604,1.9218129617333033,6042.4007259528125,0.5765438885199909,6042.4007259528125,0.5765438885199909,WBT
2018,TR18,1,2103.6184210526317,1.7460343792097912,0,0,2103.6184210526317,1.7460343792097912,631.0855263157895,0.5238103137629373,631.0855263157895,0.5238103137629373,BBRKC
2018,TR18,2,60.10338345864661,0.010918861806842024,0,0,60.10338345864661,0.010918861806842024,18.03101503759398,0.003275658542052607,18.03101503759398,0.003275658542052607,BBRKC
2019,QB20,1,0,0,0,0,0,0,0,0,0,0,PIGKC
2019,QB20,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2019,QO19,1,78032000.37065342,31041.031714532226,28626114,15433.265044376,49405886.37065342,15607.766670156227,14821765.911196025,4682.330001046867,43447879.91119602,20115.595045422866,BSSC
2019,QO19,2,239789.6515093619,21.413291588658176,0,0,239789.6515093619,21.413291588658176,71936.89545280856,6.4239874765974525,71936.89545280856,6.4239874765974525,BSSC
2019,SB19,1,0,0,0,0,0,0,0,0,0,0,NA
2019,SB19,2,0,0,0,0,0,0,0,0,0,0,NA
2019,TR19,1,3194.3393124065774,1.4349502165584767,0,0,3194.3393124065774,1.4349502165584767,958.3017937219731,0.43048506496754296,958.3017937219731,0.43048506496754296,BBRKC
2019,TR19,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2020,QO20,1,60142915.58246073,26528.46542400941,37492237,20412.17977448,22650678.58246073,6116.285649529411,6795203.574738219,1834.8856948588232,44287440.57473822,22247.06546933882,BSSC
2020,QO20,2,10898.407068062828,0.7816299385785943,0,0,10898.407068062828,0.7816299385785943,3269.5221204188483,0.23448898157357828,3269.5221204188483,0.23448898157357828,BSSC
2020,QT20,1,1028302.5655526993,483.8794072164663,0,0,1028302.5655526993,483.8794072164663,308490.76966580976,145.1638221649399,308490.76966580976,145.1638221649399,WBT
2020,QT20,2,628.2724935732648,0.11776728625579268,0,0,628.2724935732648,0.11776728625579268,188.48174807197944,0.0353301858767378,188.48174807197944,0.0353301858767378,WBT
2020,TR20,1,5772.817610062893,2.7527470492751402,0,0,5772.817610062893,2.7527470492751402,1731.845283018868,0.825824114782542,1731.845283018868,0.825824114782542,BBRKC
2020,TR20,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2021,QB21,1,1946.3366666666668,0.6688805607881029,0,0,1946.3366666666668,0.6688805607881029,583.9010000000001,0.20066416823643085,583.9010000000001,0.20066416823643085,PIGKC
2021,QB21,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2021,QB22,1,0,0,0,0,0,0,0,0,0,0,PIGKC
2021,QB22,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2021,QO21,1,8647320.721649485,4193.319141776708,4575974,2505.291127792,4071346.7216494847,1688.0280139847082,1221404.0164948453,506.40840419541246,5797378.016494845,3011.6995319874127,BSSC
2021,QO21,2,950.4639175257731,0.041938127064789436,0,0,950.4639175257731,0.041938127064789436,285.13917525773195,0.01258143811943683,285.13917525773195,0.01258143811943683,BSSC
2021,QT21,1,487438.3188405797,241.16359756894752,18974,11.345243104,468464.3188405797,229.81835446494753,140539.2956521739,68.94550633948425,159513.2956521739,80.29074944348426,WBT
2021,QT21,2,2464.6280193236717,0.3970970633421247,0,0,2464.6280193236717,0.3970970633421247,739.3884057971014,0.1191291190026374,739.3884057971014,0.1191291190026374,WBT
2021,TR21,1,29.400000000000002,0.014687968604537839,0,0,29.400000000000002,0.014687968604537839,8.82,0.004406390581361352,8.82,0.004406390581361352,BBRKC
2021,TR21,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2022,QB23,1,0,0,0,0,0,0,0,0,0,0,PIGKC
2022,QB23,2,0,0,0,0,0,0,0,0,0,0,PIGKC
2022,QO22,1,0,0,2,9.07184e-4,-2,-9.07184e-4,-0,-0,2,9.07184e-4,BSSC
2022,QT22,1,108356.40186915887,52.02747703620934,10,0.005443104,108346.40186915887,52.02203393220934,32503.92056074766,15.606610179662802,32513.92056074766,15.612053283662801,WBT
2022,QT22,2,127.07943925233644,0.016683307440193078,0,0,127.07943925233644,0.016683307440193078,38.12383177570093,0.005004992232057923,38.12383177570093,0.005004992232057923,WBT
2022,TB23,1,0,0,0,0,0,0,0,0,0,0,BBGKC
2022,TB23,2,0,0,0,0,0,0,0,0,0,0,BBGKC
2022,TR22,1,20.166666666666664,0.008430702528448523,0,0,20.166666666666664,0.008430702528448523,6.049999999999999,0.002529210758534557,6.049999999999999,0.002529210758534557,BBRKC
2022,TR22,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2022,TT22,1,53093.46397694524,24.125488826385872,0,0,53093.46397694524,24.125488826385872,15928.039193083572,7.237646647915762,15928.039193083572,7.237646647915762,EBT
2022,TT22,2,0,0,0,0,0,0,0,0,0,0,EBT
2023,QT23,1,76488.67621145376,40.24952235640776,0,0,76488.67621145376,40.24952235640776,22946.602863436125,12.074856706922327,22946.602863436125,12.074856706922327,WBT
2023,QT23,2,0,0,0,0,0,0,0,0,0,0,WBT
2023,TR23,1,651.6539792387543,0.2608555367568419,0,0,651.6539792387543,0.2608555367568419,195.4961937716263,0.07825666102705257,195.4961937716263,0.07825666102705257,BBRKC
2023,TR23,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2023,TT23,1,5615.137724550898,2.581101125750824,0,0,5615.137724550898,2.581101125750824,1684.5413173652694,0.7743303377252472,1684.5413173652694,0.7743303377252472,EBT
2023,TT23,2,0,0,0,0,0,0,0,0,0,0,EBT
2024,QO24,1,5055242.777777778,2808.685860151551,3435307,2120.662348288,1619935.777777778,688.023511863551,485980.7333333334,206.4070535590653,3921287.7333333334,2327.0694018470654,BSSC
2024,QO24,2,401.66666666666663,0.019634890860283395,0,0,401.66666666666663,0.019634890860283395,120.49999999999999,0.0058904672580850186,120.49999999999999,0.0058904672580850186,BSSC
2024,QT24,1,305668.51197263395,185.36878297005845,39407,24.610541144,266261.51197263395,160.75824182605845,79878.45359179018,48.227472547817534,119285.45359179018,72.83801369181754,WBT
2024,QT24,2,2248.8027366020524,0.4631805642942514,0,0,2248.8027366020524,0.4631805642942514,674.6408209806157,0.13895416928827542,674.6408209806157,0.13895416928827542,WBT
2024,TR24,1,293.0955414012739,0.15795733428168787,0,0,293.0955414012739,0.15795733428168787,87.92866242038217,0.04738720028450636,87.92866242038217,0.04738720028450636,BBRKC
2024,TR24,2,0,0,0,0,0,0,0,0,0,0,BBRKC
2024,TT24,1,14594.076252723311,6.8086878220756475,0,0,14594.076252723311,6.8086878220756475,4378.222875816993,2.0426063466226942,4378.222875816993,2.0426063466226942,EBT
2024,TT24,2,0,0,0,0,0,0,0,0,0,0,EBT
