"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
49,-14010.3631618216,0.0123761290386087,20260870,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/049",234,NA,NA,73.99839179,73.67495685,0.32343494,20.50083551,20.50083551,FALSE,113.52166332,372497.12324983,2025,20260870,NA,NA,TRUE,"",FALSE,FALSE,NA
50,-14010.3631618189,0.00707707034195918,20260871,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/050",234,NA,NA,73.99839338,73.67495844,0.32343494,20.50083759,20.50083759,FALSE,113.52167111,372497.12807403,2025,20260871,NA,NA,TRUE,"",TRUE,FALSE,"B"
51,-14005.3015538183,0.0107728892235782,20260872,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/051",234,NA,NA,78.18895787,77.85301987,0.335938,20.03675721,20.03675721,FALSE,117.11498138,369696.54092952,2025,20260872,NA,NA,TRUE,"",FALSE,FALSE,NA
52,-14005.3015538186,0.00502962750601891,20260873,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/052",234,NA,NA,78.18895035,77.85301242,0.33593793,20.03676198,20.03676198,FALSE,117.11497363,369696.59937908,2025,20260873,NA,NA,TRUE,"",TRUE,FALSE,"D"
53,-14010.6635839266,0.00205803727498302,20260874,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/053",234,NA,NA,76.99559584,76.66370586,0.33188998,20.54474479,20.54474479,FALSE,115.90186633,363549.80908648,2025,20260874,NA,NA,TRUE,"",TRUE,FALSE,"A"
54,-14005.0344487363,0.00205143950362001,20260875,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/054",234,NA,NA,75.25547606,74.92778885,0.32768721,19.98021079,19.98021079,FALSE,114.80356393,378956.04433831,2025,20260875,NA,NA,TRUE,"",TRUE,FALSE,"F"
55,-14005.3015538185,0.000381908996123091,20260876,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/055",234,NA,NA,78.18895299,77.85301504,0.33593795,20.03676149,20.03676149,FALSE,117.11497664,369696.56509757,2025,20260876,NA,NA,TRUE,"",TRUE,TRUE,"D"
56,-14010.6635839271,0.00474332532093259,20260877,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/056",234,NA,NA,76.99559367,76.6637037,0.33188997,20.54474965,20.54474965,FALSE,115.90186929,363549.77893118,2025,20260877,NA,NA,TRUE,"",TRUE,FALSE,"A"
57,-14010.663583927,0.00123697985734386,20260878,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/057",234,NA,NA,76.99559738,76.6637074,0.33188998,20.54474531,20.54474531,FALSE,115.90186742,363549.81463897,2025,20260878,NA,NA,TRUE,"",TRUE,FALSE,"A"
58,-14005.3015538173,0.0116545129683929,20260879,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/058",234,NA,NA,78.18897739,77.85303937,0.33593802,20.03675407,20.03675407,FALSE,117.11499054,369696.61295993,2025,20260879,NA,NA,TRUE,"",FALSE,FALSE,NA
