"mode","peel","Year","ssb","recruit_male"
"drop_survey",0,1991,341.29619843,1606146.52398718
"drop_survey",0,1992,265.62812146,216139.18978708
"drop_survey",0,1993,237.5682547,177536.05991948
"drop_survey",0,1994,300.81934738,138540.92175274
"drop_survey",0,1995,274.78456781,136811.86357988
"drop_survey",0,1996,290.23564364,207703.55546897
"drop_survey",0,1997,272.70449468,224768.29488473
"drop_survey",0,1998,189.98266604,317877.09262928
"drop_survey",0,1999,165.38431237,145364.60312354
"drop_survey",0,2000,137.28543849,92009.49050825
"drop_survey",0,2001,113.77539653,820724.90896575
"drop_survey",0,2002,97.47614639,625629.3389748
"drop_survey",0,2003,94.87370511,614205.17863328
"drop_survey",0,2004,91.11253224,880825.01568372
"drop_survey",0,2005,106.07775851,203436.21249897
"drop_survey",0,2006,130.55809663,150576.82998503
"drop_survey",0,2007,146.2380446,590218.3892153
"drop_survey",0,2008,163.87786341,620348.93028974
"drop_survey",0,2009,183.95486044,154628.58180616
"drop_survey",0,2010,173.52406339,158255.63734105
"drop_survey",0,2011,160.6462262,165799.82631251
"drop_survey",0,2012,139.32971009,323889.99276437
"drop_survey",0,2013,126.99068017,331398.16212324
"drop_survey",0,2014,104.99988624,3102358.17117458
"drop_survey",0,2015,91.02345507,721331.65084078
"drop_survey",0,2016,83.2524956,272592.11386871
"drop_survey",0,2017,108.63739897,147950.39140817
"drop_survey",0,2018,128.66804611,131340.00921539
"drop_survey",0,2019,135.61479875,92110.7317732
"drop_survey",0,2020,86.28363922,1145553.3726528
"drop_survey",0,2021,72.9022738,1398130.08671113
"drop_survey",0,2022,66.49370387,2090489.75700427
"drop_survey",0,2023,60.45692437,592132.98459831
"drop_survey",0,2024,81.08819899,409199.88782952
"drop_survey",0,2025,129.79531457,418078.12494558
"drop_survey",1,1982,203.68617923,851666.86282567
"drop_survey",1,1983,252.59940332,1203753.52204904
"drop_survey",1,1984,288.76746522,2549933.76199791
"drop_survey",1,1985,300.6475653,1623846.57050574
"drop_survey",1,1986,311.4133138,285590.0226351
"drop_survey",1,1987,335.12000654,653112.96859404
"drop_survey",1,1988,381.10761268,337738.34850659
"drop_survey",1,1989,430.52617979,319611.00840081
"drop_survey",1,1990,379.33920803,2568419.97165189
"drop_survey",1,1991,339.42434487,1627642.916345
"drop_survey",1,1992,264.26368635,215203.42180687
"drop_survey",1,1993,236.32893946,176184.9630857
"drop_survey",1,1994,299.11409612,137661.38179935
"drop_survey",1,1995,273.21993749,135847.67678851
"drop_survey",1,1996,288.48371995,208794.62310331
"drop_survey",1,1997,271.23325647,219951.11155479
"drop_survey",1,1998,188.90047255,313577.71465634
"drop_survey",1,1999,164.420217,146056.3241702
"drop_survey",1,2000,136.51415855,92441.2466292
"drop_survey",1,2001,113.132301,800086.72377476
"drop_survey",1,2002,96.87163161,632694.19134738
"drop_survey",1,2003,94.11502825,594953.92233802
"drop_survey",1,2004,90.2076462,882789.27823027
"drop_survey",1,2005,104.89645726,204451.74376574
"drop_survey",1,2006,128.86754602,151677.36283761
"drop_survey",1,2007,144.15393695,586614.22751502
"drop_survey",1,2008,161.65745773,621300.06335562
"drop_survey",1,2009,181.66748307,154261.66661675
"drop_survey",1,2010,171.58362973,157524.01707866
"drop_survey",1,2011,159.10984333,158800.28807403
"drop_survey",1,2012,138.21708223,307452.78398298
"drop_survey",1,2013,126.18961218,359966.39093262
"drop_survey",1,2014,104.39532422,2860923.3300943
"drop_survey",1,2015,90.30328615,753898.88426532
"drop_survey",1,2016,82.2454114,305690.50944046
"drop_survey",1,2017,105.76267908,154498.43315804
"drop_survey",1,2018,129.09590861,157611.76701885
"drop_survey",1,2019,115.77725435,418138.26908525
"drop_survey",1,2020,72.70950033,589575.92498324
"drop_survey",1,2021,64.44201708,843893.47757924
"drop_survey",1,2022,64.0502275,1893098.62245126
"drop_survey",1,2023,61.17882036,638331.44935664
"drop_survey",1,2024,77.6471009,452742.41031998
"drop_survey",2,1982,203.13519495,851143.97232196
"drop_survey",2,1983,251.79108431,1202698.7111701
"drop_survey",2,1984,286.60898498,2538798.54712752
"drop_survey",2,1985,297.88306136,1651970.88169263
"drop_survey",2,1986,309.11627539,283092.70033205
"drop_survey",2,1987,333.36973447,654197.905019
"drop_survey",2,1988,379.26745408,345106.82189789
"drop_survey",2,1989,428.41110542,320326.10614965
"drop_survey",2,1990,377.04339195,2499810.67661357
"drop_survey",2,1991,337.52687415,1680360.09707467
"drop_survey",2,1992,262.58812594,212059.5246107
"drop_survey",2,1993,234.7301831,174121.67635247
"drop_survey",2,1994,296.49244608,139055.79472046
"drop_survey",2,1995,270.37561924,138075.07402811
"drop_survey",2,1996,285.32989104,204255.10336313
"drop_survey",2,1997,268.56417562,216514.83841349
"drop_survey",2,1998,186.70343639,306819.8444352
"drop_survey",2,1999,162.46317314,146197.49509356
"drop_survey",2,2000,134.8874415,91810.41416521
"drop_survey",2,2001,111.64599896,788053.87959608
"drop_survey",2,2002,95.31609761,635432.11061155
"drop_survey",2,2003,92.27254943,568298.3839764
"drop_survey",2,2004,88.1539758,892111.4162247
"drop_survey",2,2005,102.5107784,207721.20142181
"drop_survey",2,2006,126.059882,153542.40555776
"drop_survey",2,2007,140.95077579,582444.9061193
"drop_survey",2,2008,158.06220155,633657.89362754
"drop_survey",2,2009,177.76276474,155394.6327112
"drop_survey",2,2010,168.16523501,158494.87593092
"drop_survey",2,2011,156.42168773,163498.3368952
"drop_survey",2,2012,136.28752688,409641.98494691
"drop_survey",2,2013,124.93815645,547493.58820354
"drop_survey",2,2014,103.77060011,2744568.80105762
"drop_survey",2,2015,91.07754946,1463479.00485718
"drop_survey",2,2016,85.41335216,615086.77852082
"drop_survey",2,2017,115.99464673,185761.41482648
"drop_survey",2,2018,103.5558805,158404.17128575
"drop_survey",2,2019,68.3759841,208294.46192711
"drop_survey",2,2020,47.4109551,390424.53862479
"drop_survey",2,2021,51.99240918,454402.01307892
"drop_survey",2,2022,60.15054952,1567467.00352474
"drop_survey",2,2023,57.29659911,518641.83325582
"drop_survey",3,1982,202.43213772,848562.15591325
"drop_survey",3,1983,251.41197139,1201803.09230975
"drop_survey",3,1984,286.28157718,2529738.11570512
"drop_survey",3,1985,297.29365344,1642433.35045658
"drop_survey",3,1986,308.20779743,281631.24454312
"drop_survey",3,1987,332.20634979,655001.90062644
"drop_survey",3,1988,377.87530381,352154.33006872
"drop_survey",3,1989,426.7803041,319502.12521009
"drop_survey",3,1990,375.27218729,2419001.05198844
"drop_survey",3,1991,335.60425144,1733500.15561886
"drop_survey",3,1992,260.84583804,206723.66387448
"drop_survey",3,1993,233.04067531,171549.84680035
"drop_survey",3,1994,293.72959932,141249.18226062
"drop_survey",3,1995,267.4804386,141204.46764398
"drop_survey",3,1996,282.38500194,196125.5239765
"drop_survey",3,1997,266.52406205,213829.54504144
"drop_survey",3,1998,185.31400055,310149.5628774
"drop_survey",3,1999,161.38498401,142948.325438
"drop_survey",3,2000,134.05967252,90988.99324647
"drop_survey",3,2001,110.86069318,789166.12499694
"drop_survey",3,2002,94.44842984,647274.19170164
"drop_survey",3,2003,91.36474269,548813.34919937
"drop_survey",3,2004,87.3934342,891593.25160108
"drop_survey",3,2005,101.83851165,206102.31688086
"drop_survey",3,2006,125.59316533,152526.61139958
"drop_survey",3,2007,140.6838914,582991.4579245
"drop_survey",3,2008,157.66420556,635405.15753666
"drop_survey",3,2009,176.90927596,155707.7703919
"drop_survey",3,2010,167.16029571,158502.19268283
"drop_survey",3,2011,155.47895347,163670.52198979
"drop_survey",3,2012,135.5716209,434074.82781489
"drop_survey",3,2013,124.46358481,582714.73671805
"drop_survey",3,2014,103.45679082,2654854.34383617
"drop_survey",3,2015,91.08349377,1902204.90428292
"drop_survey",3,2016,85.9153126,1031772.32547951
"drop_survey",3,2017,117.89202452,224351.82362696
"drop_survey",3,2018,99.1892158,184295.32044775
"drop_survey",3,2019,66.63273106,262098.70320853
"drop_survey",3,2020,51.7966849,434649.96619869
"drop_survey",3,2021,61.60365366,384487.77305143
"drop_survey",3,2022,75.70705673,417693.97838706
