"year","sex","maturity","m27.5","m32.5","m37.5","m42.5","m47.5","m52.5","m57.5","m62.5","m67.5","m72.5","m77.5","m82.5","m87.5","m92.5","m97.5","m102.5","m107.5","m112.5","m117.5","m122.5","m127.5","m132.5"
2014,"female","immature",0.0337036216613277,0.0643021943357582,0.0431482103551065,0.191056545727071,0.322177520867112,0.204035773436382,0.0890711498997721,0.0518338239569318,0.000515246865563788,4.72202336630867e-05,9.71833631076907e-05,1.15092982043476e-05,0,0,0,0,0,0,0,0,0,0
2015,"female","immature",0.0370695409027766,0.172045260778456,0.287841969639995,0.251846428478317,0.156225802635541,0.059861098058741,0.0301030249867453,0.00348887337549998,1.72603602918642e-05,0.00146630742939784,1.14777847458077e-05,2.29555694916154e-05,0,0,0,0,0,0,0,0,0,0
2016,"female","immature",0.0267555380540037,0.133121526077207,0.230452405559965,0.303859700483745,0.215592257452039,0.0726134908393088,0.0165959307931036,0.000994154239300324,1.49965013268465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"female","immature",0.0164316598955645,0.124160051330353,0.124680251464454,0.447239276145925,0.224009036782613,0.0476789039105322,0.014353038471033,0.00125616327032188,0.000101445209578408,7.89018296720954e-05,1.12716899531565e-05,0,0,0,0,0,0,0,0,0,0,0
2018,"female","immature",0.00894548919124745,0.00775752537068695,0.0426175152372397,0.409860191452946,0.409056684899041,0.0994868409030143,0.0208914698880631,0.0012798726161692,1.79759271708346e-05,0,8.64345144223337e-05,0,0,0,0,0,0,0,0,0,0,0
2019,"female","immature",0.00564068171960664,0.00479269135056001,0.0106810010297106,0.0554751346949578,0.26481087444406,0.49855222977102,0.156546073198769,0.0032345864673358,0,0.00026672732397932,0,0,0,0,0,0,0,0,0,0,0,0
2021,"female","immature",0.28037940765973,0.272840759836818,0.115288646820079,0.090595969441996,0.0883535987573152,0.0766652391193137,0.0303768030730047,0.0341583942002829,0.00683371222894225,0.00450746886251885,0,0,0,0,0,0,0,0,0,0,0,0
2022,"female","immature",0.0316768131608752,0.118367742619459,0.0743812482166887,0.267442579764676,0.361378046387284,0.1321757117326,0.0139156991622221,0.000564243044320733,6.54603784533306e-05,3.24555334206491e-05,0,0,0,0,0,0,0,0,0,0,0,0
2023,"female","immature",0.0714387790104471,0.17913602497019,0.202774882069616,0.165579082796612,0.245122058992387,0.103789340707256,0.0207393142623057,0.00506042608108681,0.00449576881938489,0.00186432229071507,0,0,0,0,0,0,0,0,0,0,0,0
2024,"female","immature",0.0107373814835368,0.128727049883374,0.181135924440288,0.185618011025734,0.230198566981215,0.0778804420083542,0.0831299585381296,0.0883626328343207,0.011623739202031,0.00118826756050101,0.00131548422638142,8.2541816134346e-05,0,0,0,0,0,0,0,0,0,0
2025,"female","immature",0.00479892518126682,0.0147886123458694,0.0260115108501286,0.164494032801678,0.349333269814217,0.221935446948547,0.140168027629437,0.069498685507917,0.00851563696538917,0.000110645487761653,4.12850387838436e-05,0,0,1.37050110433057e-05,0.000290216417960754,0,0,0,0,0,0,0
2026,"female","immature",0.0230812019644021,0.0845686828120234,0.0678064223079375,0.149700642726069,0.190188145810476,0.245056526621847,0.207165217003278,0.0260333599671741,0.00488010264214099,0.00144634829588606,0,7.33498487656444e-05,0,0,0,0,0,0,0,0,0,0
