"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_20","male",40,-0.11118091,-0.10843249,0.00274841999999999,0.00429168591525997
"26_gmacs_update_newmat_plus_group","Sel_Pot_Fishery_female_base_Logistic_mean","female",40,4.20358353,4.20619311,0.00260957999999967,0.00407488583649615
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_14","female",40,-18.32683906,-18.32438083,0.002458230000002,0.00383855126490062
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_11","female",40,-0.91841098,-0.91606983,0.00234115000000001,0.00365572964849295
"26_gmacs_update_newmat_plus_group","M_base_female_mature","female",40,0.2658189,0.26802586,0.00220695999999998,0.00344619059224649
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_15","female",40,-18.52778227,-18.52616026,0.0016220099999984,0.0025327851898196
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_13","female",40,-0.83382243,-0.83273244,0.00108998999999999,0.00170203052327307
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_16","female",40,-18.70460332,-18.70364602,0.000957299999999606,0.00149483373235412
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_12","female",40,-0.87204546,-0.87117186,0.00087360000000003,0.00136413532705018
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_17","female",40,-18.86127841,-18.86085381,0.000424600000002329,0.00066301723886065
"26_gmacs_update_newmat_plus_group","Beta_female","female",40,-0.42430626,-0.4239226,0.000383660000000008,0.000599089010503738
"26_gmacs_update_newmat_plus_group","M_base_male_mature","male",40,0.29045567,0.290817,0.000361329999999993,0.000564220487320302
"26_gmacs_update_newmat_plus_group","Ret_Pot_Fishery_male_base_Logistic_mean","male",40,4.59969802,4.60001814,0.000320120000000479,0.000499870651208725
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_13","female",40,-0.83785333,-0.83759482,0.00025850999999999,0.00040366600663429
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_15","female",40,-0.72045895,-0.72022629,0.000232659999999996,0.000363300967481088
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_14","female",40,-0.79025572,-0.79002864,0.000227080000000046,0.00035458774046086
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_16","female",40,-0.63028083,-0.63007231,0.000208520000000045,0.000325606110801918
"26_gmacs_update_newmat_plus_group","Beta_male","male",40,-0.25455118,-0.25436937,0.000181810000000004,0.000283898172860567
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_17","female",40,-0.52881995,-0.52865053,0.000169420000000087,0.00026455106125109
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_18","female",40,-0.42307049,-0.42294349,0.000127000000000044,0.000198311797774069
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_19","female",40,-0.31365248,-0.31357324,7.9240000000036e-05,0.000123734069729283
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_14","female",40,-0.77810061,-0.77803024,7.03699999999863e-05,0.000109883474089399
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_21","female",40,-0.08270127,-0.0826395,6.17699999999888e-05,9.64544862086441e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_20","female",40,-0.1992022,-0.19914457,5.7630000000003e-05,8.99898339032776e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_15","female",40,-0.71074494,-0.71072394,2.09999999999377e-05,3.27917145924541e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_16","female",40,-0.62342125,-0.62340579,1.54600000000782e-05,2.41409479811146e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_17","female",40,-0.5242377,-0.52422554,1.21600000000388e-05,1.89879642593665e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_18","female",40,-0.41997157,-0.41996111,1.04599999999899e-05,1.63333968875122e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_19","female",40,-0.31134382,-0.31133584,7.98000000001853e-06,1.24608515451984e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_21","female",40,-0.08054137,-0.08053351,7.85999999999842e-06,1.22734703189239e-05
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_20","female",40,-0.19723681,-0.19722983,6.98000000001753e-06,1.08993413265039e-05
