"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1994_season_2","shared (fishing mortality)",63,1.16194932,1.16340944,0.00146011999999995,0.0393586722005863
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2001_season_2","shared (fishing mortality)",63,0.50013434,0.50149226,0.00135792000000001,0.0366037915750913
"26_gmacs_male_only_eqmdevs","M_male_mature_block_group_1_block_2","male",63,1.1683802,1.1697312,0.00135099999999988,0.0364172575836157
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2006","shared (recruitment devs)",63,-1.10862348,-1.10727928,0.00134420000000013,0.0362339582856442
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_16","male",63,-0.34024138,-0.33891107,0.00133031,0.0358595425137411
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_19","male",63,-0.45345133,-0.45221851,0.00123281999999997,0.0332316236078726
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1999_season_2","shared (fishing mortality)",63,-0.27220525,-0.27099792,0.00120733000000001,0.0325445207982464
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2012_season_2","shared (fishing mortality)",63,-0.18916734,-0.18797436,0.00119297999999998,0.0321577053679534
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1987_season_2","shared (fishing mortality)",63,-0.42115781,-0.42004334,0.00111447000000003,0.0300414071496795
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2014_season_2","shared (fishing mortality)",63,1.07517899,1.0762916,0.00111261000000007,0.0299912694005276
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1997_season_2","shared (fishing mortality)",63,0.36123968,0.36235054,0.00111085999999999,0.0299440967870752
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_14","male",63,-0.78985427,-0.78880966,0.00104461,0.0281582764207433
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_20","male",63,-0.13242869,-0.13138971,0.00103897999999999,0.0280065153843288
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2013_season_2","shared (fishing mortality)",63,0.6245775,0.62559855,0.00102104999999997,0.027523198264806
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_12","male",63,-0.81511813,-0.8141,0.00101812999999995,0.0274444873897914
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_8","male",63,-0.76059387,-0.7595954,0.000998469999999974,0.026914536772402
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1999_season_2","shared (fishing mortality)",63,0.30796801,0.30889373,0.000925719999999963,0.0249535038418256
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2011_season_2","shared (fishing mortality)",63,-0.13027452,-0.12938397,0.000890550000000018,0.024005469090372
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_13","male",63,-0.79199979,-0.79111679,0.000882999999999967,0.0238019529580565
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2016_season_2","shared (fishing mortality)",63,-0.56585484,-0.56501242,0.00084242000000001,0.0227080874415934
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_11","male",63,-0.95024057,-0.94942502,0.000815549999999998,0.0219837856567878
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_22","male",63,-0.05333742,-0.05253048,0.000806940000000006,0.0217516963986127
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2011_season_2","shared (fishing mortality)",63,-0.73487017,-0.73406405,0.000806120000000021,0.0217295926597392
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1997_season_2","shared (fishing mortality)",63,0.58967593,0.59047976,0.000803830000000061,0.0216678639255682
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_15","male",63,-0.5614649,-0.56066339,0.000801510000000061,0.0216053265180227
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2015_season_2","shared (fishing mortality)",63,1.04603556,1.04682034,0.00078478000000004,0.0211543563334374
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2013_season_2","shared (fishing mortality)",63,0.21451994,0.21526616,0.00074622000000002,0.0201149414907838
"26_gmacs_male_only_eqmdevs","Rec_dev_est_1989","shared (recruitment devs)",63,-0.37078349,-0.37008158,0.000701909999999972,0.0189205309182213
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2015_season_2","shared (fishing mortality)",63,3.04884581,3.04954711,0.000701299999999794,0.0189040878929567
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_10","male",63,-1.01219258,-1.01149335,0.00069922999999994,0.0188482894301937
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_12","male",63,-0.90181113,-0.90112349,0.000687639999999989,0.0185358719502586
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_17","male",63,-0.2391768,-0.23850111,0.000675690000000007,0.0182137503898414
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_20","male",63,-0.29825484,-0.29759836,0.000656480000000015,0.0176959298730531
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2014_season_2","shared (fishing mortality)",63,1.79486434,1.79552078,0.00065643999999998,0.0176948516418876
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2012_season_2","shared (fishing mortality)",63,0.25618736,0.25682722,0.000639860000000048,0.0172479248241718
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2017_season_2","shared (fishing mortality)",63,0.44407855,0.44469961,0.000621060000000007,0.0167411561768191
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_21","male",63,-0.2003271,-0.19973691,0.000590190000000018,0.0159090312755564
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_21","male",63,-0.11665654,-0.11607695,0.000579590000000005,0.0156233000169429
"26_gmacs_male_only_eqmdevs","Sel_Trawl_Bycatch_male_base_Logistic_cv","male",63,2.39718891,2.39773232,0.000543409999999689,0.0146480399285737
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_14","male",63,-0.69696026,-0.69651811,0.00044215000000003,0.0119184977354539
"26_gmacs_male_only_eqmdevs","Sel_Trawl_Bycatch_male_base_Logistic_mean","male",63,4.81999817,4.82040311,0.000404940000000131,0.010915473194608
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_9","male",63,-0.8599526,-0.85961596,0.000336639999999999,0.00907439348108768
"26_gmacs_male_only_eqmdevs","Sel_Pot_Fishery_male_base_Logistic_mean","male",63,4.68108315,4.68138455,0.000301399999999674,0.00812447182508578
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1990_season_2","shared (fishing mortality)",63,-0.62650851,-0.62621776,0.000290750000000006,0.00783739277752586
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_6","male",63,-0.97468046,-0.9744207,0.000259759999999942,0.0070020331827674
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_11","male",63,-0.86458293,-0.86433519,0.000247739999999941,0.0066780247178117
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_9","male",63,-1.06910612,-1.06886879,0.000237330000000036,0.00639741505723285
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_22","male",63,-0.08552698,-0.08532795,0.000199030000000003,0.00536500871714862
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1990_season_2","shared (fishing mortality)",63,0.57749212,0.57769074,0.000198619999999927,0.00535395684770966
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_19","male",63,-0.13766515,-0.13748463,0.00018051999999999,0.00486605724573983
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_20","male",63,-0.10004891,-0.0998788,0.000170110000000001,0.00458544758515874
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_21","male",63,-0.06128328,-0.06116125,0.000122030000000002,0.00328941372533612
"26_gmacs_male_only_eqmdevs","M_base_male_mature","male",63,0.29065477,0.29076636,0.000111589999999995,0.00300799539138109
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_10","male",63,-0.89055833,-0.89044749,0.000110839999999945,0.00298777855704392
"26_gmacs_male_only_eqmdevs","Ret_Pot_Fishery_male_base_Logistic_mean","male",63,4.60020092,4.60027621,7.52899999998391e-05,0.00202950060952244
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_18","male",63,-0.16786046,-0.16778971,7.07499999999806e-05,0.00190712137234666
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_7","male",63,-0.82456572,-0.82456019,5.52999999992032e-06,0.000149065458500748
"26_gmacs_male_only_eqmdevs","Beta_male","male",63,-0.25362287,-0.2536182,4.66999999998441e-06,0.000125883488464051
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_2","male",63,-0.08264951,-0.08264928,2.2999999998996e-07,6.19982919605237e-06
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_1","male",63,-0.08264951,-0.08264936,1.49999999990436e-07,4.04336686690935e-06
"26_gmacs_male_only_eqmdevs","M_base_male_immature","male",63,-0.99999995,-0.99999995,0,0
