crab_year,fishery,size,sex,shell,total,target_stock
2005,QO05r,101,1,old,393,BSSC
2005,QO05r,102,1,new,1819,BSSC
2005,QO05r,102,1,old,490,BSSC
2005,QO05r,103,1,new,2009,BSSC
2005,QO05r,103,1,old,500,BSSC
2005,QO05r,104,1,new,2069,BSSC
2005,QO05r,104,1,old,543,BSSC
2005,QO05r,105,1,new,2325,BSSC
2005,QO05r,105,1,old,616,BSSC
2005,QO05r,106,1,new,2236,BSSC
2005,QO05r,106,1,old,645,BSSC
2005,QO05r,107,1,new,2275,BSSC
2005,QO05r,107,1,old,606,BSSC
2005,QO05r,108,1,new,2785,BSSC
2005,QO05r,108,1,old,682,BSSC
2005,QO05r,109,1,new,2724,BSSC
2005,QO05r,109,1,old,641,BSSC
2005,QO05r,110,1,new,3579,BSSC
2005,QO05r,110,1,old,856,BSSC
2005,QO05r,111,1,new,2906,BSSC
2005,QO05r,111,1,old,715,BSSC
2005,QO05r,112,1,new,3715,BSSC
2005,QO05r,112,1,old,825,BSSC
2005,QO05r,113,1,new,3501,BSSC
2005,QO05r,113,1,old,795,BSSC
2005,QO05r,114,1,new,3631,BSSC
2005,QO05r,114,1,old,904,BSSC
2005,QO05r,115,1,new,4151,BSSC
2005,QO05r,115,1,old,976,BSSC
2005,QO05r,116,1,new,3652,BSSC
2005,QO05r,116,1,old,807,BSSC
2005,QO05r,117,1,new,3887,BSSC
2005,QO05r,117,1,old,770,BSSC
2005,QO05r,118,1,new,3933,BSSC
2005,QO05r,118,1,old,840,BSSC
2005,QO05r,119,1,new,3265,BSSC
2005,QO05r,119,1,old,780,BSSC
2005,QO05r,120,1,new,3654,BSSC
2005,QO05r,120,1,old,795,BSSC
2005,QO05r,121,1,new,3152,BSSC
2005,QO05r,121,1,old,597,BSSC
2005,QO05r,122,1,new,3002,BSSC
2005,QO05r,122,1,old,547,BSSC
2005,QO05r,123,1,new,2588,BSSC
2005,QO05r,123,1,old,534,BSSC
2005,QO05r,124,1,new,2440,BSSC
2005,QO05r,124,1,old,490,BSSC
2005,QO05r,125,1,new,1909,BSSC
2005,QO05r,125,1,old,395,BSSC
2005,QO05r,126,1,new,1708,BSSC
2005,QO05r,126,1,old,322,BSSC
2005,QO05r,127,1,new,1410,BSSC
2005,QO05r,127,1,old,234,BSSC
2005,QO05r,128,1,new,1077,BSSC
2005,QO05r,128,1,old,246,BSSC
2005,QO05r,129,1,new,832,BSSC
2005,QO05r,129,1,old,171,BSSC
2005,QO05r,130,1,new,777,BSSC
2005,QO05r,130,1,old,155,BSSC
2005,QO05r,131,1,new,542,BSSC
2005,QO05r,131,1,old,96,BSSC
2005,QO05r,132,1,new,401,BSSC
2005,QO05r,132,1,old,82,BSSC
2005,QO05r,133,1,new,304,BSSC
2005,QO05r,133,1,old,65,BSSC
2005,QO05r,134,1,new,241,BSSC
2005,QO05r,134,1,old,39,BSSC
2005,QO05r,135,1,new,152,BSSC
2005,QO05r,135,1,old,55,BSSC
2005,QO05r,136,1,new,111,BSSC
2005,QO05r,136,1,old,13,BSSC
2005,QO05r,137,1,new,52,BSSC
2005,QO05r,137,1,old,17,BSSC
2005,QO05r,138,1,new,42,BSSC
2005,QO05r,138,1,old,16,BSSC
2005,QO05r,139,1,new,22,BSSC
2005,QO05r,139,1,old,3,BSSC
2005,QO05r,140,1,new,19,BSSC
2005,QO05r,140,1,old,5,BSSC
2005,QO05r,141,1,new,11,BSSC
2005,QO05r,142,1,new,4,BSSC
2005,QO05r,142,1,old,5,BSSC
2005,QO05r,143,1,new,6,BSSC
2005,QO05r,143,1,old,1,BSSC
2005,QO05r,144,1,new,4,BSSC
2005,QO05r,146,1,new,1,BSSC
2005,QO05r,148,1,new,1,BSSC
2005,QO05r,149,1,new,2,BSSC
2005,QO05r,152,1,new,1,BSSC
2005,QO05r,159,1,new,1,BSSC
2006,QO06,55,1,new,1,BSSC
2006,QO06,57,1,new,3,BSSC
2006,QO06,58,1,new,3,BSSC
2006,QO06,59,1,new,3,BSSC
2006,QO06,59,2,old,2,BSSC
2006,QO06,60,1,new,3,BSSC
2006,QO06,60,1,old,1,BSSC
2006,QO06,61,1,new,4,BSSC
2006,QO06,61,1,old,1,BSSC
2006,QO06,62,1,new,9,BSSC
2006,QO06,62,1,old,6,BSSC
2006,QO06,62,2,old,3,BSSC
2006,QO06,63,1,new,15,BSSC
2006,QO06,63,1,old,4,BSSC
2006,QO06,63,2,old,2,BSSC
2006,QO06,64,1,new,15,BSSC
2006,QO06,64,1,old,3,BSSC
2006,QO06,64,2,new,2,BSSC
2006,QO06,64,2,old,1,BSSC
2006,QO06,65,1,new,22,BSSC
2006,QO06,65,1,old,5,BSSC
2006,QO06,65,2,new,1,BSSC
2006,QO06,65,2,old,7,BSSC
2006,QO06,66,1,new,14,BSSC
2006,QO06,66,1,old,5,BSSC
2006,QO06,66,2,old,1,BSSC
2006,QO06,67,1,new,18,BSSC
2006,QO06,67,1,old,8,BSSC
2006,QO06,67,2,new,1,BSSC
2006,QO06,68,1,new,15,BSSC
2006,QO06,68,1,old,16,BSSC
2006,QO06,68,2,new,3,BSSC
2006,QO06,68,2,old,4,BSSC
2006,QO06,69,1,new,25,BSSC
2006,QO06,69,1,old,9,BSSC
2006,QO06,69,2,new,1,BSSC
2006,QO06,69,2,old,1,BSSC
2006,QO06,70,1,new,46,BSSC
2006,QO06,70,1,old,15,BSSC
2006,QO06,70,2,new,1,BSSC
2006,QO06,70,2,old,2,BSSC
2006,QO06,71,1,new,51,BSSC
2006,QO06,71,1,old,9,BSSC
2006,QO06,71,2,old,2,BSSC
2006,QO06,72,1,new,83,BSSC
2006,QO06,72,1,old,22,BSSC
2006,QO06,72,2,new,1,BSSC
2006,QO06,72,2,old,4,BSSC
2006,QO06,73,1,new,94,BSSC
2006,QO06,73,1,old,20,BSSC
2006,QO06,73,2,new,2,BSSC
2006,QO06,74,1,new,121,BSSC
2006,QO06,74,1,old,30,BSSC
2006,QO06,74,2,new,1,BSSC
2006,QO06,74,2,old,2,BSSC
2006,QO06,75,1,new,174,BSSC
2006,QO06,75,1,old,27,BSSC
2006,QO06,75,2,old,2,BSSC
2006,QO06,76,1,new,186,BSSC
2006,QO06,76,1,old,33,BSSC
2006,QO06,77,1,new,277,BSSC
2006,QO06,77,1,old,33,BSSC
2006,QO06,77,2,old,1,BSSC
2006,QO06,78,1,new,354,BSSC
2006,QO06,78,1,old,50,BSSC
2006,QO06,78,2,new,2,BSSC
2006,QO06,78,2,old,4,BSSC
2006,QO06,79,1,new,427,BSSC
2006,QO06,79,1,old,55,BSSC
2006,QO06,80,1,new,655,BSSC
2006,QO06,80,1,old,83,BSSC
2006,QO06,81,1,new,784,BSSC
2006,QO06,81,1,old,98,BSSC
2006,QO06,81,2,old,1,BSSC
2006,QO06,82,1,new,1096,BSSC
2006,QO06,82,1,old,140,BSSC
2006,QO06,83,1,new,1108,BSSC
2006,QO06,83,1,old,119,BSSC
2006,QO06,84,1,new,1459,BSSC
2006,QO06,84,1,old,126,BSSC
2006,QO06,85,1,new,1527,BSSC
2006,QO06,85,1,old,158,BSSC
2006,QO06,85,2,old,1,BSSC
2006,QO06,86,1,new,1625,BSSC
2006,QO06,86,1,old,171,BSSC
2006,QO06,86,2,old,2,BSSC
2006,QO06,87,1,new,1849,BSSC
2006,QO06,87,1,old,153,BSSC
2006,QO06,88,1,new,1987,BSSC
2006,QO06,88,1,old,205,BSSC
2006,QO06,89,1,new,2011,BSSC
2006,QO06,89,1,old,191,BSSC
2006,QO06,90,1,new,2209,BSSC
2006,QO06,90,1,old,197,BSSC
2006,QO06,91,1,new,2027,BSSC
2006,QO06,91,1,old,177,BSSC
2006,QO06,92,1,new,2373,BSSC
2006,QO06,92,1,old,200,BSSC
2006,QO06,93,1,new,2396,BSSC
2006,QO06,93,1,old,240,BSSC
2006,QO06,94,1,new,2779,BSSC
2006,QO06,94,1,old,240,BSSC
2006,QO06,95,1,new,3037,BSSC
2006,QO06,95,1,old,240,BSSC
2006,QO06,96,1,new,3213,BSSC
2006,QO06,96,1,old,213,BSSC
2006,QO06,97,1,new,3777,BSSC
2006,QO06,97,1,old,242,BSSC
2006,QO06,98,1,new,4470,BSSC
2006,QO06,98,1,old,286,BSSC
2006,QO06,99,1,new,4534,BSSC
2006,QO06,99,1,old,260,BSSC
2006,QO06,100,1,new,5734,BSSC
2006,QO06,100,1,old,325,BSSC
2006,QO06,101,1,new,5493,BSSC
2006,QO06,101,1,old,243,BSSC
2006,QO06,102,1,new,7433,BSSC
2006,QO06,102,1,old,372,BSSC
2006,QO06,103,1,new,7466,BSSC
2006,QO06,103,1,old,364,BSSC
2006,QO06,104,1,new,7729,BSSC
2006,QO06,104,1,old,406,BSSC
2006,QO06,105,1,new,8265,BSSC
2006,QO06,105,1,old,442,BSSC
2006,QO06,106,1,new,8025,BSSC
2006,QO06,106,1,old,481,BSSC
2006,QO06,107,1,new,7897,BSSC
2006,QO06,107,1,old,491,BSSC
2006,QO06,108,1,new,7559,BSSC
2006,QO06,108,1,old,487,BSSC
2006,QO06,109,1,new,6407,BSSC
2006,QO06,109,1,old,454,BSSC
2006,QO06,110,1,new,6529,BSSC
2006,QO06,110,1,old,598,BSSC
2006,QO06,111,1,new,4671,BSSC
2006,QO06,111,1,old,540,BSSC
2006,QO06,112,1,new,4438,BSSC
2006,QO06,112,1,old,698,BSSC
2006,QO06,113,1,new,3395,BSSC
2006,QO06,113,1,old,583,BSSC
2006,QO06,114,1,new,2687,BSSC
2006,QO06,114,1,old,604,BSSC
2006,QO06,115,1,new,2302,BSSC
2006,QO06,115,1,old,577,BSSC
2006,QO06,116,1,new,1563,BSSC
2006,QO06,116,1,old,612,BSSC
2006,QO06,117,1,new,1242,BSSC
2006,QO06,117,1,old,609,BSSC
2006,QO06,118,1,new,1146,BSSC
2006,QO06,118,1,old,651,BSSC
2006,QO06,119,1,new,770,BSSC
2006,QO06,119,1,old,504,BSSC
2006,QO06,120,1,new,662,BSSC
2006,QO06,120,1,old,535,BSSC
2006,QO06,121,1,new,593,BSSC
2006,QO06,121,1,old,559,BSSC
2006,QO06,122,1,new,514,BSSC
2006,QO06,122,1,old,479,BSSC
2006,QO06,123,1,new,353,BSSC
2006,QO06,123,1,old,437,BSSC
2006,QO06,124,1,new,332,BSSC
2006,QO06,124,1,old,419,BSSC
2006,QO06,125,1,new,253,BSSC
2006,QO06,125,1,old,346,BSSC
2006,QO06,126,1,new,224,BSSC
2006,QO06,126,1,old,334,BSSC
2006,QO06,127,1,new,161,BSSC
2006,QO06,127,1,old,234,BSSC
2006,QO06,128,1,new,140,BSSC
2006,QO06,128,1,old,209,BSSC
2006,QO06,129,1,new,112,BSSC
2006,QO06,129,1,old,148,BSSC
2006,QO06,130,1,new,85,BSSC
2006,QO06,130,1,old,140,BSSC
2006,QO06,131,1,new,69,BSSC
2006,QO06,131,1,old,101,BSSC
2006,QO06,132,1,new,49,BSSC
2006,QO06,132,1,old,93,BSSC
2006,QO06,133,1,new,44,BSSC
2006,QO06,133,1,old,60,BSSC
2006,QO06,134,1,new,23,BSSC
2006,QO06,134,1,old,38,BSSC
2006,QO06,135,1,new,18,BSSC
2006,QO06,135,1,old,23,BSSC
2006,QO06,136,1,new,7,BSSC
2006,QO06,136,1,old,17,BSSC
2006,QO06,137,1,new,6,BSSC
2006,QO06,137,1,old,10,BSSC
2006,QO06,138,1,new,9,BSSC
2006,QO06,138,1,old,4,BSSC
2006,QO06,139,1,old,1,BSSC
2006,QO06,140,1,new,3,BSSC
2006,QO06,140,1,old,4,BSSC
2006,QO06,141,1,new,1,BSSC
2006,QO06,141,1,old,3,BSSC
2006,QO06,142,1,new,1,BSSC
2006,QO06,142,1,old,1,BSSC
2006,QO06,143,1,new,1,BSSC
2006,QO06,144,1,new,1,BSSC
2006,QO06,144,1,old,1,BSSC
2006,QO06,145,1,old,2,BSSC
2006,QO06,146,1,old,1,BSSC
2006,QO06,147,1,new,2,BSSC
2006,QO06,148,1,new,1,BSSC
2006,QO06,148,1,old,1,BSSC
2006,QO06,149,1,old,1,BSSC
2006,QO06,158,1,new,1,BSSC
2007,QO07,39,1,new,1,BSSC
2007,QO07,54,1,new,1,BSSC
2007,QO07,56,1,new,2,BSSC
2007,QO07,57,2,old,1,BSSC
2007,QO07,58,2,new,1,BSSC
2007,QO07,59,1,new,1,BSSC
2007,QO07,59,2,new,1,BSSC
2007,QO07,59,2,old,1,BSSC
2007,QO07,60,1,new,5,BSSC
2007,QO07,60,2,old,21,BSSC
2007,QO07,61,1,new,10,BSSC
2007,QO07,61,2,new,1,BSSC
2007,QO07,61,2,old,13,BSSC
2007,QO07,62,1,new,9,BSSC
2007,QO07,62,2,new,1,BSSC
2007,QO07,62,2,old,11,BSSC
2007,QO07,63,1,new,10,BSSC
2007,QO07,63,1,old,1,BSSC
2007,QO07,63,2,new,4,BSSC
2007,QO07,63,2,old,13,BSSC
2007,QO07,64,1,new,15,BSSC
2007,QO07,64,1,old,3,BSSC
2007,QO07,64,2,new,1,BSSC
2007,QO07,64,2,old,10,BSSC
2007,QO07,65,1,new,26,BSSC
2007,QO07,65,1,old,5,BSSC
2007,QO07,65,2,new,4,BSSC
2007,QO07,65,2,old,15,BSSC
2007,QO07,66,1,new,14,BSSC
2007,QO07,66,1,old,2,BSSC
2007,QO07,66,2,new,4,BSSC
2007,QO07,66,2,old,5,BSSC
2007,QO07,67,1,new,22,BSSC
2007,QO07,67,1,old,4,BSSC
2007,QO07,67,2,new,8,BSSC
2007,QO07,67,2,old,10,BSSC
2007,QO07,68,1,new,33,BSSC
2007,QO07,68,1,old,4,BSSC
2007,QO07,68,2,new,8,BSSC
2007,QO07,68,2,old,8,BSSC
2007,QO07,69,1,new,59,BSSC
2007,QO07,69,1,old,7,BSSC
2007,QO07,69,2,new,18,BSSC
2007,QO07,69,2,old,14,BSSC
2007,QO07,70,1,new,62,BSSC
2007,QO07,70,1,old,6,BSSC
2007,QO07,70,2,new,10,BSSC
2007,QO07,70,2,old,6,BSSC
2007,QO07,71,1,new,97,BSSC
2007,QO07,71,1,old,12,BSSC
2007,QO07,71,2,new,11,BSSC
2007,QO07,71,2,old,11,BSSC
2007,QO07,72,1,new,105,BSSC
2007,QO07,72,1,old,12,BSSC
2007,QO07,72,2,new,13,BSSC
2007,QO07,72,2,old,13,BSSC
2007,QO07,73,1,new,121,BSSC
2007,QO07,73,1,old,19,BSSC
2007,QO07,73,2,new,14,BSSC
2007,QO07,73,2,old,7,BSSC
2007,QO07,74,1,new,140,BSSC
2007,QO07,74,1,old,12,BSSC
2007,QO07,74,2,new,15,BSSC
2007,QO07,74,2,old,11,BSSC
2007,QO07,75,1,new,179,BSSC
2007,QO07,75,1,old,21,BSSC
2007,QO07,75,2,new,9,BSSC
2007,QO07,75,2,old,7,BSSC
2007,QO07,76,1,new,199,BSSC
2007,QO07,76,1,old,24,BSSC
2007,QO07,76,2,new,8,BSSC
2007,QO07,76,2,old,4,BSSC
2007,QO07,77,1,new,249,BSSC
2007,QO07,77,1,old,21,BSSC
2007,QO07,77,2,new,3,BSSC
2007,QO07,77,2,old,5,BSSC
2007,QO07,78,1,new,295,BSSC
2007,QO07,78,1,old,28,BSSC
2007,QO07,78,2,new,4,BSSC
2007,QO07,78,2,old,4,BSSC
2007,QO07,79,1,new,280,BSSC
2007,QO07,79,1,old,38,BSSC
2007,QO07,79,2,new,2,BSSC
2007,QO07,79,2,old,3,BSSC
2007,QO07,80,1,new,465,BSSC
2007,QO07,80,1,old,46,BSSC
2007,QO07,80,2,new,1,BSSC
2007,QO07,80,2,old,1,BSSC
2007,QO07,81,1,new,628,BSSC
2007,QO07,81,1,old,65,BSSC
2007,QO07,81,2,new,2,BSSC
2007,QO07,81,2,old,1,BSSC
2007,QO07,82,1,new,609,BSSC
2007,QO07,82,1,old,72,BSSC
2007,QO07,82,2,new,1,BSSC
2007,QO07,82,2,old,2,BSSC
2007,QO07,83,1,new,856,BSSC
2007,QO07,83,1,old,82,BSSC
2007,QO07,83,2,new,2,BSSC
2007,QO07,83,2,old,1,BSSC
2007,QO07,84,1,new,971,BSSC
2007,QO07,84,1,old,68,BSSC
2007,QO07,84,2,new,1,BSSC
2007,QO07,84,2,old,2,BSSC
2007,QO07,85,1,new,1029,BSSC
2007,QO07,85,1,old,74,BSSC
2007,QO07,85,2,old,2,BSSC
2007,QO07,86,1,new,1064,BSSC
2007,QO07,86,1,old,106,BSSC
2007,QO07,86,2,old,5,BSSC
2007,QO07,87,1,new,1387,BSSC
2007,QO07,87,1,old,89,BSSC
2007,QO07,87,2,old,2,BSSC
2007,QO07,88,1,new,1388,BSSC
2007,QO07,88,1,old,109,BSSC
2007,QO07,89,1,new,1730,BSSC
2007,QO07,89,1,old,133,BSSC
2007,QO07,89,2,old,3,BSSC
2007,QO07,90,1,new,2036,BSSC
2007,QO07,90,1,old,106,BSSC
2007,QO07,90,2,old,1,BSSC
2007,QO07,91,1,new,2458,BSSC
2007,QO07,91,1,old,112,BSSC
2007,QO07,92,1,new,2464,BSSC
2007,QO07,92,1,old,115,BSSC
2007,QO07,93,1,new,3403,BSSC
2007,QO07,93,1,old,154,BSSC
2007,QO07,93,2,new,1,BSSC
2007,QO07,94,1,new,3556,BSSC
2007,QO07,94,1,old,156,BSSC
2007,QO07,94,2,new,1,BSSC
2007,QO07,94,2,old,1,BSSC
2007,QO07,95,1,new,4011,BSSC
2007,QO07,95,1,old,139,BSSC
2007,QO07,96,1,new,4311,BSSC
2007,QO07,96,1,old,199,BSSC
2007,QO07,97,1,new,5425,BSSC
2007,QO07,97,1,old,245,BSSC
2007,QO07,97,2,new,1,BSSC
2007,QO07,98,1,new,5967,BSSC
2007,QO07,98,1,old,267,BSSC
2007,QO07,99,1,new,6539,BSSC
2007,QO07,99,1,old,336,BSSC
2007,QO07,100,1,new,7826,BSSC
2007,QO07,100,1,old,421,BSSC
2007,QO07,101,1,new,7650,BSSC
2007,QO07,101,1,old,412,BSSC
2007,QO07,101,2,old,1,BSSC
2007,QO07,102,1,new,9976,BSSC
2007,QO07,102,1,old,624,BSSC
2007,QO07,103,1,new,10172,BSSC
2007,QO07,103,1,old,629,BSSC
2007,QO07,104,1,new,9780,BSSC
2007,QO07,104,1,old,565,BSSC
2007,QO07,105,1,new,10729,BSSC
2007,QO07,105,1,old,563,BSSC
2007,QO07,106,1,new,9851,BSSC
2007,QO07,106,1,old,696,BSSC
2007,QO07,107,1,new,10494,BSSC
2007,QO07,107,1,old,781,BSSC
2007,QO07,108,1,new,9800,BSSC
2007,QO07,108,1,old,780,BSSC
2007,QO07,109,1,new,9138,BSSC
2007,QO07,109,1,old,667,BSSC
2007,QO07,110,1,new,9250,BSSC
2007,QO07,110,1,old,725,BSSC
2007,QO07,111,1,new,7155,BSSC
2007,QO07,111,1,old,567,BSSC
2007,QO07,112,1,new,6860,BSSC
2007,QO07,112,1,old,630,BSSC
2007,QO07,113,1,new,6266,BSSC
2007,QO07,113,1,old,537,BSSC
2007,QO07,114,1,new,4926,BSSC
2007,QO07,114,1,old,360,BSSC
2007,QO07,115,1,new,4798,BSSC
2007,QO07,115,1,old,334,BSSC
2007,QO07,116,1,new,3424,BSSC
2007,QO07,116,1,old,265,BSSC
2007,QO07,117,1,new,3238,BSSC
2007,QO07,117,1,old,280,BSSC
2007,QO07,118,1,new,2804,BSSC
2007,QO07,118,1,old,202,BSSC
2007,QO07,119,1,new,2437,BSSC
2007,QO07,119,1,old,223,BSSC
2007,QO07,120,1,new,1969,BSSC
2007,QO07,120,1,old,191,BSSC
2007,QO07,121,1,new,1693,BSSC
2007,QO07,121,1,old,131,BSSC
2007,QO07,122,1,new,1411,BSSC
2007,QO07,122,1,old,118,BSSC
2007,QO07,123,1,new,1240,BSSC
2007,QO07,123,1,old,121,BSSC
2007,QO07,124,1,new,897,BSSC
2007,QO07,124,1,old,103,BSSC
2007,QO07,125,1,new,680,BSSC
2007,QO07,125,1,old,89,BSSC
2007,QO07,126,1,new,492,BSSC
2007,QO07,126,1,old,60,BSSC
2007,QO07,127,1,new,410,BSSC
2007,QO07,127,1,old,63,BSSC
2007,QO07,128,1,new,276,BSSC
2007,QO07,128,1,old,53,BSSC
2007,QO07,129,1,new,162,BSSC
2007,QO07,129,1,old,43,BSSC
2007,QO07,130,1,new,121,BSSC
2007,QO07,130,1,old,37,BSSC
2007,QO07,131,1,new,93,BSSC
2007,QO07,131,1,old,32,BSSC
2007,QO07,132,1,new,71,BSSC
2007,QO07,132,1,old,16,BSSC
2007,QO07,133,1,new,44,BSSC
2007,QO07,133,1,old,10,BSSC
2007,QO07,134,1,new,28,BSSC
2007,QO07,134,1,old,7,BSSC
2007,QO07,135,1,new,19,BSSC
2007,QO07,135,1,old,6,BSSC
2007,QO07,136,1,new,14,BSSC
2007,QO07,136,1,old,11,BSSC
2007,QO07,137,1,new,11,BSSC
2007,QO07,137,1,old,3,BSSC
2007,QO07,138,1,new,5,BSSC
2007,QO07,138,1,old,2,BSSC
2007,QO07,139,1,new,6,BSSC
2007,QO07,139,1,old,3,BSSC
2007,QO07,140,1,new,1,BSSC
2007,QO07,140,1,old,1,BSSC
2007,QO07,141,1,new,2,BSSC
2007,QO07,142,1,old,1,BSSC
2007,QO07,147,1,old,1,BSSC
2007,QO07,150,1,new,1,BSSC
2007,QO07,160,1,new,1,BSSC
2007,QO07,166,1,new,1,BSSC
2008,QO08,49,1,old,1,BSSC
2008,QO08,56,2,old,1,BSSC
2008,QO08,57,2,old,1,BSSC
2008,QO08,58,1,old,1,BSSC
2008,QO08,58,2,old,5,BSSC
2008,QO08,59,2,old,3,BSSC
2008,QO08,60,1,new,1,BSSC
2008,QO08,60,2,old,7,BSSC
2008,QO08,61,1,new,1,BSSC
2008,QO08,61,2,old,12,BSSC
2008,QO08,62,1,old,1,BSSC
2008,QO08,62,2,new,1,BSSC
2008,QO08,62,2,old,5,BSSC
2008,QO08,63,1,old,2,BSSC
2008,QO08,63,2,new,1,BSSC
2008,QO08,63,2,old,27,BSSC
2008,QO08,64,1,new,12,BSSC
2008,QO08,64,1,old,2,BSSC
2008,QO08,64,2,new,3,BSSC
2008,QO08,64,2,old,20,BSSC
2008,QO08,65,1,new,7,BSSC
2008,QO08,65,1,old,9,BSSC
2008,QO08,65,2,new,6,BSSC
2008,QO08,65,2,old,19,BSSC
2008,QO08,66,1,new,8,BSSC
2008,QO08,66,1,old,6,BSSC
2008,QO08,66,2,new,1,BSSC
2008,QO08,66,2,old,21,BSSC
2008,QO08,67,1,new,10,BSSC
2008,QO08,67,1,old,6,BSSC
2008,QO08,67,2,old,15,BSSC
2008,QO08,68,1,new,13,BSSC
2008,QO08,68,1,old,8,BSSC
2008,QO08,68,2,new,1,BSSC
2008,QO08,68,2,old,24,BSSC
2008,QO08,69,1,new,12,BSSC
2008,QO08,69,1,old,9,BSSC
2008,QO08,69,2,old,35,BSSC
2008,QO08,70,1,new,19,BSSC
2008,QO08,70,1,old,10,BSSC
2008,QO08,70,2,new,1,BSSC
2008,QO08,70,2,old,29,BSSC
2008,QO08,71,1,new,27,BSSC
2008,QO08,71,1,old,7,BSSC
2008,QO08,71,2,new,1,BSSC
2008,QO08,71,2,old,39,BSSC
2008,QO08,72,1,new,39,BSSC
2008,QO08,72,1,old,11,BSSC
2008,QO08,72,2,new,1,BSSC
2008,QO08,72,2,old,33,BSSC
2008,QO08,73,1,new,27,BSSC
2008,QO08,73,1,old,10,BSSC
2008,QO08,73,2,old,34,BSSC
2008,QO08,74,1,new,69,BSSC
2008,QO08,74,1,old,12,BSSC
2008,QO08,74,2,old,32,BSSC
2008,QO08,75,1,new,68,BSSC
2008,QO08,75,1,old,8,BSSC
2008,QO08,75,2,new,3,BSSC
2008,QO08,75,2,old,27,BSSC
2008,QO08,76,1,new,79,BSSC
2008,QO08,76,1,old,17,BSSC
2008,QO08,76,2,old,19,BSSC
2008,QO08,77,1,new,91,BSSC
2008,QO08,77,1,old,11,BSSC
2008,QO08,77,2,old,12,BSSC
2008,QO08,78,1,new,141,BSSC
2008,QO08,78,1,old,23,BSSC
2008,QO08,78,2,old,5,BSSC
2008,QO08,79,1,new,141,BSSC
2008,QO08,79,1,old,21,BSSC
2008,QO08,79,2,new,1,BSSC
2008,QO08,79,2,old,7,BSSC
2008,QO08,80,1,new,252,BSSC
2008,QO08,80,1,old,51,BSSC
2008,QO08,80,2,old,3,BSSC
2008,QO08,81,1,new,277,BSSC
2008,QO08,81,1,old,40,BSSC
2008,QO08,81,2,old,1,BSSC
2008,QO08,82,1,new,290,BSSC
2008,QO08,82,1,old,56,BSSC
2008,QO08,82,2,old,1,BSSC
2008,QO08,83,1,new,364,BSSC
2008,QO08,83,1,old,58,BSSC
2008,QO08,83,2,old,1,BSSC
2008,QO08,84,1,new,493,BSSC
2008,QO08,84,1,old,76,BSSC
2008,QO08,85,1,new,542,BSSC
2008,QO08,85,1,old,100,BSSC
2008,QO08,85,2,old,2,BSSC
2008,QO08,86,1,new,605,BSSC
2008,QO08,86,1,old,93,BSSC
2008,QO08,87,1,new,644,BSSC
2008,QO08,87,1,old,100,BSSC
2008,QO08,88,1,new,924,BSSC
2008,QO08,88,1,old,109,BSSC
2008,QO08,89,1,new,1005,BSSC
2008,QO08,89,1,old,108,BSSC
2008,QO08,90,1,new,1343,BSSC
2008,QO08,90,1,old,174,BSSC
2008,QO08,91,1,new,1477,BSSC
2008,QO08,91,1,old,143,BSSC
2008,QO08,92,1,new,1761,BSSC
2008,QO08,92,1,old,158,BSSC
2008,QO08,92,2,old,1,BSSC
2008,QO08,93,1,new,2265,BSSC
2008,QO08,93,1,old,193,BSSC
2008,QO08,94,1,new,2630,BSSC
2008,QO08,94,1,old,192,BSSC
2008,QO08,95,1,new,3211,BSSC
2008,QO08,95,1,old,231,BSSC
2008,QO08,96,1,new,3429,BSSC
2008,QO08,96,1,old,263,BSSC
2008,QO08,97,1,new,4253,BSSC
2008,QO08,97,1,old,277,BSSC
2008,QO08,98,1,new,5507,BSSC
2008,QO08,98,1,old,383,BSSC
2008,QO08,99,1,new,5276,BSSC
2008,QO08,99,1,old,461,BSSC
2008,QO08,100,1,new,7264,BSSC
2008,QO08,100,1,old,766,BSSC
2008,QO08,101,1,new,6538,BSSC
2008,QO08,101,1,old,654,BSSC
2008,QO08,102,1,new,7623,BSSC
2008,QO08,102,1,old,769,BSSC
2008,QO08,103,1,new,8059,BSSC
2008,QO08,103,1,old,845,BSSC
2008,QO08,104,1,new,7858,BSSC
2008,QO08,104,1,old,870,BSSC
2008,QO08,105,1,new,8459,BSSC
2008,QO08,105,1,old,967,BSSC
2008,QO08,106,1,new,8091,BSSC
2008,QO08,106,1,old,1035,BSSC
2008,QO08,107,1,new,8037,BSSC
2008,QO08,107,1,old,934,BSSC
2008,QO08,108,1,new,8334,BSSC
2008,QO08,108,1,old,978,BSSC
2008,QO08,109,1,new,7519,BSSC
2008,QO08,109,1,old,939,BSSC
2008,QO08,110,1,new,7286,BSSC
2008,QO08,110,1,old,1011,BSSC
2008,QO08,111,1,new,6538,BSSC
2008,QO08,111,1,old,802,BSSC
2008,QO08,112,1,new,6338,BSSC
2008,QO08,112,1,old,780,BSSC
2008,QO08,113,1,new,5490,BSSC
2008,QO08,113,1,old,646,BSSC
2008,QO08,114,1,new,4532,BSSC
2008,QO08,114,1,old,595,BSSC
2008,QO08,115,1,new,4352,BSSC
2008,QO08,115,1,old,454,BSSC
2008,QO08,116,1,new,3582,BSSC
2008,QO08,116,1,old,370,BSSC
2008,QO08,117,1,new,3244,BSSC
2008,QO08,117,1,old,261,BSSC
2008,QO08,118,1,new,3176,BSSC
2008,QO08,118,1,old,308,BSSC
2008,QO08,119,1,new,2533,BSSC
