Season,Stat Week,Stat Area,Processors,Number of Vessels,Whole Weight (sum),Number Of Crab,Effort (sum),CPUE
2015/16,4,665600,4,6.00,416091.00,265273.00,1576.00,168.32
2015/16,4,665630,3,3.00,24715.00,15349.00,130.00,118.07
2015/16,4,675530,2,4.00,47446.00,31250.00,157.00,199.04
2015/16,4,675600,5,8.00,252176.00,160856.00,1233.00,130.46
2015/16,4,675630,4,5.00,326238.00,199186.00,1291.00,154.29
2015/16,4,685600,2,1.00,4049.00,3115.00,65.00,47.92
2015/16,4,685630,2,2.00,6739.00,4376.00,44.00,99.45
2015/16,4,715630,1,1.00,1668.00,1303.00,4.00,325.75
2015/16,4,715700,4,3.00,45230.00,35335.00,748.00,47.24
2015/16,4,725630,1,1.00,40030.00,31274.00,111.00,281.75
2015/16,4,725700,5,7.00,557177.00,437200.00,2365.00,184.86
2015/16,4,725730,2,2.00,126578.00,100069.00,735.00,136.15
2015/16,4,725800,2,1.00,347.00,277.00,18.00,15.39
2015/16,4,735700,3,3.00,91355.00,72022.00,638.00,112.89
2015/16,4,735730,6,9.00,719953.00,551306.00,2542.00,216.88
2015/16,4,735800,6,5.00,686867.00,528651.00,2026.00,260.93
2015/16,4,745800,5,4.00,290679.00,229689.00,763.00,301.03
2015/16,4,745830,2,2.00,262346.00,216190.00,1079.00,200.36
2015/16,5,665500,2,2.00,5646.00,3790.00,56.00,67.68
2015/16,5,665530,3,6.00,738862.00,470596.00,2580.00,182.40
2015/16,5,665600,5,5.00,314929.00,194592.00,1319.00,147.53
2015/16,5,675530,1,1.00,77195.00,50455.00,310.00,162.76
2015/16,5,675600,2,2.00,13044.00,8227.00,161.00,51.10
2015/16,5,675630,1,1.00,8555.00,5281.00,37.00,142.73
2015/16,5,685600,2,2.00,136732.00,99085.00,1067.00,92.86
2015/16,5,685630,1,1.00,250.00,191.00,319.00,0.60
2015/16,5,715630,2,2.00,13704.00,10573.00,80.00,132.16
2015/16,5,715700,3,3.00,117715.00,94922.00,1255.00,75.64
2015/16,5,715730,1,1.00,3.00,2.00,589.00,0.00
2015/16,5,725630,5,6.00,175852.00,135034.00,1411.00,95.70
2015/16,5,725700,6,9.00,725120.00,570712.00,3399.00,167.91
2015/16,5,725730,4,4.00,53729.00,42153.00,372.00,113.31
2015/16,5,725800,2,1.00,556.00,440.00,18.00,24.44
2015/16,5,735700,6,6.00,286156.00,226600.00,1233.00,183.78
2015/16,5,735730,6,10.00,562381.00,439533.00,2791.00,157.48
2015/16,5,735800,6,9.00,823561.00,657492.00,3044.00,216.00
2015/16,5,735830,2,2.00,19341.00,15453.00,184.00,83.98
2015/16,5,745800,5,6.00,625973.00,490764.00,1912.00,256.68
2015/16,5,745830,5,6.00,109716.00,85790.00,389.00,220.54
2015/16,6,645600,1,1.00,1.00,1.00,699.00,0.00
2015/16,6,655600,1,1.00,1.00,1.00,453.00,0.00
2015/16,6,665500,2,2.00,184663.00,118848.00,559.00,212.61
2015/16,6,665530,6,6.00,676357.00,452405.00,2882.00,156.98
2015/16,6,665600,6,5.00,471710.00,295101.00,2298.00,128.42
2015/16,6,675500,2,2.00,8059.00,5520.00,51.00,108.24
2015/16,6,675530,5,4.00,88962.00,58157.00,355.00,163.82
2015/16,6,675600,6,6.00,200652.00,129803.00,800.00,162.25
2015/16,6,685600,2,3.00,141900.00,98052.00,756.00,129.70
2015/16,6,685630,3,3.00,325104.00,226194.00,1298.00,174.26
2015/16,6,715630,2,2.00,163606.00,118228.00,766.00,154.34
2015/16,6,715700,3,4.00,149541.00,116931.00,672.00,174.00
2015/16,6,715730,2,1.00,31.00,22.00,12.00,1.83
2015/16,6,715800,2,1.00,0.00,0.00,14.00,0.00
2015/16,6,715830,2,1.00,7.00,5.00,9.00,0.56
2015/16,6,725600,2,1.00,2547.00,2006.00,10.00,200.60
2015/16,6,725630,3,2.00,32716.00,25739.00,206.00,124.95
2015/16,6,725700,3,4.00,245249.00,191035.00,1289.00,148.20
2015/16,6,725830,2,1.00,197.00,133.00,17.00,7.82
2015/16,6,735700,1,1.00,25190.00,18522.00,168.00,110.25
2015/16,6,735730,4,3.00,36356.00,28462.00,145.00,196.29
2015/16,6,735800,6,7.00,470106.00,362990.00,2011.00,180.50
2015/16,6,735830,2,3.00,147014.00,114939.00,616.00,186.59
2015/16,6,745800,6,7.00,162841.00,117284.00,658.00,178.24
2015/16,6,745830,4,4.00,249601.00,194718.00,1340.00,145.31
2015/16,6,745930,1,1.00,245167.00,206023.00,1390.00,148.22
2015/16,7,635600,1,1.00,0.00,0.00,36.00,0.00
2015/16,7,635630,2,2.00,2.00,2.00,1019.00,0.00
2015/16,7,645530,2,2.00,46.00,35.00,816.00,0.04
2015/16,7,645600,2,2.00,57.00,45.00,871.00,0.05
2015/16,7,645630,1,1.00,0.00,0.00,614.00,0.00
2015/16,7,655600,1,1.00,5.00,5.00,178.00,0.03
2015/16,7,665500,1,1.00,745.00,477.00,19.00,25.11
2015/16,7,665530,4,5.00,240612.00,151981.00,932.00,163.07
2015/16,7,665600,3,5.00,185121.00,113873.00,648.00,175.73
2015/16,7,665630,1,1.00,29015.00,18719.00,85.00,220.22
2015/16,7,675530,1,1.00,18526.00,12188.00,52.00,234.38
2015/16,7,675600,1,1.00,131371.00,94510.00,940.00,100.54
2015/16,7,675630,4,4.00,28112.00,19722.00,141.00,139.87
2015/16,7,675700,1,1.00,195.00,115.00,288.00,0.40
2015/16,7,685600,3,3.00,151305.00,123607.00,1273.00,97.10
2015/16,7,685630,7,7.00,703410.00,516631.00,2409.00,214.46
2015/16,7,715630,4,5.00,185351.00,141570.00,894.00,158.36
2015/16,7,715700,5,7.00,270864.00,212643.00,1220.00,174.30
2015/16,7,725630,5,5.00,206665.00,157333.00,1179.00,133.45
2015/16,7,725700,6,8.00,315086.00,246340.00,1907.00,129.18
2015/16,7,725730,3,3.00,227282.00,178315.00,1341.00,132.97
2015/16,7,735700,1,1.00,37939.00,28103.00,253.00,111.08
2015/16,7,735730,2,2.00,162091.00,131718.00,993.00,132.65
2015/16,7,735800,3,3.00,70984.00,55459.00,359.00,154.48
2015/16,7,735830,5,5.00,105605.00,85361.00,506.00,168.70
2015/16,7,745800,4,5.00,53381.00,42836.00,251.00,170.66
2015/16,7,745830,5,5.00,237553.00,187508.00,950.00,197.38
2015/16,7,745900,1,1.00,2862.00,2446.00,28.00,87.36
2015/16,7,755830,1,1.00,21.00,18.00,8.00,2.25
2015/16,7,755900,1,1.00,80428.00,68742.00,264.00,260.39
2015/16,7,755930,1,1.00,2468.00,2108.00,7.00,301.14
2015/16,8,635600,1,1.00,16.00,12.00,852.00,0.01
2015/16,8,645600,1,1.00,1.00,1.00,190.00,0.01
2015/16,8,655600,1,1.00,1.00,1.00,59.00,0.02
2015/16,8,665600,4,3.00,257385.00,163199.00,507.00,321.89
2015/16,8,675600,4,4.00,282677.00,190801.00,1127.00,169.30
2015/16,8,675630,4,4.00,389841.00,242138.00,1737.00,139.40
2015/16,8,685600,1,1.00,1823.00,1215.00,31.00,39.19
2015/16,8,685630,4,4.00,160096.00,101033.00,697.00,144.95
2015/16,8,715630,3,2.00,177021.00,138298.00,990.00,139.69
2015/16,8,715700,3,4.00,212559.00,168002.00,1347.00,124.72
2015/16,8,715730,1,1.00,5.00,4.00,264.00,0.02
2015/16,8,725630,4,4.00,142925.00,108856.00,659.00,165.18
2015/16,8,725700,3,3.00,73276.00,58399.00,552.00,105.80
2015/16,8,725730,2,2.00,254137.00,205294.00,1314.00,156.24
2015/16,8,735730,1,1.00,43465.00,32195.00,232.00,138.77
2015/16,8,735800,4,2.00,91463.00,72390.00,617.00,117.33
2015/16,8,745800,4,2.00,46792.00,37026.00,394.00,93.97
2015/16,8,745830,1,2.00,30853.00,23959.00,266.00,90.07
2015/16,8,745900,2,2.00,5438.00,4651.00,72.00,64.60
2015/16,8,745930,1,1.00,2612.00,1980.00,26.00,76.15
2015/16,8,755900,2,2.00,369572.00,300030.00,1520.00,197.39
2015/16,8,755930,2,2.00,24570.00,19777.00,104.00,190.16
2015/16,9,665430,1,1.00,21.00,13.00,2.00,6.50
2015/16,9,665500,3,3.00,8130.00,5261.00,432.00,12.18
2015/16,9,665530,6,6.00,114168.00,74745.00,942.00,79.35
2015/16,9,665600,5,6.00,180551.00,129012.00,2121.00,60.83
2015/16,9,665630,1,1.00,1.00,1.00,406.00,0.00
2015/16,9,675500,1,1.00,13409.00,9787.00,75.00,130.49
2015/16,9,675530,4,4.00,53311.00,36876.00,268.00,137.60
2015/16,9,675600,5,7.00,677208.00,484320.00,2982.00,162.41
2015/16,9,675630,5,5.00,376988.00,246337.00,1800.00,136.85
2015/16,9,685600,2,1.00,43277.00,31136.00,111.00,280.50
2015/16,9,685630,4,4.00,123548.00,88460.00,432.00,204.77
2015/16,9,715600,1,1.00,,,29.00,
2015/16,9,715630,3,3.00,57916.00,42754.00,540.00,79.17
2015/16,9,715700,3,5.00,316490.00,259308.00,1181.00,219.57
2015/16,9,725630,5,5.00,84584.00,64521.00,631.00,102.25
2015/16,9,725700,5,8.00,211297.00,163706.00,1092.00,149.91
2015/16,9,725730,1,1.00,184295.00,146266.00,757.00,193.22
2015/16,9,735730,1,2.00,119143.00,92974.00,677.00,137.33
2015/16,9,735800,1,2.00,355895.00,269671.00,1571.00,171.66
2015/16,9,745800,1,1.00,9798.00,7204.00,45.00,160.09
2015/16,9,745830,1,2.00,182693.00,144727.00,984.00,147.08
2015/16,9,745900,1,1.00,,,9.00,
2015/16,9,755830,1,1.00,83804.00,66511.00,684.00,97.24
2015/16,9,755900,1,1.00,42846.00,36936.00,132.00,279.82
2015/16,9,755930,1,1.00,16493.00,14218.00,50.00,284.36
2015/16,9,765830,1,1.00,3.00,2.00,2.00,1.00
2015/16,10,665530,5,4.00,406234.00,276929.00,1708.00,162.14
2015/16,10,665600,4,4.00,144078.00,90783.00,788.00,115.21
2015/16,10,675530,3,2.00,25792.00,19240.00,193.00,99.69
2015/16,10,675600,5,6.00,98051.00,68348.00,585.00,116.83
2015/16,10,675630,4,6.00,524940.00,351619.00,2773.00,126.80
2015/16,10,685600,2,3.00,71553.00,47175.00,303.00,155.69
2015/16,10,685630,2,3.00,131014.00,88550.00,799.00,110.83
2015/16,10,715630,1,1.00,10781.00,9059.00,95.00,95.36
2015/16,10,715700,1,1.00,67382.00,56625.00,251.00,225.60
2015/16,10,725630,2,2.00,59590.00,45207.00,375.00,120.55
2015/16,10,725700,1,1.00,39082.00,32842.00,126.00,260.65
2015/16,10,745830,1,1.00,1081.00,892.00,82.00,10.88
2015/16,10,745900,1,1.00,7012.00,5993.00,320.00,18.73
2015/16,10,755830,2,2.00,127616.00,103003.00,978.00,105.32
2015/16,10,755900,2,2.00,170841.00,143421.00,965.00,148.62
2015/16,10,755930,2,2.00,93899.00,79951.00,534.00,149.72
2015/16,11,665530,3,2.00,39230.00,27228.00,159.00,171.25
2015/16,11,665600,3,2.00,4245.00,2894.00,32.00,90.44
2015/16,11,665630,1,1.00,4978.00,3297.00,100.00,32.97
2015/16,11,675500,1,1.00,2475.00,1719.00,10.00,171.90
2015/16,11,675530,3,3.00,166922.00,111223.00,724.00,153.62
2015/16,11,675600,7,9.00,640381.00,434958.00,2544.00,170.97
2015/16,11,675630,7,8.00,532115.00,368009.00,2466.00,149.23
2015/16,11,685600,3,3.00,10072.00,7120.00,51.00,139.61
2015/16,11,685630,6,6.00,542161.00,400695.00,1819.00,220.28
2015/16,11,715700,1,2.00,89652.00,68824.00,304.00,226.39
2015/16,11,725700,4,4.00,368253.00,301990.00,1159.00,260.56
2015/16,11,725730,2,1.00,2645.00,2176.00,7.00,310.86
2015/16,11,745900,1,1.00,238.00,210.00,5.00,42.00
2015/16,11,755830,1,1.00,64184.00,50144.00,288.00,174.11
2015/16,11,755900,1,1.00,15314.00,13552.00,68.00,199.29
2015/16,11,755930,1,1.00,178035.00,157554.00,703.00,224.12
2015/16,12,665530,3,2.00,49351.00,33440.00,195.00,171.49
2015/16,12,665600,2,2.00,168046.00,114318.00,494.00,231.41
2015/16,12,675500,2,1.00,5818.00,4511.00,23.00,196.13
2015/16,12,675530,3,2.00,101101.00,71863.00,432.00,166.35
2015/16,12,675600,5,5.00,205122.00,148260.00,723.00,205.06
2015/16,12,675630,3,3.00,84729.00,58241.00,434.00,134.20
2015/16,12,675700,1,1.00,68.00,53.00,1255.00,0.04
2015/16,12,685530,2,1.00,243129.00,188473.00,602.00,313.08
2015/16,12,685600,3,2.00,16155.00,12146.00,77.00,157.74
2015/16,12,685630,4,4.00,314597.00,236602.00,1486.00,159.22
2015/16,12,685700,1,1.00,1.00,0.00,14.00,0.00
2015/16,12,715700,1,1.00,5.00,4.00,116.00,0.03
2015/16,12,715730,1,1.00,2.00,1.00,25.00,0.04
2015/16,12,725700,1,1.00,63188.00,48606.00,223.00,217.96
2015/16,12,725730,3,2.00,155792.00,125991.00,588.00,214.27
2015/16,12,735730,2,1.00,17906.00,13735.00,123.00,111.67
2015/16,12,735800,3,2.00,87784.00,63143.00,362.00,174.43
2015/16,13,665530,2,1.00,30294.00,20196.00,143.00,141.23
2015/16,13,665600,4,5.00,132692.00,84978.00,1341.00,63.37
2015/16,13,675530,2,1.00,2114.00,1409.00,21.00,67.10
2015/16,13,675600,6,6.00,451644.00,299809.00,2649.00,113.18
2015/16,13,675630,5,4.00,133372.00,87868.00,920.00,95.51
2015/16,13,685630,4,4.00,240148.00,184945.00,690.00,268.04
2015/16,13,715700,1,1.00,33406.00,26099.00,84.00,310.70
2015/16,13,725700,1,1.00,45324.00,38411.00,115.00,334.01
2015/16,13,725730,1,1.00,3412.00,2891.00,16.00,180.69
2015/16,14,675500,2,1.00,348.00,250.00,20.00,12.50
2015/16,14,675530,2,1.00,103363.00,74362.00,374.00,198.83
2015/16,14,675600,2,2.00,174604.00,125614.00,1096.00,114.61
2015/16,14,675630,3,3.00,10193.00,7360.00,828.00,8.89
2015/16,14,685530,2,1.00,221640.00,159454.00,586.00,272.11
2015/16,14,685600,2,2.00,35642.00,25642.00,217.00,118.17
2015/16,14,685630,3,3.00,207856.00,156351.00,794.00,196.92
2015/16,14,686500,1,1.00,3317.00,2386.00,16.00,149.13
2015/16,15,665530,1,1.00,573.00,376.00,5.00,75.20
2015/16,15,665600,2,2.00,82899.00,53106.00,456.00,116.46
2015/16,15,675530,1,1.00,8228.00,5413.00,127.00,42.62
2015/16,15,675600,3,3.00,200177.00,133358.00,1168.00,114.18
2015/16,15,675630,1,1.00,60533.00,39825.00,623.00,63.92
2015/16,15,685600,1,1.00,6445.00,4240.00,83.00,51.08
2015/16,15,685630,2,2.00,179225.00,120426.00,1361.00,88.48
2015/16,15,735800,1,1.00,6233.00,5068.00,149.00,34.01
2015/16,15,735830,1,1.00,129.00,105.00,22.00,4.77
2015/16,15,745800,1,1.00,3316.00,2696.00,82.00,32.88
2015/16,15,745830,1,1.00,28.00,23.00,2.00,11.50
2015/16,16,665600,1,1.00,91103.00,57660.00,464.00,124.27
2015/16,16,675530,1,2.00,117893.00,80965.00,1922.00,42.13
2015/16,16,675600,3,4.00,248549.00,168689.00,1410.00,119.64
2015/16,16,675630,3,2.00,2172.00,1510.00,74.00,20.41
2015/16,16,685530,1,2.00,37592.00,25848.00,141.00,183.32
2015/16,16,685600,3,2.00,33316.00,23457.00,230.00,101.99
2015/16,16,685630,2,3.00,114779.00,78492.00,909.00,86.35
2015/16,16,735730,1,1.00,9884.00,8036.00,213.00,37.73
2015/16,16,735800,1,1.00,69072.00,56156.00,716.00,78.43
2015/16,16,735830,1,1.00,188.00,153.00,9.00,17.00
2015/16,16,745800,1,1.00,1538.00,1251.00,61.00,20.51
2015/16,16,745830,1,1.00,188.00,153.00,9.00,17.00
2015/16,17,685600,1,1.00,3989.00,2642.00,70.00,37.74
2015/16,17,685630,1,1.00,195485.00,129460.00,1184.00,109.34
2015/16,17,725730,1,1.00,91842.00,70229.00,651.00,107.88
2015/16,17,735730,1,1.00,22693.00,17456.00,396.00,44.08
2015/16,17,735800,1,1.00,14.00,11.00,7.00,1.57
2015/16,17,735830,1,1.00,651.00,501.00,119.00,4.21
2015/16,17,745830,1,1.00,20.00,15.00,20.00,0.75
2015/16,18,665600,1,1.00,104966.00,72544.00,483.00,150.19
2015/16,18,675530,1,1.00,11663.00,8060.00,55.00,146.55
2015/16,18,675600,1,2.00,61073.00,42090.00,167.00,252.04
2015/16,18,685600,1,1.00,6797.00,4623.00,59.00,78.36
2015/16,18,685630,1,1.00,94506.00,62586.00,696.00,89.92
2015/16,18,725730,1,1.00,54300.00,41450.00,238.00,174.16
2015/16,19,685600,1,1.00,938.00,652.00,11.00,59.27
2015/16,19,685630,1,2.00,127932.00,85274.00,893.00,95.49
2015/16,19,725730,1,1.00,136532.00,96831.00,204.00,474.66
2015/16,20,665600,1,1.00,18369.00,12329.00,65.00,189.68
2015/16,20,675600,1,1.00,2270.00,1523.00,6.00,253.83
2015/16,20,685630,1,1.00,29419.00,18273.00,232.00,78.76
2015/16,42,615630,1,1.00,,,285.00,
2015/16,42,615700,1,1.00,,,78.00,
2015/16,42,635600,1,2.00,2.00,2.00,676.00,0.00
2015/16,43,635530,1,1.00,0.00,0.00,44.00,0.00
2015/16,43,635600,1,1.00,12.00,9.00,838.00,0.01
2015/16,44,635530,1,1.00,0.00,0.00,143.00,0.00
2015/16,44,635600,1,1.00,0.00,0.00,541.00,0.00
2015/16,44,635630,1,1.00,0.00,0.00,12.00,0.00
2015/16,44,645530,1,1.00,0.00,0.00,313.00,0.00
2015/16,44,645600,1,1.00,2.00,2.00,490.00,0.00
2015/16,44,655600,1,1.00,0.00,0.00,61.00,0.00
2015/16,44,665600,1,1.00,65.00,51.00,330.00,0.15
2015/16,44,665630,1,1.00,8.00,6.00,45.00,0.13
2015/16,44,725630,1,1.00,40521.00,27944.00,200.00,139.72
2015/16,44,725700,1,1.00,24763.00,17078.00,125.00,136.62
2015/16,44,735730,1,1.00,9755.00,6728.00,50.00,134.56
2015/16,45,635530,2,2.00,0.00,0.00,140.00,0.00
2015/16,45,635600,1,1.00,0.00,0.00,59.00,0.00
2015/16,45,645501,1,1.00,0.00,0.00,12.00,0.00
2015/16,45,645530,2,2.00,1.00,1.00,548.00,0.00
2015/16,45,645600,1,1.00,0.00,0.00,479.00,0.00
2015/16,45,645630,1,1.00,0.00,0.00,30.00,0.00
2015/16,45,655500,1,1.00,5.00,4.00,498.00,0.01
2015/16,45,655530,1,1.00,4.00,3.00,251.00,0.01
2015/16,45,655600,2,2.00,0.00,0.00,56.00,0.00
2015/16,45,655630,1,1.00,0.00,0.00,10.00,0.00
2015/16,45,665600,2,2.00,421.00,327.00,425.00,0.77
2015/16,45,665630,1,1.00,2.00,2.00,80.00,0.03
2015/16,45,665730,1,1.00,0.00,0.00,30.00,0.00
2015/16,45,675600,1,1.00,0.00,0.00,10.00,0.00
2015/16,45,675630,1,1.00,0.00,0.00,34.00,0.00
2015/16,45,675700,1,1.00,0.00,0.00,19.00,0.00
2015/16,45,675730,1,1.00,1.00,1.00,192.00,0.01
2015/16,45,685630,2,2.00,11568.00,8967.00,390.00,22.99
2015/16,45,705630,1,1.00,,,9.00,
2015/16,45,715630,1,1.00,,,33.00,
2015/16,45,715700,1,1.00,1.00,1.00,251.00,0.00
2015/16,45,735730,1,1.00,204698.00,159922.00,525.00,304.61
2015/16,46,635530,1,1.00,10.00,7.00,90.00,0.08
2015/16,46,635600,1,1.00,10.00,8.00,64.00,0.13
2015/16,46,645501,1,1.00,9.00,7.00,45.00,0.16
2015/16,46,645530,2,2.00,164.00,126.00,901.00,0.14
2015/16,46,655500,2,2.00,157.00,123.00,749.00,0.16
2015/16,46,655530,3,3.00,42.00,34.00,376.00,0.09
2015/16,46,685630,1,1.00,1887.00,1209.00,749.00,1.61
2015/16,46,715700,1,1.00,564.00,361.00,194.00,1.86
2015/16,47,645530,2,3.00,11.00,10.00,539.00,0.02
2015/16,47,645600,2,3.00,23.00,17.00,1209.00,0.01
2015/16,47,655530,1,2.00,11.00,8.00,471.00,0.02
2015/16,47,655600,1,2.00,31.00,24.00,1681.00,0.01
2015/16,47,735730,1,1.00,162317.00,122968.00,475.00,258.88
2015/16,48,635600,2,2.00,1.00,1.00,181.00,0.01
2015/16,48,645600,2,2.00,20.00,16.00,1252.00,0.01
2015/16,48,735730,1,1.00,203641.00,150104.00,750.00,200.14
2015/16,49,645501,1,1.00,4.00,3.00,170.00,0.02
2015/16,49,645530,1,2.00,2.00,2.00,446.00,0.00
2015/16,49,645600,2,2.00,3.00,3.00,427.00,0.01
2015/16,49,655500,1,1.00,9.00,7.00,687.00,0.01
2015/16,49,655530,2,2.00,20.00,15.00,1341.00,0.01
2015/16,49,655600,1,1.00,1.00,1.00,85.00,0.01
2015/16,49,665600,1,1.00,1637.00,935.00,220.00,4.25
2015/16,49,665630,1,1.00,882.00,504.00,141.00,3.57
2015/16,51,665600,1,1.00,250.00,194.00,356.00,0.54
2015/16,51,665630,1,1.00,2.00,2.00,14.00,0.14
2015/16,51,675530,1,1.00,2.00,1.00,13.00,0.08
2015/16,51,675630,1,1.00,594.00,427.00,166.00,2.57
2015/16,51,675700,1,1.00,2.00,2.00,20.00,0.10
2015/16,51,685530,1,1.00,1.00,1.00,3.00,0.33
2015/16,51,685600,1,1.00,4615.00,3320.00,790.00,4.20
2015/16,51,685630,1,1.00,2382.00,1714.00,506.00,3.39
2015/16,51,695600,1,1.00,27.00,20.00,29.00,0.69
2015/16,52,665600,1,1.00,11563.00,7761.00,122.00,63.61
2015/16,52,665630,1,1.00,568.00,381.00,3.00,127.00
2015/16,52,675600,1,1.00,282517.00,189609.00,732.00,259.03
2015/16,52,675630,1,1.00,59789.00,40126.00,156.00,257.22
2016/17,1,665530,1,1.00,224952.00,134701.00,569.00,236.73
2016/17,1,665600,2,2.00,87024.00,56155.00,343.00,163.72
2016/17,1,675500,1,1.00,2321.00,1389.00,13.00,106.85
2016/17,1,675530,1,1.00,4899.00,3828.00,58.00,66.00
2016/17,1,675600,4,4.00,73216.00,49083.00,400.00,122.71
2016/17,1,675630,2,2.00,11848.00,8112.00,147.00,55.18
2016/17,1,685500,1,1.00,1269.00,760.00,8.00,95.00
2016/17,1,685530,1,1.00,3266.00,2552.00,49.00,52.08
2016/17,1,685600,2,2.00,4786.00,3164.00,78.00,40.56
2016/17,1,715630,3,3.00,12886.00,10424.00,201.00,51.86
2016/17,1,715700,1,1.00,8745.00,7168.00,82.00,87.41
2016/17,1,725630,3,3.00,47021.00,37092.00,572.00,64.85
2016/17,1,725700,6,5.00,53584.00,42995.00,412.00,104.36
2016/17,1,725730,6,5.00,132535.00,107380.00,687.00,156.30
2016/17,1,735700,1,1.00,2471.00,1843.00,7.00,263.29
2016/17,1,735730,6,7.00,616405.00,484402.00,2186.00,221.59
2016/17,1,735800,5,6.00,391689.00,301617.00,952.00,316.82
2016/17,1,735830,3,2.00,3372.00,2643.00,29.00,91.14
2016/17,1,745800,5,5.00,628774.00,493024.00,1350.00,365.20
2016/17,1,745830,4,3.00,5194.00,4057.00,32.00,126.78
2016/17,1,775930,1,1.00,6986.00,5471.00,46.00,118.93
2016/17,2,665600,1,2.00,10647.00,6688.00,43.00,155.53
2016/17,2,675530,1,1.00,5954.00,3653.00,50.00,73.06
2016/17,2,675600,1,2.00,287989.00,184333.00,1234.00,149.38
2016/17,2,685600,1,1.00,4466.00,2740.00,15.00,182.67
2016/17,2,685630,1,1.00,50188.00,36633.00,215.00,170.39
2016/17,2,715630,1,2.00,21619.00,16701.00,315.00,53.02
2016/17,2,715700,2,4.00,25730.00,20796.00,264.00,78.77
2016/17,2,725630,1,1.00,4163.00,3227.00,30.00,107.57
2016/17,2,725700,2,4.00,261472.00,205507.00,1418.00,144.93
2016/17,2,725730,4,3.00,458753.00,369849.00,1777.00,208.13
2016/17,2,735700,2,1.00,9364.00,7551.00,26.00,290.42
2016/17,2,735730,9,9.00,602705.00,491624.00,2538.00,193.71
2016/17,2,735800,7,8.00,428464.00,344816.00,1653.00,208.60
2016/17,2,735830,3,3.00,3984.00,3192.00,52.00,61.38
2016/17,2,735900,1,1.00,23.00,19.00,7.00,2.71
2016/17,2,745700,2,1.00,3229.00,2605.00,10.00,260.50
2016/17,2,745800,6,5.00,410364.00,329337.00,1310.00,251.40
2016/17,2,745830,3,2.00,49580.00,41110.00,181.00,227.13
2016/17,3,665530,1,1.00,1074.00,752.00,16.00,47.00
2016/17,3,665600,1,1.00,4295.00,3003.00,17.00,176.65
2016/17,3,675530,1,1.00,,,12.00,
2016/17,3,675600,2,3.00,234605.00,158139.00,1339.00,118.10
2016/17,3,685600,2,2.00,2147.00,1501.00,26.00,57.73
2016/17,3,685630,2,2.00,104566.00,83867.00,560.00,149.76
2016/17,3,725630,2,1.00,124673.00,98167.00,444.00,221.10
2016/17,3,725700,4,5.00,452101.00,365132.00,2216.00,164.77
2016/17,3,725730,4,5.00,124285.00,99023.00,657.00,150.72
2016/17,3,725800,2,1.00,,,10.00,
2016/17,3,735630,1,1.00,8482.00,7069.00,25.00,282.76
2016/17,3,735700,3,2.00,8018.00,6429.00,35.00,183.69
2016/17,3,735730,5,7.00,184408.00,149868.00,1131.00,132.51
2016/17,3,735800,7,10.00,641106.00,529193.00,3402.00,155.55
2016/17,3,735830,4,4.00,60.00,46.00,185.00,0.25
2016/17,3,745800,7,8.00,445000.00,359422.00,1996.00,180.07
2016/17,3,745830,4,4.00,320764.00,251297.00,921.00,272.85
2016/17,3,745900,1,1.00,4414.00,3589.00,21.00,170.90
2016/17,3,745930,1,1.00,548.00,446.00,29.00,15.38
2016/17,3,755930,1,1.00,14153.00,11506.00,102.00,112.80
2016/17,3,756000,1,1.00,133.00,107.00,58.00,1.84
2016/17,3,765930,2,1.00,8993.00,6470.00,36.00,179.72
2016/17,3,766000,1,1.00,,,8.00,
2016/17,3,775930,2,1.00,114280.00,82216.00,394.00,208.67
2016/17,3,776000,2,1.00,15944.00,11469.00,38.00,301.82
2016/17,4,665530,5,4.00,320186.00,198725.00,1082.00,183.66
2016/17,4,665600,3,3.00,19086.00,12157.00,147.00,82.70
2016/17,4,665630,2,1.00,102.00,66.00,6.00,11.00
2016/17,4,675530,3,3.00,96407.00,63350.00,485.00,130.62
2016/17,4,675600,3,3.00,206347.00,135877.00,1220.00,111.37
2016/17,4,715700,1,1.00,8907.00,7424.00,38.00,195.37
2016/17,4,725700,5,6.00,388451.00,319384.00,1741.00,183.45
2016/17,4,725730,2,3.00,104371.00,85787.00,534.00,160.65
2016/17,4,735700,2,2.00,52769.00,40916.00,415.00,98.59
2016/17,4,735730,3,4.00,67965.00,56325.00,618.00,91.14
2016/17,4,735800,4,7.00,288986.00,241920.00,1632.00,148.24
2016/17,4,735830,3,3.00,4026.00,3390.00,211.00,16.07
2016/17,4,745700,1,1.00,744.00,621.00,16.00,38.81
2016/17,4,745800,3,5.00,123391.00,99283.00,878.00,113.08
2016/17,4,745830,3,3.00,252770.00,205767.00,822.00,250.32
2016/17,4,775900,2,1.00,609.00,458.00,2.00,229.00
2016/17,4,775930,2,1.00,65506.00,49251.00,167.00,294.92
2016/17,5,655530,2,1.00,,,2.00,
2016/17,5,665500,1,1.00,3618.00,2247.00,25.00,89.88
2016/17,5,665530,7,9.00,523597.00,322321.00,3014.00,106.94
2016/17,5,665600,5,5.00,318933.00,190993.00,1698.00,112.48
2016/17,5,675530,7,6.00,19039.00,12645.00,281.00,45.00
2016/17,5,675600,8,8.00,428540.00,310127.00,2326.00,133.33
2016/17,5,675630,2,2.00,12041.00,9044.00,133.00,68.00
2016/17,5,685600,6,7.00,231846.00,168261.00,1271.00,132.38
2016/17,5,685630,4,4.00,106359.00,80265.00,646.00,124.25
