crab_year,fishery,size,sex,shell,total
2011,QO11,118,1,old,525
2011,QO11,119,1,new,6126
2011,QO11,119,1,old,454
2011,QO11,120,1,new,6176
2011,QO11,120,1,old,478
2011,QO11,121,1,new,5314
2011,QO11,121,1,old,364
2011,QO11,122,1,new,5080
2011,QO11,122,1,old,334
2011,QO11,123,1,new,4587
2011,QO11,123,1,old,299
2011,QO11,124,1,new,4012
2011,QO11,124,1,old,282
2011,QO11,125,1,new,3243
2011,QO11,125,1,old,255
2011,QO11,126,1,new,2568
2011,QO11,126,1,old,179
2011,QO11,127,1,new,2057
2011,QO11,127,1,old,140
2011,QO11,128,1,new,1743
2011,QO11,128,1,old,107
2011,QO11,129,1,new,1181
2011,QO11,129,1,old,85
2011,QO11,130,1,new,1055
2011,QO11,130,1,old,83
2011,QO11,131,1,new,693
2011,QO11,131,1,old,48
2011,QO11,132,1,new,501
2011,QO11,132,1,old,48
2011,QO11,133,1,new,395
2011,QO11,133,1,old,37
2011,QO11,134,1,new,268
2011,QO11,134,1,old,20
2011,QO11,135,1,new,198
2011,QO11,135,1,old,19
2011,QO11,136,1,new,140
2011,QO11,136,1,old,9
2011,QO11,137,1,new,70
2011,QO11,137,1,old,6
2011,QO11,138,1,new,76
2011,QO11,138,1,old,7
2011,QO11,139,1,new,47
2011,QO11,139,1,old,2
2011,QO11,140,1,new,36
2011,QO11,140,1,old,1
2011,QO11,141,1,new,20
2011,QO11,141,1,old,4
2011,QO11,142,1,new,20
2011,QO11,142,1,old,5
2011,QO11,143,1,new,9
2011,QO11,144,1,new,10
2011,QO11,144,1,old,1
2011,QO11,145,1,new,3
2011,QO11,145,1,old,1
2011,QO11,146,1,new,5
2011,QO11,146,1,old,1
2011,QO11,147,1,new,2
2011,QO11,148,1,new,1
2011,QO11,149,1,new,2
2011,QO11,150,1,new,3
2011,QO11,152,1,new,3
2011,QO11,180,1,new,1
2012,QO12,1,1,new,1
2012,QO12,7,1,new,1
2012,QO12,11,1,new,1
2012,QO12,12,1,old,1
2012,QO12,35,1,new,1
2012,QO12,40,2,new,1
2012,QO12,43,2,new,1
2012,QO12,44,2,new,1
2012,QO12,45,2,new,1
2012,QO12,46,2,new,1
2012,QO12,47,2,new,3
2012,QO12,48,2,new,1
2012,QO12,49,2,new,7
2012,QO12,50,1,new,1
2012,QO12,50,2,new,4
2012,QO12,51,2,new,5
2012,QO12,52,2,new,7
2012,QO12,52,2,old,4
2012,QO12,53,1,new,1
2012,QO12,53,2,new,13
2012,QO12,53,2,old,1
2012,QO12,54,1,new,1
2012,QO12,54,2,new,11
2012,QO12,54,2,old,4
2012,QO12,55,2,new,14
2012,QO12,55,2,old,4
2012,QO12,56,1,new,4
2012,QO12,56,1,old,1
2012,QO12,56,2,new,11
2012,QO12,56,2,old,9
2012,QO12,57,1,new,4
2012,QO12,57,2,new,13
2012,QO12,57,2,old,8
2012,QO12,58,1,new,11
2012,QO12,58,1,old,1
2012,QO12,58,2,new,13
2012,QO12,58,2,old,7
2012,QO12,59,1,new,9
2012,QO12,59,1,old,1
2012,QO12,59,2,new,8
2012,QO12,59,2,old,7
2012,QO12,60,1,new,15
2012,QO12,60,1,old,2
2012,QO12,60,2,new,16
2012,QO12,60,2,old,10
2012,QO12,61,1,new,23
2012,QO12,61,1,old,1
2012,QO12,61,2,new,18
2012,QO12,61,2,old,8
2012,QO12,62,1,new,27
2012,QO12,62,1,old,3
2012,QO12,62,2,new,19
2012,QO12,62,2,old,15
2012,QO12,63,1,new,35
2012,QO12,63,1,old,4
2012,QO12,63,2,new,25
2012,QO12,63,2,old,9
2012,QO12,64,1,new,45
2012,QO12,64,1,old,9
2012,QO12,64,2,new,10
2012,QO12,64,2,old,18
2012,QO12,65,1,new,47
2012,QO12,65,1,old,5
2012,QO12,65,2,new,28
2012,QO12,65,2,old,12
2012,QO12,66,1,new,45
2012,QO12,66,1,old,7
2012,QO12,66,2,new,22
2012,QO12,66,2,old,12
2012,QO12,67,1,new,60
2012,QO12,67,1,old,5
2012,QO12,67,2,new,29
2012,QO12,67,2,old,18
2012,QO12,68,1,new,92
2012,QO12,68,1,old,8
2012,QO12,68,2,new,45
2012,QO12,68,2,old,15
2012,QO12,69,1,new,78
2012,QO12,69,1,old,7
2012,QO12,69,2,new,42
2012,QO12,69,2,old,13
2012,QO12,70,1,new,90
2012,QO12,70,1,old,11
2012,QO12,70,2,new,71
2012,QO12,70,2,old,23
2012,QO12,71,1,new,107
2012,QO12,71,1,old,9
2012,QO12,71,2,new,85
2012,QO12,71,2,old,14
2012,QO12,72,1,new,141
2012,QO12,72,1,old,8
2012,QO12,72,2,new,104
2012,QO12,72,2,old,17
2012,QO12,73,1,new,156
2012,QO12,73,1,old,22
2012,QO12,73,2,new,100
2012,QO12,73,2,old,7
2012,QO12,74,1,new,205
2012,QO12,74,1,old,14
2012,QO12,74,2,new,121
2012,QO12,74,2,old,2
2012,QO12,75,1,new,309
2012,QO12,75,1,old,14
2012,QO12,75,2,new,101
2012,QO12,75,2,old,7
2012,QO12,76,1,new,313
2012,QO12,76,1,old,22
2012,QO12,76,2,new,86
2012,QO12,76,2,old,5
2012,QO12,77,1,new,326
2012,QO12,77,1,old,18
2012,QO12,77,2,new,60
2012,QO12,77,2,old,6
2012,QO12,78,1,new,457
2012,QO12,78,1,old,28
2012,QO12,78,2,new,62
2012,QO12,78,2,old,2
2012,QO12,79,1,new,465
2012,QO12,79,1,old,29
2012,QO12,79,2,new,59
2012,QO12,79,2,old,2
2012,QO12,80,1,new,640
2012,QO12,80,1,old,30
2012,QO12,80,2,new,36
2012,QO12,80,2,old,4
2012,QO12,81,1,new,724
2012,QO12,81,1,old,34
2012,QO12,81,2,new,34
2012,QO12,81,2,old,1
2012,QO12,82,1,new,870
2012,QO12,82,1,old,33
2012,QO12,82,2,new,12
2012,QO12,82,2,old,1
2012,QO12,83,1,new,891
2012,QO12,83,1,old,42
2012,QO12,83,2,new,6
2012,QO12,83,2,old,1
2012,QO12,84,1,new,982
2012,QO12,84,1,old,56
2012,QO12,84,2,new,8
2012,QO12,84,2,old,2
2012,QO12,85,1,new,1201
2012,QO12,85,1,old,57
2012,QO12,85,2,new,7
2012,QO12,85,2,old,1
2012,QO12,86,1,new,1072
2012,QO12,86,1,old,59
2012,QO12,86,2,new,4
2012,QO12,86,2,old,1
2012,QO12,87,1,new,1151
2012,QO12,87,1,old,65
2012,QO12,87,2,new,3
2012,QO12,88,1,new,1433
2012,QO12,88,1,old,85
2012,QO12,88,2,new,4
2012,QO12,89,1,new,1373
2012,QO12,89,1,old,91
2012,QO12,89,2,new,2
2012,QO12,90,1,new,1645
2012,QO12,90,1,old,127
2012,QO12,91,1,new,1612
2012,QO12,91,1,old,138
2012,QO12,92,1,new,1937
2012,QO12,92,1,old,159
2012,QO12,92,2,new,1
2012,QO12,93,1,new,1992
2012,QO12,93,1,old,208
2012,QO12,94,1,new,2460
2012,QO12,94,1,old,212
2012,QO12,95,1,new,2956
2012,QO12,95,1,old,282
2012,QO12,96,1,new,3208
2012,QO12,96,1,old,324
2012,QO12,97,1,new,3759
2012,QO12,97,1,old,396
2012,QO12,97,2,new,1
2012,QO12,98,1,new,4786
2012,QO12,98,1,old,479
2012,QO12,98,2,new,1
2012,QO12,99,1,new,4545
2012,QO12,99,1,old,464
2012,QO12,100,1,new,6162
2012,QO12,100,1,old,629
2012,QO12,101,1,new,5625
2012,QO12,101,1,old,656
2012,QO12,102,1,new,6913
2012,QO12,102,1,old,813
2012,QO12,103,1,new,6827
2012,QO12,103,1,old,795
2012,QO12,104,1,new,7091
2012,QO12,104,1,old,861
2012,QO12,105,1,new,7968
2012,QO12,105,1,old,956
2012,QO12,106,1,new,7187
2012,QO12,106,1,old,849
2012,QO12,107,1,new,7284
2012,QO12,107,1,old,933
2012,QO12,108,1,new,7706
2012,QO12,108,1,old,969
2012,QO12,109,1,new,6486
2012,QO12,109,1,old,903
2012,QO12,110,1,new,7791
2012,QO12,110,1,old,1110
2012,QO12,111,1,new,6538
2012,QO12,111,1,old,998
2012,QO12,112,1,new,7025
2012,QO12,112,1,old,1098
2012,QO12,113,1,new,6773
2012,QO12,113,1,old,1091
2012,QO12,114,1,new,6118
2012,QO12,114,1,old,991
2012,QO12,115,1,new,6680
2012,QO12,115,1,old,1188
2012,QO12,116,1,new,5627
2012,QO12,116,1,old,1036
2012,QO12,117,1,new,5695
2012,QO12,117,1,old,1056
2012,QO12,118,1,new,5889
2012,QO12,118,1,old,1116
2012,QO12,119,1,new,4827
2012,QO12,119,1,old,964
2012,QO12,120,1,new,5226
2012,QO12,120,1,old,1042
2012,QO12,121,1,new,4094
2012,QO12,121,1,old,834
2012,QO12,122,1,new,4137
2012,QO12,122,1,old,725
2012,QO12,123,1,new,3335
2012,QO12,123,1,old,652
2012,QO12,124,1,new,2976
2012,QO12,124,1,old,552
2012,QO12,125,1,new,2534
2012,QO12,125,1,old,496
2012,QO12,126,1,new,2005
2012,QO12,126,1,old,379
2012,QO12,127,1,new,1782
2012,QO12,127,1,old,308
2012,QO12,128,1,new,1341
2012,QO12,128,1,old,255
2012,QO12,129,1,new,920
2012,QO12,129,1,old,149
2012,QO12,130,1,new,865
2012,QO12,130,1,old,146
2012,QO12,131,1,new,495
2012,QO12,131,1,old,92
2012,QO12,132,1,new,501
2012,QO12,132,1,old,70
2012,QO12,133,1,new,291
2012,QO12,133,1,old,50
2012,QO12,134,1,new,201
2012,QO12,134,1,old,44
2012,QO12,135,1,new,156
2012,QO12,135,1,old,31
2012,QO12,136,1,new,86
2012,QO12,136,1,old,14
2012,QO12,137,1,new,60
2012,QO12,137,1,old,11
2012,QO12,138,1,new,46
2012,QO12,138,1,old,8
2012,QO12,139,1,new,26
2012,QO12,139,1,old,5
2012,QO12,140,1,new,16
2012,QO12,140,1,old,5
2012,QO12,141,1,new,14
2012,QO12,142,1,new,14
2012,QO12,142,1,old,1
2012,QO12,143,1,new,7
2012,QO12,143,1,old,2
2012,QO12,144,1,new,3
2012,QO12,144,1,old,2
2012,QO12,145,1,new,5
2012,QO12,145,1,old,1
2012,QO12,146,1,new,3
2012,QO12,149,1,new,1
2012,QO12,149,1,old,1
2012,QO12,150,1,new,1
2012,QO12,151,1,old,1
2012,QO12,158,1,new,1
2012,QO12,163,1,new,1
2012,QO12,166,1,new,1
2012,QO12,181,1,new,1
2012,QO12,188,1,new,1
2012,QO12,189,1,old,1
2013,QO13,3,2,new,2
2013,QO13,4,2,new,1
2013,QO13,6,1,new,1
2013,QO13,12,1,new,1
2013,QO13,49,2,old,1
2013,QO13,50,2,old,1
2013,QO13,51,1,new,1
2013,QO13,51,2,old,2
2013,QO13,52,1,new,2
2013,QO13,52,2,old,3
2013,QO13,53,1,new,2
2013,QO13,53,2,new,1
2013,QO13,53,2,old,13
2013,QO13,54,1,new,2
2013,QO13,54,2,old,9
2013,QO13,55,1,new,2
2013,QO13,55,1,old,1
2013,QO13,55,2,new,3
2013,QO13,55,2,old,20
2013,QO13,56,1,new,1
2013,QO13,56,2,new,7
2013,QO13,56,2,old,13
2013,QO13,57,1,new,2
2013,QO13,57,2,new,6
2013,QO13,57,2,old,17
2013,QO13,58,1,new,6
2013,QO13,58,2,new,9
2013,QO13,58,2,old,20
2013,QO13,59,1,new,9
2013,QO13,59,1,old,2
2013,QO13,59,2,new,8
2013,QO13,59,2,old,27
2013,QO13,60,1,new,17
2013,QO13,60,1,old,3
2013,QO13,60,2,new,7
2013,QO13,60,2,old,22
2013,QO13,61,1,new,23
2013,QO13,61,1,old,4
2013,QO13,61,2,new,13
2013,QO13,61,2,old,33
2013,QO13,62,1,new,22
2013,QO13,62,1,old,6
2013,QO13,62,2,new,14
2013,QO13,62,2,old,41
2013,QO13,63,1,new,26
2013,QO13,63,1,old,5
2013,QO13,63,2,new,23
2013,QO13,63,2,old,49
2013,QO13,64,1,new,48
2013,QO13,64,1,old,5
2013,QO13,64,2,new,34
2013,QO13,64,2,old,53
2013,QO13,65,1,new,62
2013,QO13,65,1,old,7
2013,QO13,65,2,new,35
2013,QO13,65,2,old,51
2013,QO13,66,1,new,55
2013,QO13,66,1,old,12
2013,QO13,66,2,new,45
2013,QO13,66,2,old,53
2013,QO13,67,1,new,45
2013,QO13,67,1,old,7
2013,QO13,67,2,new,39
2013,QO13,67,2,old,49
2013,QO13,68,1,new,90
2013,QO13,68,1,old,11
2013,QO13,68,2,new,63
2013,QO13,68,2,old,58
2013,QO13,69,1,new,81
2013,QO13,69,1,old,8
2013,QO13,69,2,new,89
2013,QO13,69,2,old,55
2013,QO13,70,1,new,131
2013,QO13,70,1,old,17
2013,QO13,70,2,new,120
2013,QO13,70,2,old,77
2013,QO13,71,1,new,124
2013,QO13,71,1,old,15
2013,QO13,71,2,new,130
2013,QO13,71,2,old,76
2013,QO13,72,1,new,210
2013,QO13,72,1,old,28
2013,QO13,72,2,new,163
2013,QO13,72,2,old,91
2013,QO13,73,1,new,241
2013,QO13,73,1,old,28
2013,QO13,73,2,new,125
2013,QO13,73,2,old,110
2013,QO13,74,1,new,317
2013,QO13,74,1,old,29
2013,QO13,74,2,new,125
2013,QO13,74,2,old,98
2013,QO13,75,1,new,386
2013,QO13,75,1,old,30
2013,QO13,75,2,new,122
2013,QO13,75,2,old,97
2013,QO13,76,1,new,486
2013,QO13,76,1,old,26
2013,QO13,76,2,new,93
2013,QO13,76,2,old,68
2013,QO13,77,1,new,558
2013,QO13,77,1,old,31
2013,QO13,77,2,new,65
2013,QO13,77,2,old,60
2013,QO13,78,1,new,757
2013,QO13,78,1,old,59
2013,QO13,78,2,new,50
2013,QO13,78,2,old,64
2013,QO13,79,1,new,741
2013,QO13,79,1,old,61
2013,QO13,79,2,new,30
2013,QO13,79,2,old,34
2013,QO13,80,1,new,1087
2013,QO13,80,1,old,57
2013,QO13,80,2,new,24
2013,QO13,80,2,old,21
2013,QO13,81,1,new,1128
2013,QO13,81,1,old,67
2013,QO13,81,2,new,9
2013,QO13,81,2,old,14
2013,QO13,82,1,new,1537
2013,QO13,82,1,old,84
2013,QO13,82,2,new,11
2013,QO13,82,2,old,15
2013,QO13,83,1,new,1675
2013,QO13,83,1,old,91
2013,QO13,83,2,new,2
2013,QO13,83,2,old,7
2013,QO13,84,1,new,1912
2013,QO13,84,1,old,97
2013,QO13,84,2,new,8
2013,QO13,84,2,old,8
2013,QO13,85,1,new,1970
2013,QO13,85,1,old,110
2013,QO13,85,2,new,5
2013,QO13,85,2,old,3
2013,QO13,86,1,new,2097
2013,QO13,86,1,old,103
2013,QO13,86,2,old,2
2013,QO13,87,1,new,2295
2013,QO13,87,1,old,110
2013,QO13,87,2,new,2
2013,QO13,87,2,old,3
2013,QO13,88,1,new,2644
2013,QO13,88,1,old,135
2013,QO13,88,2,new,1
2013,QO13,88,2,old,3
2013,QO13,89,1,new,2595
2013,QO13,89,1,old,141
2013,QO13,89,2,new,2
2013,QO13,89,2,old,1
2013,QO13,90,1,new,3284
2013,QO13,90,1,old,162
2013,QO13,90,2,new,2
2013,QO13,91,1,new,3266
2013,QO13,91,1,old,167
2013,QO13,91,2,new,2
2013,QO13,91,2,old,1
2013,QO13,92,1,new,4079
2013,QO13,92,1,old,205
2013,QO13,93,1,new,4452
2013,QO13,93,1,old,245
2013,QO13,93,2,old,1
2013,QO13,94,1,new,5333
2013,QO13,94,1,old,312
2013,QO13,95,1,new,6100
2013,QO13,95,1,old,354
2013,QO13,96,1,new,6747
2013,QO13,96,1,old,402
2013,QO13,97,1,new,7827
2013,QO13,97,1,old,487
2013,QO13,98,1,new,8370
2013,QO13,98,1,old,561
2013,QO13,99,1,new,7497
2013,QO13,99,1,old,589
2013,QO13,99,2,old,1
2013,QO13,100,1,new,9426
2013,QO13,100,1,old,706
2013,QO13,101,1,new,8022
2013,QO13,101,1,old,701
2013,QO13,102,1,new,9444
2013,QO13,102,1,old,897
2013,QO13,103,1,new,9087
2013,QO13,103,1,old,888
2013,QO13,104,1,new,8830
2013,QO13,104,1,old,912
2013,QO13,105,1,new,8795
2013,QO13,105,1,old,975
2013,QO13,106,1,new,7934
2013,QO13,106,1,old,939
2013,QO13,107,1,new,7521
2013,QO13,107,1,old,906
2013,QO13,108,1,new,7368
2013,QO13,108,1,old,1005
2013,QO13,109,1,new,5984
2013,QO13,109,1,old,880
2013,QO13,110,1,new,6332
2013,QO13,110,1,old,1083
2013,QO13,111,1,new,4991
2013,QO13,111,1,old,910
2013,QO13,112,1,new,4904
2013,QO13,112,1,old,954
2013,QO13,113,1,new,4459
2013,QO13,113,1,old,908
2013,QO13,114,1,new,3760
2013,QO13,114,1,old,852
2013,QO13,115,1,new,3582
2013,QO13,115,1,old,894
2013,QO13,116,1,new,3186
2013,QO13,116,1,old,815
2013,QO13,117,1,new,2859
2013,QO13,117,1,old,669
2013,QO13,118,1,new,2870
2013,QO13,118,1,old,739
2013,QO13,119,1,new,2114
2013,QO13,119,1,old,594
2013,QO13,120,1,new,2244
2013,QO13,120,1,old,611
2013,QO13,121,1,new,1817
2013,QO13,121,1,old,502
2013,QO13,122,1,new,1722
2013,QO13,122,1,old,415
2013,QO13,123,1,new,1387
2013,QO13,123,1,old,391
2013,QO13,124,1,new,1274
2013,QO13,124,1,old,304
2013,QO13,125,1,new,973
2013,QO13,125,1,old,263
2013,QO13,126,1,new,789
2013,QO13,126,1,old,167
2013,QO13,127,1,new,669
2013,QO13,127,1,old,160
2013,QO13,128,1,new,555
2013,QO13,128,1,old,107
2013,QO13,129,1,new,379
2013,QO13,129,1,old,79
2013,QO13,130,1,new,322
2013,QO13,130,1,old,81
2013,QO13,131,1,new,227
2013,QO13,131,1,old,46
2013,QO13,132,1,new,168
2013,QO13,132,1,old,30
2013,QO13,133,1,new,128
2013,QO13,133,1,old,28
2013,QO13,134,1,new,84
2013,QO13,134,1,old,13
2013,QO13,135,1,new,60
2013,QO13,135,1,old,8
2013,QO13,136,1,new,37
2013,QO13,136,1,old,7
2013,QO13,137,1,new,24
2013,QO13,137,1,old,6
2013,QO13,138,1,new,15
2013,QO13,138,1,old,3
2013,QO13,139,1,new,8
2013,QO13,139,1,old,4
2013,QO13,140,1,new,5
2013,QO13,140,1,old,1
2013,QO13,141,1,new,1
2013,QO13,141,1,old,1
2013,QO13,142,1,new,5
2013,QO13,142,1,old,2
2013,QO13,143,1,new,3
2013,QO13,143,1,old,1
2013,QO13,145,1,new,1
2013,QO13,145,1,old,1
2013,QO13,147,1,new,3
2013,QO13,151,1,new,1
2014,QO14,14,1,new,1
2014,QO14,48,2,new,1
2014,QO14,50,2,old,4
2014,QO14,51,2,old,6
2014,QO14,52,2,new,4
2014,QO14,52,2,old,5
2014,QO14,53,2,new,5
2014,QO14,53,2,old,19
2014,QO14,54,1,old,2
2014,QO14,54,2,new,4
2014,QO14,54,2,old,16
2014,QO14,55,1,new,1
2014,QO14,55,2,new,10
2014,QO14,55,2,old,19
2014,QO14,56,1,new,3
2014,QO14,56,2,new,17
2014,QO14,56,2,old,26
2014,QO14,57,1,new,2
2014,QO14,57,2,new,13
2014,QO14,57,2,old,29
2014,QO14,58,1,new,2
2014,QO14,58,1,old,2
2014,QO14,58,2,new,11
2014,QO14,58,2,old,26
2014,QO14,59,1,new,8
2014,QO14,59,1,old,3
2014,QO14,59,2,new,13
2014,QO14,59,2,old,39
2014,QO14,60,1,new,12
2014,QO14,60,1,old,3
2014,QO14,60,2,new,29
2014,QO14,60,2,old,44
2014,QO14,61,1,new,11
2014,QO14,61,1,old,2
2014,QO14,61,2,new,25
2014,QO14,61,2,old,34
2014,QO14,62,1,new,18
2014,QO14,62,1,old,9
2014,QO14,62,2,new,45
2014,QO14,62,2,old,51
2014,QO14,63,1,new,41
2014,QO14,63,1,old,8
2014,QO14,63,2,new,51
2014,QO14,63,2,old,61
2014,QO14,64,1,new,34
2014,QO14,64,1,old,12
2014,QO14,64,2,new,58
2014,QO14,64,2,old,57
2014,QO14,65,1,new,45
2014,QO14,65,1,old,17
2014,QO14,65,2,new,96
2014,QO14,65,2,old,85
2014,QO14,66,1,new,50
2014,QO14,66,1,old,10
2014,QO14,66,2,new,79
2014,QO14,66,2,old,98
2014,QO14,67,1,new,56
2014,QO14,67,1,old,18
2014,QO14,67,2,new,123
2014,QO14,67,2,old,158
2014,QO14,68,1,new,74
2014,QO14,68,1,old,24
2014,QO14,68,2,new,144
2014,QO14,68,2,old,169
2014,QO14,69,1,new,92
2014,QO14,69,1,old,24
2014,QO14,69,2,new,153
2014,QO14,69,2,old,210
2014,QO14,70,1,new,128
2014,QO14,70,1,old,43
2014,QO14,70,2,new,212
2014,QO14,70,2,old,254
2014,QO14,71,1,new,142
2014,QO14,71,1,old,47
2014,QO14,71,2,new,143
2014,QO14,71,2,old,238
2014,QO14,72,1,new,230
2014,QO14,72,1,old,67
2014,QO14,72,2,new,155
2014,QO14,72,2,old,322
2014,QO14,73,1,new,246
2014,QO14,73,1,old,101
2014,QO14,73,2,new,184
2014,QO14,73,2,old,314
2014,QO14,74,1,new,330
2014,QO14,74,1,old,107
2014,QO14,74,2,new,170
2014,QO14,74,2,old,285
2014,QO14,75,1,new,415
2014,QO14,75,1,old,134
2014,QO14,75,2,new,137
2014,QO14,75,2,old,268
2014,QO14,76,1,new,447
2014,QO14,76,1,old,184
2014,QO14,76,2,new,97
2014,QO14,76,2,old,250
2014,QO14,77,1,new,606
2014,QO14,77,1,old,238
2014,QO14,77,2,new,86
2014,QO14,77,2,old,156
2014,QO14,78,1,new,651
2014,QO14,78,1,old,287
2014,QO14,78,2,new,31
2014,QO14,78,2,old,103
2014,QO14,79,1,new,751
2014,QO14,79,1,old,348
2014,QO14,79,2,new,33
2014,QO14,79,2,old,81
2014,QO14,80,1,new,975
2014,QO14,80,1,old,471
2014,QO14,80,2,new,23
2014,QO14,80,2,old,47
2014,QO14,81,1,new,1024
2014,QO14,81,1,old,428
2014,QO14,81,2,new,11
2014,QO14,81,2,old,14
2014,QO14,82,1,new,1274
2014,QO14,82,1,old,562
2014,QO14,82,2,new,11
2014,QO14,82,2,old,19
2014,QO14,83,1,new,1365
2014,QO14,83,1,old,538
2014,QO14,83,2,new,10
2014,QO14,83,2,old,14
2014,QO14,84,1,new,1403
2014,QO14,84,1,old,632
2014,QO14,84,2,new,4
2014,QO14,84,2,old,9
2014,QO14,85,1,new,1447
2014,QO14,85,1,old,626
2014,QO14,85,2,new,1
2014,QO14,85,2,old,8
2014,QO14,86,1,new,1480
2014,QO14,86,1,old,601
2014,QO14,86,2,new,4
2014,QO14,86,2,old,5
2014,QO14,87,1,new,1706
2014,QO14,87,1,old,600
2014,QO14,87,2,new,2
2014,QO14,87,2,old,5
2014,QO14,88,1,new,1709
2014,QO14,88,1,old,578
2014,QO14,88,2,new,2
2014,QO14,88,2,old,4
2014,QO14,89,1,new,1785
2014,QO14,89,1,old,544
2014,QO14,89,2,old,2
2014,QO14,90,1,new,2158
2014,QO14,90,1,old,551
2014,QO14,90,2,new,1
2014,QO14,90,2,old,1
2014,QO14,91,1,new,1986
2014,QO14,91,1,old,488
2014,QO14,91,2,new,1
2014,QO14,91,2,old,2
2014,QO14,92,1,new,2486
2014,QO14,92,1,old,520
2014,QO14,92,2,new,1
2014,QO14,92,2,old,2
2014,QO14,93,1,new,2851
2014,QO14,93,1,old,518
2014,QO14,93,2,new,2
2014,QO14,93,2,old,1
2014,QO14,94,1,new,3167
2014,QO14,94,1,old,547
2014,QO14,94,2,old,1
2014,QO14,95,1,new,3778
2014,QO14,95,1,old,670
2014,QO14,96,1,new,3992
2014,QO14,96,1,old,696
2014,QO14,96,2,new,2
2014,QO14,96,2,old,1
2014,QO14,97,1,new,4971
2014,QO14,97,1,old,785
2014,QO14,98,1,new,5605
2014,QO14,98,1,old,795
2014,QO14,99,1,new,5467
2014,QO14,99,1,old,864
2014,QO14,100,1,new,7025
2014,QO14,100,1,old,912
2014,QO14,101,1,new,6316
2014,QO14,101,1,old,891
2014,QO14,102,1,new,7981
2014,QO14,102,1,old,959
2014,QO14,103,1,new,8060
2014,QO14,103,1,old,841
2014,QO14,103,2,new,1
2014,QO14,104,1,new,8332
2014,QO14,104,1,old,725
2014,QO14,105,1,new,8653
2014,QO14,105,1,old,755
2014,QO14,106,1,new,7702
2014,QO14,106,1,old,654
2014,QO14,107,1,new,7963
2014,QO14,107,1,old,683
2014,QO14,108,1,new,7938
2014,QO14,108,1,old,607
2014,QO14,109,1,new,7015
2014,QO14,109,1,old,563
2014,QO14,110,1,new,7315
2014,QO14,110,1,old,519
2014,QO14,111,1,new,5343
2014,QO14,111,1,old,396
2014,QO14,112,1,new,5967
2014,QO14,112,1,old,427
2014,QO14,113,1,new,4738
2014,QO14,113,1,old,322
2014,QO14,114,1,new,4069
2014,QO14,114,1,old,279
2014,QO14,115,1,new,4114
2014,QO14,115,1,old,304
2014,QO14,116,1,new,2927
2014,QO14,116,1,old,208
2014,QO14,117,1,new,2854
2014,QO14,117,1,old,223
2014,QO14,118,1,new,2649
2014,QO14,118,1,old,218
2014,QO14,119,1,new,2009
2014,QO14,119,1,old,185
2014,QO14,120,1,new,2085
2014,QO14,120,1,old,152
2014,QO14,121,1,new,1465
2014,QO14,121,1,old,125
2014,QO14,122,1,new,1507
2014,QO14,122,1,old,124
2014,QO14,123,1,new,1226
2014,QO14,123,1,old,119
2014,QO14,124,1,new,1022
2014,QO14,124,1,old,91
2014,QO14,125,1,new,843
2014,QO14,125,1,old,83
2014,QO14,126,1,new,635
2014,QO14,126,1,old,60
2014,QO14,127,1,new,580
2014,QO14,127,1,old,45
2014,QO14,128,1,new,450
2014,QO14,128,1,old,42
2014,QO14,129,1,new,268
2014,QO14,129,1,old,33
2014,QO14,130,1,new,235
2014,QO14,130,1,old,24
2014,QO14,131,1,new,168
2014,QO14,131,1,old,13
2014,QO14,132,1,new,135
2014,QO14,132,1,old,13
2014,QO14,133,1,new,98
2014,QO14,133,1,old,8
2014,QO14,134,1,new,61
2014,QO14,134,1,old,9
2014,QO14,135,1,new,41
2014,QO14,135,1,old,10
2014,QO14,136,1,new,19
2014,QO14,136,1,old,3
2014,QO14,137,1,new,17
2014,QO14,137,1,old,3
2014,QO14,138,1,new,13
2014,QO14,138,1,old,3
2014,QO14,139,1,new,9
2014,QO14,139,1,old,2
2014,QO14,140,1,new,7
2014,QO14,140,1,old,4
2014,QO14,141,1,new,5
2014,QO14,142,1,new,6
2014,QO14,142,1,old,1
2014,QO14,143,1,new,1
2014,QO14,143,1,old,1
2014,QO14,144,1,new,2
2014,QO14,145,1,new,1
2014,QO14,147,1,old,1
2014,QO14,149,1,new,1
2014,QO14,150,1,new,1
2014,QO14,195,1,new,1
2015,QO15,2,2,new,1
2015,QO15,11,1,new,1
2015,QO15,14,2,old,1
2015,QO15,46,1,old,1
2015,QO15,49,2,new,1
2015,QO15,50,2,new,1
2015,QO15,51,2,new,3
2015,QO15,51,2,old,7
2015,QO15,52,2,new,1
2015,QO15,52,2,old,6
2015,QO15,53,1,new,1
2015,QO15,53,2,new,5
2015,QO15,53,2,old,4
2015,QO15,54,2,new,6
2015,QO15,54,2,old,10
2015,QO15,55,2,new,6
2015,QO15,55,2,old,12
2015,QO15,56,1,new,3
2015,QO15,56,1,old,2
2015,QO15,56,2,new,21
2015,QO15,56,2,old,9
2015,QO15,57,1,new,6
2015,QO15,57,1,old,1
2015,QO15,57,2,new,12
2015,QO15,57,2,old,5
2015,QO15,58,1,new,5
2015,QO15,58,2,new,18
2015,QO15,58,2,old,9
2015,QO15,59,1,new,6
2015,QO15,59,1,old,2
2015,QO15,59,2,new,17
2015,QO15,59,2,old,7
2015,QO15,60,1,new,9
2015,QO15,60,1,old,1
2015,QO15,60,2,new,29
2015,QO15,60,2,old,13
