"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
42,-14174.3938503954,0.00339712819440838,20260863,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/042",235,NA,NA,71.21082655,70.90262214,0.30820441,20.27312246,20.27312246,FALSE,110.54736661,374311.06517022,2025,20260863,134,20.4,TRUE,"",TRUE,FALSE,"D"
43,-14174.7146801804,0.0089515436374886,20260864,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/043",235,NA,NA,74.26002542,73.94331547,0.31670995,20.29289375,20.29289375,FALSE,112.97242096,365072.55310691,2025,20260864,134,20.8,TRUE,"",TRUE,FALSE,"C"
44,-14177.9493429382,0.00993502269802493,20260865,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/044",235,NA,NA,71.30670098,70.9982686,0.30843238,20.22867011,20.22867011,FALSE,110.63066903,374679.70501595,2025,20260865,134,22.2,TRUE,"",TRUE,FALSE,"B"
45,-14177.9493429359,0.0092718849122121,20260866,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/045",235,NA,NA,71.30670114,70.99826878,0.30843236,20.22867048,20.22867048,FALSE,110.63068311,374679.81144254,2025,20260866,134,20,TRUE,"",TRUE,FALSE,"B"
46,-14172.1507090211,0.00337396548418539,20260867,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/046",235,NA,NA,74.55804803,74.24045956,0.31758847,20.13246823,20.13246823,FALSE,113.29073072,365669.62846105,2025,20260867,134,21.1,TRUE,"",TRUE,FALSE,"E"
47,-14177.9493429375,0.00727480363732259,20260868,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/047",235,NA,NA,71.30672067,70.99828822,0.30843245,20.22866454,20.22866454,FALSE,110.6306933,374679.67093373,2025,20260868,134,21.9,TRUE,"",TRUE,FALSE,"B"
48,-14171.8312983415,0.026572400163151,20260869,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/048",235,NA,NA,71.22612318,70.91809732,0.30802586,20.34686578,20.34686578,FALSE,110.71802382,374392.87528833,2025,20260869,134,20.3,TRUE,"",FALSE,FALSE,NA
49,-14177.9493429378,0.00120523495426561,20260870,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/049",235,NA,NA,71.30670411,70.99827173,0.30843238,20.22866782,20.22866782,FALSE,110.63067855,374679.74704636,2025,20260870,134,20.5,TRUE,"",TRUE,FALSE,"B"
50,-14177.9493429378,0.00114277355828384,20260871,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/050",235,NA,NA,71.30670607,70.99827369,0.30843238,20.22866782,20.22866782,FALSE,110.63067815,374679.72786465,2025,20260871,134,23,TRUE,"",TRUE,FALSE,"B"
51,-14172.1507090216,0.00113977107008532,20260872,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/051",235,NA,NA,74.55804696,74.2404585,0.31758846,20.1324674,20.1324674,FALSE,113.29073157,365669.65578493,2025,20260872,134,20.6,TRUE,"",TRUE,FALSE,"E"
