#========================================================================================================
 # Gmacs Main Data File
1982 # Start year
2025 # End year
3 # Number of seasons
4 # Number of distinct data groups (fleet, among fishing fleets and surveys)
2 # Number of sexes
1 # Number of shell condition types
2 # Number of maturity types
22 # Number of size-classes in the model
3 # Season recruitment occurs
3 # Season molting and growth occurs
3 # Season to calculate SSB (changed to match Feb mating)
1 # Season for N output
# maximum size-class (males then females)
 22 22
# size_breaks (a vector giving the break points between size intervals with dimension nclass+1)
 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000 95.0000 100.0000 105.0000 110.0000 115.0000 120.0000 125.0000 130.0000 135.0000
# Natural mortality per season input type (1 = vector by season, 2 = matrix by season/year)
1
# Proportion of the total natural mortality to be applied each season
 0.6200 0.0100 0.3700

# Fishing fleet and survey names
Pot_Fishery
Trawl_Bycatch
NMFS_Trawl_1982
NMFS_Trawl_1989
# Are the seasons instantaneous (0) or continuous (1)
 1 1 1


##------------------------------------------------------------
##--CATCH DATA------------------------------------------------
##------------------------------------------------------------
 0 #--input catch data format (0: old format, 1: new format)
# Number of catch data frames
4
# Number of rows in each data frame
 42 42 42 44


##  CATCH DATA
##  Type of catch: 1 = retained, 2 = discard
##  Units of catch: 1 = biomass, 2 = numbers
# year  seas    fleet   sex     obs     cv      type    units   mult    effort  discard_mortality # original
1983.0000	 2.0000	 1.0000	 1.0000	 1.2165	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 1.2383
1984.0000	 2.0000	 1.0000	 1.0000	 2.7689	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 2.7587
1985.0000	 2.0000	 1.0000	 1.0000	 3.9575	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.0147
1986.0000	 2.0000	 1.0000	 1.0000	 4.5594	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.2453
1987.0000	 2.0000	 1.0000	 1.0000	 7.0425	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.5224
1988.0000	 2.0000	 1.0000	 1.0000	 8.4015	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.8167
1989.0000	 2.0000	 1.0000	 1.0000	 9.8463	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 6.6847
1990.0000	 2.0000	 1.0000	 1.0000	 29.5819	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 35.5466
1991.0000	 2.0000	 1.0000	 1.0000	 17.3233	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 9.0278
1992.0000	 2.0000	 1.0000	 1.0000	 20.7748	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 21.1834
1993.0000	 2.0000	 1.0000	 1.0000	 20.3864	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 22.2702
1994.0000	 2.0000	 1.0000	 1.0000	 9.8870	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 7.7821
1995.0000	 2.0000	 1.0000	 1.0000	 14.2973	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 14.7306
1996.0000	 2.0000	 1.0000	 1.0000	 19.0426	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 23.2300
1997.0000	 2.0000	 1.0000	 1.0000	 14.3759	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 7.1025
1998.0000	 2.0000	 1.0000	 1.0000	 22.3539	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 19.9104
1999.0000	 2.0000	 1.0000	 1.0000	 3.6419	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.1299
2000.0000	 2.0000	 1.0000	 1.0000	 2.6603	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 3.2534
2001.0000	 2.0000	 1.0000	 1.0000	 4.2825	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 3.9849
2002.0000	 2.0000	 1.0000	 1.0000	 4.5207	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.5008
2003.0000	 2.0000	 1.0000	 1.0000	 2.5142	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 2.4529
2004.0000	 2.0000	 1.0000	 1.0000	 2.0869	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 3.5849
2005.0000	 2.0000	 1.0000	 1.0000	 1.4052	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.6227
2006.0000	 2.0000	 1.0000	 1.0000	 3.3451	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.1745
2007.0000	 2.0000	 1.0000	 1.0000	 5.8850	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.7682
2008.0000	 2.0000	 1.0000	 1.0000	 5.2590	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.1139
2009.0000	 2.0000	 1.0000	 1.0000	 3.4583	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.2847
2010.0000	 2.0000	 1.0000	 1.0000	 3.2840	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.4738
2011.0000	 2.0000	 1.0000	 1.0000	 4.1959	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 3.7252
2012.0000	 2.0000	 1.0000	 1.0000	 5.6692	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.5286
2013.0000	 2.0000	 1.0000	 1.0000	 8.7002	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 10.6144
2014.0000	 2.0000	 1.0000	 1.0000	 10.9966	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 11.6187
2015.0000	 2.0000	 1.0000	 1.0000	 8.2796	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 10.9020
2016.0000	 2.0000	 1.0000	 1.0000	 4.3400	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 4.5149
2017.0000	 2.0000	 1.0000	 1.0000	 4.5665	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 5.8823
2018.0000	 2.0000	 1.0000	 1.0000	 8.6855	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 8.6250
2019.0000	 2.0000	 1.0000	 1.0000	 9.1579	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 15.6078
2020.0000	 2.0000	 1.0000	 1.0000	 8.8931	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 6.1163
2021.0000	 2.0000	 1.0000	 1.0000	 1.1110	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 1.6767
2024.0000	 2.0000	 1.0000	 1.0000	 0.5112	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.6634
2025.0000	 2.0000	 1.0000	 1.0000	 1.6892	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 2.5177
1982.0000	 2.0000	 1.0000	 2.0000	 0.0156	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0156
1983.0000	 2.0000	 1.0000	 2.0000	 0.0109	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0109
1984.0000	 2.0000	 1.0000	 2.0000	 0.0108	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0108
1985.0000	 2.0000	 1.0000	 2.0000	 0.0109	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0109
1986.0000	 2.0000	 1.0000	 2.0000	 0.0239	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0239
1987.0000	 2.0000	 1.0000	 2.0000	 0.0346	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0346
1988.0000	 2.0000	 1.0000	 2.0000	 0.0368	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0368
1989.0000	 2.0000	 1.0000	 2.0000	 0.0478	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0478
1990.0000	 2.0000	 1.0000	 2.0000	 1.5254	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 1.5227
1991.0000	 2.0000	 1.0000	 2.0000	 0.2000	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1999
1992.0000	 2.0000	 1.0000	 2.0000	 0.2784	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.2783
1993.0000	 2.0000	 1.0000	 2.0000	 0.1156	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1156
1994.0000	 2.0000	 1.0000	 2.0000	 0.0781	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0781
1995.0000	 2.0000	 1.0000	 2.0000	 0.0213	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0213
1996.0000	 2.0000	 1.0000	 2.0000	 0.1006	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1006
1997.0000	 2.0000	 1.0000	 2.0000	 0.0990	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0990
1998.0000	 2.0000	 1.0000	 2.0000	 0.0076	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0076
1999.0000	 2.0000	 1.0000	 2.0000	 0.0080	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0080
2000.0000	 2.0000	 1.0000	 2.0000	 0.0009	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0009
2001.0000	 2.0000	 1.0000	 2.0000	 0.0160	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0160
2002.0000	 2.0000	 1.0000	 2.0000	 0.0018	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0018
2003.0000	 2.0000	 1.0000	 2.0000	 0.0008	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0008
2004.0000	 2.0000	 1.0000	 2.0000	 0.0015	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0015
2005.0000	 2.0000	 1.0000	 2.0000	 0.0035	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0035
2006.0000	 2.0000	 1.0000	 2.0000	 0.0012	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0012
2007.0000	 2.0000	 1.0000	 2.0000	 0.0184	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0184
2008.0000	 2.0000	 1.0000	 2.0000	 0.0174	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0174
2009.0000	 2.0000	 1.0000	 2.0000	 0.0124	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0124
2010.0000	 2.0000	 1.0000	 2.0000	 0.0100	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0100
2011.0000	 2.0000	 1.0000	 2.0000	 0.1909	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1909
2012.0000	 2.0000	 1.0000	 2.0000	 0.0571	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0571
2013.0000	 2.0000	 1.0000	 2.0000	 0.1157	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1157
2014.0000	 2.0000	 1.0000	 2.0000	 0.2991	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.2989
2015.0000	 2.0000	 1.0000	 2.0000	 0.1150	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.1150
2016.0000	 2.0000	 1.0000	 2.0000	 0.0332	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0332
2017.0000	 2.0000	 1.0000	 2.0000	 0.0280	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0280
2018.0000	 2.0000	 1.0000	 2.0000	 0.0222	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0222
2019.0000	 2.0000	 1.0000	 2.0000	 0.0214	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0214
2020.0000	 2.0000	 1.0000	 2.0000	 0.0008	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0008
2021.0000	 2.0000	 1.0000	 2.0000	 0.0000	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0000
2024.0000	 2.0000	 1.0000	 2.0000	 0.0000	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0000
2025.0000	 2.0000	 1.0000	 2.0000	 0.0303	 0.0700	 2.0000	 1.0000	 1.0000	 0.0000	 0.3000	  # 0.0303
1982.0000	 2.0000	 2.0000	 0.0000	 0.3684	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.3673
1983.0000	 2.0000	 2.0000	 0.0000	 0.4734	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.4733
1984.0000	 2.0000	 2.0000	 0.0000	 0.5025	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.5029
1985.0000	 2.0000	 2.0000	 0.0000	 0.4291	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.4317
1986.0000	 2.0000	 2.0000	 0.0000	 0.0000	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0001
1987.0000	 2.0000	 2.0000	 0.0000	 0.0028	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0028
1988.0000	 2.0000	 2.0000	 0.0000	 0.0019	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0019
1989.0000	 2.0000	 2.0000	 0.0000	 0.1001	 0.2000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1002
1990.0000	 2.0000	 2.0000	 0.0000	 0.3313	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.3316
1991.0000	 2.0000	 2.0000	 0.0000	 4.4018	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 4.4506
1992.0000	 2.0000	 2.0000	 0.0000	 2.0654	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 2.0494
1993.0000	 2.0000	 2.0000	 0.0000	 1.1283	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 1.1259
1994.0000	 2.0000	 2.0000	 0.0000	 0.6991	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.6992
1995.0000	 2.0000	 2.0000	 0.0000	 1.0486	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 1.0439
1996.0000	 2.0000	 2.0000	 0.0000	 1.2222	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 1.2234
1997.0000	 2.0000	 2.0000	 0.0000	 0.7246	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.7264
1998.0000	 2.0000	 2.0000	 0.0000	 0.5808	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.5782
1999.0000	 2.0000	 2.0000	 0.0000	 0.2423	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.2414
2000.0000	 2.0000	 2.0000	 0.0000	 0.2480	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.2472
2001.0000	 2.0000	 2.0000	 0.0000	 0.1817	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1813
2002.0000	 2.0000	 2.0000	 0.0000	 0.1044	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1042
2003.0000	 2.0000	 2.0000	 0.0000	 0.1365	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1363
2004.0000	 2.0000	 2.0000	 0.0000	 0.1796	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1795
2005.0000	 2.0000	 2.0000	 0.0000	 0.1888	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1887
2006.0000	 2.0000	 2.0000	 0.0000	 0.3658	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.3633
2007.0000	 2.0000	 2.0000	 0.0000	 0.3065	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.3056
2008.0000	 2.0000	 2.0000	 0.0000	 0.1892	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1890
2009.0000	 2.0000	 2.0000	 0.0000	 0.3893	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.3888
2010.0000	 2.0000	 2.0000	 0.0000	 0.1380	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1381
2011.0000	 2.0000	 2.0000	 0.0000	 0.1395	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1396
2012.0000	 2.0000	 2.0000	 0.0000	 0.1505	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1504
2013.0000	 2.0000	 2.0000	 0.0000	 0.1622	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1621
2014.0000	 2.0000	 2.0000	 0.0000	 0.6187	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.6174
2015.0000	 2.0000	 2.0000	 0.0000	 1.5946	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 1.5819
2016.0000	 2.0000	 2.0000	 0.0000	 0.0351	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0351
2017.0000	 2.0000	 2.0000	 0.0000	 0.1014	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1012
2018.0000	 2.0000	 2.0000	 0.0000	 0.4021	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.4014
2019.0000	 2.0000	 2.0000	 0.0000	 0.2105	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.2105
2020.0000	 2.0000	 2.0000	 0.0000	 0.1927	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1932
2021.0000	 2.0000	 2.0000	 0.0000	 0.1306	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1295
2022.0000	 2.0000	 2.0000	 0.0000	 0.0606	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0605
2023.0000	 2.0000	 2.0000	 0.0000	 0.1079	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.1072
2024.0000	 2.0000	 2.0000	 0.0000	 0.0941	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.0937
2025.0000	 2.0000	 2.0000	 0.0000	 0.4237	 0.1000	 2.0000	 1.0000	 1.0000	 0.0000	 1.0000	  # 0.4218


##------------------------------------------------------------
